Date,GLD,SPY,VFITX
2013-08-02,126.36000061035156,137.08456420898438,7.905302047729492
2013-08-05,125.69999694824219,136.88404846191406,7.898318290710449
2013-08-06,123.97000122070312,136.10623168945312,7.898318290710449
2013-08-07,124.1500015258789,135.6651611328125,7.912285804748535
2013-08-08,126.86000061035156,136.16236877441406,7.912285804748535
2013-08-09,126.86000061035156,135.76942443847656,7.919266700744629
2013-08-12,129.1300048828125,135.60902404785156,7.905302047729492
2013-08-13,127.73999786376953,136.010009765625,7.863407611846924
2013-08-14,129.0,135.3123321533203,7.863407611846924
2013-08-15,131.69000244140625,133.41989135742188,7.8424530029296875
2013-08-16,132.5800018310547,132.97879028320312,7.821503639221191
2013-08-19,132.00999450683594,132.12884521484375,7.8005499839782715
2013-08-20,132.4499969482422,132.77833557128906,7.828486442565918
2013-08-21,132.07000732421875,131.9603729248047,7.793566703796387
2013-08-22,132.80999755859375,133.1632537841797,7.779599666595459
2013-08-23,134.89999389648438,133.61228942871094,7.807533264160156
2013-08-26,135.4499969482422,133.11514282226562,7.821503639221191
2013-08-27,136.75,130.97406005859375,7.849433422088623
2013-08-28,136.7100067138672,131.43919372558594,7.821503639221191
2013-08-29,135.8699951171875,131.64764404296875,7.828486442565918
2013-08-30,134.6199951171875,131.23069763183594,7.824987411499023
2013-09-03,136.4199981689453,131.82406616210938,7.804006099700928
2013-09-04,134.66000366210938,132.91470336914062,7.783029556274414
2013-09-05,132.1999969482422,133.08303833007812,7.741071701049805
2013-09-06,134.14999389648438,133.14723205566406,7.769043445587158
2013-09-09,133.91000366210938,134.42225646972656,7.79002046585083
2013-09-10,131.74000549316406,135.41659545898438,7.762054443359375
2013-09-11,131.6999969482422,135.84158325195312,7.79002046585083
2013-09-12,127.66999816894531,135.48077392578125,7.79002046585083
2013-09-13,127.81999969482422,135.78546142578125,7.7970123291015625
2013-09-16,126.44999694824219,136.57130432128906,7.817995071411133
2013-09-17,126.5,137.18077087402344,7.824987411499023
2013-09-18,132.00999450683594,138.76852416992188,7.89492130279541
2013-09-19,131.75,138.5359649658203,7.873943328857422
2013-09-20,127.95999908447266,137.5673370361328,7.880929470062256
2013-09-23,127.55000305175781,136.93080139160156,7.8879241943359375
2013-09-24,127.66000366210938,136.6084442138672,7.908901214599609
2013-09-25,128.7899932861328,136.2136688232422,7.922883033752441
2013-09-26,127.79000091552734,136.7373809814453,7.908901214599609
2013-09-27,128.97000122070312,136.10887145996094,7.922883033752441
2013-09-30,128.17999267578125,135.38363647460938,7.939693450927734
2013-10-01,124.58999633789062,136.45533752441406,7.925689697265625
2013-10-02,127.05999755859375,136.326416015625,7.939693450927734
2013-10-03,127.18000030517578,135.06944274902344,7.946695327758789
2013-10-04,126.52999877929688,136.09280395507812,7.925689697265625
2013-10-07,127.63999938964844,134.91627502441406,7.932692527770996
2013-10-08,127.4000015258789,133.344970703125,7.925689697265625
2013-10-09,126.11000061035156,133.44168090820312,7.918689727783203
2013-10-10,124.2699966430664,136.31842041015625,7.911685943603516
2013-10-11,122.5999984741211,137.19676208496094,7.918689727783203
2013-10-14,122.83000183105469,137.74464416503906,7.904688358306885
2013-10-15,123.7300033569336,136.7454376220703,7.904688358306885
2013-10-16,123.54000091552734,138.65521240234375,7.925689697265625
2013-10-17,127.41999816894531,139.5819091796875,7.953696250915527
2013-10-18,126.8499984741211,140.52471923828125,7.953696250915527
2013-10-21,126.9800033569336,140.53271484375,7.946695327758789
2013-10-22,129.33999633789062,141.3466339111328,7.981701850891113
2013-10-23,128.69000244140625,140.66976928710938,7.981701850891113
2013-10-24,129.89999389648438,141.1370849609375,7.974699020385742
2013-10-25,130.4600067138672,141.78173828125,7.981701850891113
2013-10-28,130.55999755859375,142.00735473632812,7.981701850891113
2013-10-29,129.77000427246094,142.76486206054688,7.988698959350586
2013-10-30,129.60000610351562,142.0557403564453,7.974699020385742
2013-10-31,127.73999786376953,141.65283203125,7.978207111358643
2013-11-01,126.94999694824219,141.9913330078125,7.957172393798828
2013-11-04,126.80999755859375,142.49085998535156,7.964184284210205
2013-11-05,126.55999755859375,142.03961181640625,7.950160503387451
2013-11-06,127.19999694824219,142.76486206054688,7.964184284210205
2013-11-07,126.16000366210938,140.9598388671875,7.978207111358643
2013-11-08,124.27999877929688,142.86155700683594,7.929131984710693
2013-11-11,123.87000274658203,142.8856658935547,7.929131984710693
2013-11-12,122.44999694824219,142.59564208984375,7.915113925933838
2013-11-13,122.8499984741211,143.7399139404297,7.936138153076172
2013-11-14,124.2699966430664,144.45700073242188,7.964184284210205
2013-11-15,124.31999969482422,145.0855712890625,7.957172393798828
2013-11-18,122.9000015258789,144.5779266357422,7.978207111358643
2013-11-19,122.94999694824219,144.2636260986328,7.957172393798828
2013-11-20,120.12000274658203,143.81239318847656,7.943150520324707
2013-11-21,119.94000244140625,144.97274780273438,7.943150520324707
2013-11-22,119.91999816894531,145.697998046875,7.950160503387451
2013-11-25,120.45999908447266,145.55294799804688,7.957172393798828
2013-11-26,119.81999969482422,145.5931854248047,7.971190929412842
2013-11-27,119.45999908447266,145.94781494140625,7.957172393798828
2013-11-29,120.69999694824219,145.85101318359375,7.9677019119262695
2013-12-02,117.58000183105469,145.4723358154297,7.946643352508545
2013-12-03,117.95999908447266,144.8437957763672,7.953664779663086
2013-12-04,119.95999908447266,144.82769775390625,7.932604789733887
2013-12-05,118.30000305175781,144.19113159179688,7.9185614585876465
2013-12-06,118.55000305175781,145.80270385742188,7.9185614585876465
2013-12-09,119.72000122070312,146.17343139648438,7.9185614585876465
2013-12-10,121.81999969482422,145.64962768554688,7.9396233558654785
2013-12-11,120.86000061035156,144.01385498046875,7.925583362579346
2013-12-12,118.29000091552734,143.53842163085938,7.904516696929932
2013-12-13,119.37999725341797,143.52232360839844,7.904516696929932
2013-12-16,119.69000244140625,144.41676330566406,7.904516696929932
2013-12-17,118.6500015258789,143.9574737548828,7.922848224639893
2013-12-18,117.61000061035156,146.4151611328125,7.901703357696533
2013-12-19,114.81999969482422,146.24595642089844,7.880555152893066
2013-12-20,115.94000244140625,147.0966339111328,7.880555152893066
2013-12-23,115.56999969482422,147.88255310058594,7.866458892822266
2013-12-24,116.0999984741211,148.20660400390625,7.845306873321533
2013-12-26,116.73999786376953,148.9600372314453,7.845306873321533
2013-12-27,117.12000274658203,148.95193481445312,7.845306873321533
2013-12-30,115.38999938964844,148.9276580810547,7.859411239624023
2013-12-31,116.12000274658203,149.63247680664062,7.848820209503174
2014-01-02,118.0,148.19842529296875,7.862943649291992
2014-01-03,119.29000091552734,148.17417907714844,7.855876445770264
2014-01-06,119.5,147.7447509765625,7.869997978210449
2014-01-07,118.81999969482422,148.6521759033203,7.877053737640381
2014-01-08,118.12000274658203,148.6845703125,7.848820209503174
2014-01-09,118.45999908447266,148.78182983398438,7.855876445770264
2014-01-10,120.26000213623047,149.18685913085938,7.905287742614746
2014-01-13,121.0199966430664,147.20196533203125,7.919405460357666
2014-01-14,119.88999938964844,148.8061065673828,7.8982319831848145
2014-01-15,119.66000366210938,149.60818481445312,7.884110450744629
2014-01-16,119.79000091552734,149.41371154785156,7.905287742614746
2014-01-17,120.93000030517578,148.78182983398438,7.905287742614746
2014-01-21,119.69999694824219,149.21929931640625,7.8982319831848145
2014-01-22,119.19000244140625,149.31651306152344,7.884110450744629
2014-01-23,121.79000091552734,148.09317016601562,7.919405460357666
2014-01-24,122.29000091552734,144.9333953857422,7.940578937530518
2014-01-27,120.95999908447266,144.2204132080078,7.926464080810547
2014-01-28,120.94999694824219,145.0792999267578,7.933521270751953
2014-01-29,122.47000122070312,143.68577575683594,7.954696178436279
2014-01-30,119.7699966430664,145.20895385742188,7.947640419006348
2014-01-31,120.08999633789062,144.35821533203125,7.979448318481445
2014-02-03,121.31999969482422,141.1093292236328,8.00771427154541
2014-02-04,120.98999786376953,142.0978240966797,7.993577480316162
2014-02-05,121.29000091552734,141.91958618164062,7.979448318481445
2014-02-06,121.23999786376953,143.79107666015625,7.965306758880615
2014-02-07,122.16999816894531,145.57351684570312,7.986518383026123
2014-02-10,122.91999816894531,145.84085083007812,7.986518383026123
2014-02-11,124.36000061035156,147.4368896484375,7.958245277404785
2014-02-12,124.43000030517578,147.5098114013672,7.951171875
2014-02-13,125.48999786376953,148.27142333984375,7.9723734855651855
2014-02-14,127.1500015258789,149.08966064453125,7.965306758880615
2014-02-18,127.4000015258789,149.26791381835938,7.979448318481445
2014-02-19,126.2699966430664,148.27947998046875,7.9723734855651855
2014-02-20,127.5999984741211,149.15452575683594,7.958245277404785
2014-02-21,127.58000183105469,148.98434448242188,7.965306758880615
2014-02-24,128.99000549316406,149.8107147216797,7.958245277404785
2014-02-25,129.2100067138672,149.75399780273438,7.9723734855651855
2014-02-26,128.11000061035156,149.7621612548828,7.993577480316162
2014-02-27,128.1999969482422,150.54803466796875,7.993577480316162
2014-02-28,127.62000274658203,150.92877197265625,7.996409893035889
2014-03-03,130.2899932861328,149.867431640625,8.017637252807617
2014-03-04,128.67999267578125,151.97393798828125,7.9893364906311035
2014-03-05,128.88999938964844,152.1116180419922,7.9893364906311035
2014-03-06,130.1699981689453,152.4600372314453,7.968105316162109
2014-03-07,129.08999633789062,152.52481079101562,7.9468770027160645
2014-03-10,129.1300048828125,152.44384765625,7.953949451446533
2014-03-11,129.86000061035156,151.6903076171875,7.953949451446533
2014-03-12,131.75999450683594,151.73085021972656,7.968105316162109
2014-03-13,132.2100067138672,150.0294952392578,7.996409893035889
2014-03-14,133.10000610351562,149.60818481445312,7.996409893035889
2014-03-17,131.63999938964844,150.96119689941406,7.975179672241211
2014-03-18,130.6199951171875,152.03871154785156,7.9893364906311035
2014-03-19,128.08999633789062,151.22854614257812,7.932722568511963
2014-03-20,127.86000061035156,152.1116180419922,7.925647258758545
2014-03-21,128.47000122070312,151.5216827392578,7.932722568511963
2014-03-24,126.18000030517578,150.89508056640625,7.925647258758545
2014-03-25,126.41000366210938,151.61117553710938,7.925647258758545
2014-03-26,125.41000366210938,150.52073669433594,7.9468770027160645
2014-03-27,124.58999633789062,150.203369140625,7.9468770027160645
2014-03-28,124.55999755859375,150.9438934326172,7.932722568511963
2014-03-31,123.61000061035156,152.1808319091797,7.948347091674805
2014-04-01,123.38999938964844,153.18988037109375,7.934136390686035
2014-04-02,124.31999969482422,153.70257568359375,7.912835121154785
2014-04-03,123.91999816894531,153.4990997314453,7.912835121154785
2014-04-04,125.56999969482422,151.6844482421875,7.948347091674805
2014-04-07,124.91000366210938,150.008056640625,7.962554931640625
2014-04-08,126.08999633789062,150.6265411376953,7.9696526527404785
2014-04-09,126.31999969482422,152.2459259033203,7.9767584800720215
2014-04-10,127.01000213623047,149.04783630371094,7.998068332672119
2014-04-11,126.93000030517578,147.70513916015625,8.005171775817871
2014-04-14,127.8499984741211,148.86880493164062,7.990968704223633
2014-04-15,125.48999786376953,149.89418029785156,7.990968704223633
2014-04-16,125.54000091552734,151.4647216796875,7.9767584800720215
2014-04-17,124.75,151.67625427246094,7.948347091674805
2014-04-21,124.23999786376953,152.20526123046875,7.948347091674805
2014-04-22,123.77999877929688,152.89697265625,7.948347091674805
2014-04-23,123.76000213623047,152.53884887695312,7.95544958114624
2014-04-24,124.55999755859375,152.8480987548828,7.95544958114624
2014-04-25,125.43000030517578,151.59490966796875,7.962554931640625
2014-04-28,124.87999725341797,152.07501220703125,7.95544958114624
2014-04-29,124.86000061035156,152.7830047607422,7.95544958114624
2014-04-30,124.22000122070312,153.23873901367188,7.987451076507568
2014-05-01,123.80000305175781,153.25494384765625,8.001684188842773
2014-05-02,125.05999755859375,153.03529357910156,8.001684188842773
2014-05-05,126.22000122070312,153.32818603515625,7.994569778442383
2014-05-06,125.9800033569336,151.99368286132812,7.994569778442383
2014-05-07,124.16999816894531,152.88882446289062,8.008793830871582
2014-05-08,124.16999816894531,152.72604370117188,8.015907287597656
2014-05-09,124.0999984741211,152.953857421875,8.015907287597656
2014-05-12,124.94000244140625,154.4430694580078,8.001684188842773
2014-05-13,124.5999984741211,154.5814208984375,8.015907287597656
2014-05-14,125.80999755859375,153.8489990234375,8.037243843078613
2014-05-15,124.7699966430664,152.49819946289062,8.051470756530762
2014-05-16,124.5,153.0271453857422,8.04435920715332
2014-05-19,124.58000183105469,153.588623046875,8.04435920715332
2014-05-20,124.69000244140625,152.62026977539062,8.05858325958252
2014-05-21,124.38999938964844,153.90599060058594,8.051470756530762
2014-05-22,124.66999816894531,154.28030395507812,8.04435920715332
2014-05-23,124.51000213623047,154.8987579345703,8.051470756530762
2014-05-27,121.8499984741211,155.85086059570312,8.051470756530762
2014-05-28,121.19999694824219,155.73692321777344,8.072810173034668
2014-05-29,120.94000244140625,156.5425262451172,8.065694808959961
2014-05-30,120.43000030517578,156.7947998046875,8.069966316223145
2014-06-02,119.69999694824219,156.97386169433594,8.048602104187012
2014-06-03,120.01000213623047,156.89244079589844,8.02723503112793
2014-06-04,119.76000213623047,157.20986938476562,8.02723503112793
2014-06-05,120.66000366210938,158.23513793945312,8.034354209899902
2014-06-06,120.61000061035156,158.99195861816406,8.02723503112793
2014-06-09,120.6500015258789,159.15476989746094,8.020113945007324
