Date,gspc_open_implied_rsi14,TQQQ_OPEN,base_target_regime_at_open,uvix_state,selected_leg,action,strategy_return,strategy_equity
2010-04-29,53.196361982142285,0.3001634026634915,above,True,UVIX,,-0.09407816884450637,0.828758932447688
2010-04-30,58.74626615816405,0.3106836160410073,above,True,UVIX,,0.1734124354489759,0.9724760373235348
2010-05-03,50.15818684189317,0.2962437863637162,above,True,UVIX,,-0.08235590787512159,0.8923868903829545
2010-05-04,53.25216937767974,0.2932407766183118,above,True,UVIX,,0.21779329599942976,1.08674277254614
2010-05-05,43.49478287655045,0.2691250195905832,above,True,UVIX,,0.09497239823908954,1.1899533399238444
2010-05-06,42.05126539850304,0.2676358334018413,above,True,UVIX,,0.2332705466984608,1.467534406073539
2010-05-07,33.140155447297076,0.2399720424199286,above,False,TQQQ,exit_uvix_tqqq_drop,-0.07700426266714366,1.3545280011951815
2010-05-10,34.61904317244988,0.2574139024773716,above,False,TQQQ,,0.1491521246758123,1.556558730506324
2010-05-11,45.19846528296013,0.2552311292096585,above,False,TQQQ,,-0.0006602713727821286,1.5555309793365166
2010-05-12,44.98073436950152,0.2660733896663055,above,False,TQQQ,,0.05388133650285276,1.6393450674747596
2010-05-13,48.885940456091646,0.2739629409800893,above,False,TQQQ,,-0.0452061455095466,1.565236595814138
2010-05-14,45.82735476271297,0.2576377208808326,above,False,TQQQ,,-0.06153358949314469,1.4689219696676636
2010-05-17,41.43807588076074,0.2502683303164811,above,False,TQQQ,,0.013515265897702022,1.4887748406706982
2010-05-18,42.13926676698403,0.2573395332519116,above,False,TQQQ,,-0.038221865053618465,1.4318710896153604
2010-05-19,37.96622033325971,0.2374415118868967,below,False,TQQQ,,-0.026392619682778395,1.3940802605123765
2010-05-20,35.535337475155,0.2209914723196527,below,False,TQQQ,,-0.10114980026884202,1.2530693206028145
2010-05-21,29.19167614004111,0.1985619883109076,below,False,TQQQ,,0.007745685931241697,1.2627752020102783
2010-05-24,34.41091206597525,0.2142431922421827,below,False,TQQQ,,0.008267576283516043,1.2732152923218307
2010-05-25,31.705178684114912,0.1988849909258826,below,False,TQQQ,,-0.00704667740587428,1.264243354888613
2010-05-26,33.315174208139766,0.2166250654993175,below,False,TQQQ,,-0.030937038954862994,1.2251314089699972
2010-05-27,34.066719942258715,0.2204950649400647,below,False,TQQQ,,0.10825904980759482,1.357762971194529
2010-05-28,42.700315301344354,0.2306179736333846,below,False,TQQQ,,-0.01397251325075588,1.3387916100881276
2010-06-01,39.67026807071593,0.2235219627238945,below,False,TQQQ,,-0.02767499915073368,1.3017405534159294
2010-06-02,37.37127862600245,0.2232990268929929,below,False,TQQQ,,0.07037175179171973,1.393346316538131
2010-06-03,44.36868359714668,0.2368461033692955,below,False,TQQQ,,0.025959396774312804,1.4295167464131715
2010-06-04,44.42615768522862,0.2260781492065235,below,False,TQQQ,,-0.09874536478592666,1.2883585938210118
2010-06-07,38.50820015848743,0.2195032844664128,below,False,TQQQ,,-0.05797682289749562,1.2136636557985845
2010-06-08,36.030269143234385,0.206253504703487,below,False,TQQQ,,-0.005573363519353891,1.206899467054591
2010-06-09,39.3154322981399,0.2077674117157106,below,False,TQQQ,,-0.022053862433250693,1.1802826722374054
2010-06-10,38.90666233707114,0.2061048184780168,below,False,TQQQ,,0.08297111856444817,1.2782120457751789
2010-06-11,45.26059205802117,0.2089831031525857,below,False,TQQQ,,0.02611557964999278,1.3115932942662007
2010-06-14,48.09940452628364,0.2278893234365756,below,False,TQQQ,,0.000559581981285362,1.3123272382404467
2010-06-15,47.24104600141844,0.2251101747531843,below,False,TQQQ,,0.0730525395934678,1.4081960757715932
2010-06-16,52.6431333186442,0.237416767673048,below,False,TQQQ,,0.020152308431723442,1.436574477422885
2010-06-17,53.12803953513416,0.2461991028140706,below,False,TQQQ,,0.01003023590596519,1.4509836583279252
2010-06-18,53.17389987153023,0.246100104032142,below,False,TQQQ,,0.0027359350674167615,1.4549534554009933
2010-06-21,54.9388510010714,0.2544613608526764,below,False,TQQQ,,-0.02627653988493106,1.4167223128994308
2010-06-22,52.393083094707336,0.2418079572244687,below,False,TQQQ,,-0.023661918416906236,1.383199945112194
2010-06-23,47.021887191634086,0.2342650719411037,below,False,TQQQ,,-0.013393335407859364,1.3646742843111737
2010-06-24,45.7034873073632,0.2275168320534345,below,False,TQQQ,,-0.04848700278530682,1.2985053184867412
2010-06-25,41.702829740257975,0.2219594584084784,below,False,TQQQ,,-0.0006784570108457899,1.2976243384497934
2010-06-28,42.564624886612,0.2191307575834584,below,False,TQQQ,,-0.008954961614544454,1.286004162308877
2010-06-29,40.71668652376697,0.2067994170459952,below,False,TQQQ,,-0.11159113752801486,1.1424974949710676
2010-06-30,33.74691063215721,0.1899034898160701,below,False,TQQQ,,-0.04942075117494993,1.0860344105540989
2010-07-01,32.0184968893889,0.1842708646750882,below,False,TQQQ,,-0.009748182324177512,1.0754475491096869
2010-07-02,31.34166556712884,0.1819395606052883,below,False,TQQQ,,-0.005470392676954039,1.0695644287125892
2010-07-06,32.780839286134494,0.1873730497530678,below,False,TQQQ,,0.005226279886616725,1.0751542717738105
2010-07-07,32.99329515207813,0.1829808638841961,below,False,TQQQ,,0.09449755194775156,1.1767537184226031
2010-07-08,46.03710844597343,0.2033257270235674,below,False,TQQQ,,0.016870504968455435,1.1966061478759
2010-07-09,48.41341005653616,0.2013907356464053,below,False,TQQQ,,0.028019260709463367,1.2301341674997814
2010-07-12,50.4715660451468,0.2067994556602547,below,False,TQQQ,,0.011355635983024692,1.24410312331619
2010-07-13,51.58986479446425,0.2148387036476563,below,False,TQQQ,,0.03415650689569705,1.2865973402266977
2010-07-14,56.06060889920995,0.2189573824898097,below,False,TQQQ,,0.01599617272434606,1.307177973507648
2010-07-15,55.63586664244942,0.2196519488426436,below,False,TQQQ,,0.0034902338577615932,1.3117403303289046
2010-07-16,55.219254710373626,0.2194032749478245,below,False,TQQQ,,-0.08048453250048815,1.2061655230803467
2010-07-19,46.084901116096965,0.2046910080980159,below,False,TQQQ,,0.022553945141130294,1.2333693141190236
2010-07-20,45.49994568650678,0.1977931674688255,below,False,TQQQ,,0.0315925348957915,1.2723345772147272
2010-07-21,52.66687283130034,0.2228026401033977,below,False,TQQQ,,-0.03501838820922443,1.2277794710578025
2010-07-22,48.06911444721869,0.2152607422017086,below,False,TQQQ,,0.06742301754770574,1.3105600678796456
2010-07-23,54.00989946407268,0.2180389283479195,below,False,TQQQ,,0.026030867780495903,1.3446750837250183
2010-07-26,56.97922498253704,0.2278893273368806,below,False,TQQQ,,0.021977612057923368,1.3742278310590823
2010-07-27,60.62581404797826,0.2353074024862893,below,False,TQQQ,,-0.00021354097853309995,1.3739343771033106
2010-07-28,59.19962005878549,0.2313630355549569,below,False,TQQQ,,-0.020441129899403387,1.3458496060276859
2010-07-29,57.22170778160023,0.2302464437503028,below,False,TQQQ,,-0.023816954097580112,1.3137955677386781
2010-07-30,53.70184926861405,0.2160543759481945,below,False,TQQQ,,0.006829020932580088,1.3227675051718966
2010-08-02,56.909195694438,0.2314620822910233,below,False,TQQQ,,0.05380069234349705,1.393933312759625
2010-08-03,61.84812398760834,0.2347614669007282,above,False,TQQQ,,-0.010337066180385324,1.379524131854585
2010-08-04,59.97584322976396,0.2358285196302947,below,False,TQQQ,,0.028883793311606842,1.4193700217474468
2010-08-05,61.02980035291733,0.235902850806589,above,False,TQQQ,,-0.005903278219852037,1.4109910856121541
2010-08-06,59.27248095616987,0.2295261698581364,above,False,TQQQ,,-0.004689907454846209,1.4043736680010201
2010-08-09,59.46693951137456,0.2402196867528951,above,False,TQQQ,,0.017484993189869735,1.4289291320220503
2010-08-10,58.633360441856695,0.2357047031104305,above,False,TQQQ,,-0.021199208446533002,1.3986369654969915
2010-08-11,55.73474263303748,0.2234724070853085,below,False,TQQQ,,-0.08231474295797914,1.2835085231905787
2010-08-12,42.80713401338064,0.2035991458227721,below,False,TQQQ,,-0.028185238156276604,1.2473325297888413
2010-08-13,42.99586919639674,0.2087354359745041,below,False,TQQQ,,-0.019921788298829846,1.222483435192144
2010-08-16,41.482137129492145,0.2032018637055548,below,False,TQQQ,,0.0056530690380045545,1.2293942184491022
2010-08-17,42.98117258764819,0.2120843069500236,below,False,TQQQ,,0.03803738658791578,1.2761571616051994
2010-08-18,47.76089802992937,0.214243198959278,below,False,TQQQ,,0.00898602217386224,1.2876247381567167
2010-08-19,47.90600215474016,0.2141936738979767,below,False,TQQQ,,-0.03677308921958977,1.240274798779129
2010-08-20,41.84293024102357,0.2071719607796761,below,False,TQQQ,,-0.003437059104358098,1.2360119009900792
2010-08-23,41.37599637783609,0.2132256990192136,below,False,TQQQ,,-0.027596307107889184,1.201902536981351
2010-08-24,37.73460862190882,0.1961801231849251,below,False,TQQQ,,-0.05737930221695775,1.1329382080765698
2010-08-25,33.617353376506216,0.1874473312567378,below,False,TQQQ,,0.029982667545501274,1.1669067177189254
2010-08-26,36.788033206172315,0.1994309347893187,below,False,TQQQ,,-0.03263710723432833,1.1288222580402747
2010-08-27,35.036901349833855,0.193798281159495,below,False,TQQQ,,0.03308271994282186,1.1661667686682449
2010-08-30,42.0304378323796,0.1937487321387349,below,False,TQQQ,,-0.03240110245942107,1.128381679711853
2010-08-31,37.16873193895708,0.187571196627622,below,False,TQQQ,,-0.004953701873956051,1.122792013270527
2010-09-01,38.16342859348903,0.1967508699890462,below,False,TQQQ,,0.08381521507534195,1.2168990673476723
2010-09-02,50.89331706457619,0.2066012351484036,below,False,TQQQ,,0.03431673926535117,1.2586590753540914
2010-09-03,55.13895206338914,0.2188335322396077,below,False,TQQQ,,0.050933911392781805,1.3227675051718975
2010-09-07,57.562874636723514,0.2201978226766807,below,False,TQQQ,,-0.024343781152586397,1.29056634251024
2010-09-08,53.72504698333703,0.2201978208656519,below,False,TQQQ,,0.03531990507219951,1.3361490232170774
2010-09-09,56.43531739152122,0.232478715401298,below,False,TQQQ,,0.012652293710713192,1.3530543731001023
2010-09-10,57.46762295664493,0.2299729923472974,below,False,TQQQ,,0.01076208944296031,1.3676160652845943
2010-09-13,60.151290285262114,0.2367964978373901,below,False,TQQQ,,0.04408077824454848,1.4279016457820866
2010-09-14,62.18592760145375,0.2399224728669975,above,False,TQQQ,,0.0126656196145698,1.4459869048745806
2010-09-15,61.32941131473408,0.2420566246672656,above,False,TQQQ,,0.01698204677929005,1.4705427221354015
2010-09-16,62.71078015505798,0.2479854969804219,above,False,TQQQ,,0.014098914596883061,1.4912757783858566
2010-09-17,63.68601977944299,0.2567688504486865,above,False,TQQQ,,0.010646990277279889,1.5071533770990737
2010-09-20,63.76852066902656,0.2571661339537001,above,False,TQQQ,,0.05209662925877834,1.58567098782192
2010-09-21,68.65252006357113,0.267785428697182,above,False,TQQQ,,-0.003151303209568801,1.5806740577486766
2010-09-22,66.68916961569087,0.2637410882009281,above,False,TQQQ,,-0.004743574028772901,1.573176013340385
2010-09-23,61.70530287030574,0.260019649698078,above,False,TQQQ,,-0.0029934452496922503,1.5684667970763213
2010-09-24,60.84553472551181,0.2741116221859639,above,False,TQQQ,,0.056626201443280344,1.6572831138846618
2010-09-27,65.97147793618198,0.2809351093912327,above,False,TQQQ,,-0.011447532710129105,1.6383113112285226
2010-09-28,62.641410483583954,0.2790496979586971,above,False,TQQQ,,0.0025126359488378824,1.642427791124503
2010-09-29,63.74771598500084,0.2749557357020514,above,False,TQQQ,,-0.008054866519492832,1.6291982544990897
2010-09-30,63.069999261402494,0.279074435229948,above,False,TQQQ,,-0.013540511771112707,1.6071380763565686
2010-10-01,61.525940634188395,0.2775357282369968,above,False,TQQQ,,-0.0031093200806162624,1.6021409696634301
2010-10-04,61.7154085762131,0.2676358544149507,above,False,TQQQ,,-0.03469228289680526,1.5465590419033044
2010-10-05,58.7615408597338,0.270216781460888,above,False,TQQQ,,0.07444509894790419,1.6616927828065717
2010-10-06,64.78070121693952,0.2792230574850319,above,False,TQQQ,,-0.025484521697280327,1.6193453370289235
2010-10-07,65.37239527467361,0.2778836073216764,above,False,TQQQ,,0.009805167304300477,1.635223288981931
2010-10-08,63.86448938419573,0.276419130124203,above,False,TQQQ,,0.020144123756592913,1.6681634292848457
2010-10-11,66.13270204474875,0.2822747524877611,above,False,TQQQ,,0.0020276476227736318,1.6715458768966331
2010-10-12,65.42243337158803,0.2801910555735782,above,False,TQQQ,,0.02076048336838876,1.7062479772734445
2010-10-13,68.16636930741994,0.2932160324938183,above,False,TQQQ,,0.02429951043236067,1.7477089677973947
2010-10-14,70.08633610583959,0.2952510749540548,above,True,UVIX,enter_uvix_high_rsi,0.03440716688657597,1.8078426819215652
2010-10-15,68.49313210603925,0.3037609764148985,above,True,UVIX,,-0.04248772025739489,1.7310315677827033
2010-10-18,68.29614035540315,0.3124700223090571,above,True,UVIX,,-0.07913132764051922,1.5940527416364085
2010-10-19,66.37150178882871,0.299617580080887,above,True,UVIX,,0.08585353993132827,1.7309078123431332
2010-10-20,58.85892183419458,0.3024957213876647,above,True,UVIX,,-0.10123597911195326,1.555677665208047
2010-10-21,63.62671414933497,0.3119736292234447,above,True,UVIX,,-0.049461789125436195,1.4787310645843756
2010-10-22,63.87254752907623,0.3083017862422419,above,True,UVIX,,-0.07559954417135095,1.3669396701497802
2010-10-25,65.3933793907614,0.3177053339241471,above,True,UVIX,,-0.03187014560685986,1.3233751038263137
2010-10-26,65.17141736756241,0.313685640237202,above,True,UVIX,,0.039464613480711286,1.3756015907888153
2010-10-27,64.32839943299477,0.3165143255760729,above,True,UVIX,,0.036988453481995975,1.4264829662394671
2010-10-28,64.19537335995963,0.3283989506917097,above,True,UVIX,,-0.014365784442135876,1.4059904194360924
2010-10-29,63.93609029294581,0.3256941409137612,above,True,UVIX,,0.005805919515602609,1.4141534866510468
2010-11-01,64.67753419735885,0.3275052765713677,above,True,UVIX,,0.018106653722115285,1.4397590741437594
2010-11-02,65.80297642371835,0.3327653086376221,above,True,UVIX,,-0.05362718546639633,1.362548847247725
2010-11-03,68.4646011596882,0.3364867376398952,above,True,UVIX,,-0.10133132583166893,1.2244799660457009
2010-11-04,70.3765145305916,0.3514723771101954,above,True,UVIX,,-0.1438556518736137,1.0483316023240161
2010-11-05,77.66117872321493,0.3525147760577442,above,True,UVIX,,-0.01201292352093597,1.0357380749607175
2010-11-08,76.44174708575143,0.3503062758119055,above,True,UVIX,,0.012285408627899619,1.048462540443084
2010-11-09,76.54909212866175,0.3579977871959806,above,True,UVIX,,0.03665979626458893,1.086898963566781
2010-11-10,67.94193098046179,0.3491153420441163,above,True,UVIX,,-0.046001096838984346,1.0369004190895537
2010-11-11,65.56963006756814,0.3361895002691286,above,True,UVIX,,0.02559826030345369,1.0634432659261683
2010-11-12,62.53309876699669,0.3409284108948241,above,True,UVIX,,0.09635019280622359,1.1659062296366347
2010-11-15,56.72923212385833,0.334650858472607,above,True,UVIX,,-0.024382209752435324,1.1374788593939633
2010-11-16,53.36265388397814,0.3185237672720083,above,True,UVIX,,0.10888645855352608,1.2613349040728763
2010-11-17,44.90534468828059,0.3098890339423903,above,True,UVIX,,-0.05937639823911689,1.186441380495747
2010-11-18,48.03895778623501,0.3223195105045645,above,True,UVIX,,-0.11793823264013803,1.046514580948953
2010-11-19,53.96466120136468,0.3257188217615371,above,True,UVIX,,-0.03592440259287488,1.008919169823629
2010-11-22,54.67163445344968,0.3236599564853662,above,True,UVIX,,-0.061264365289527944,0.947108377255947
2010-11-23,51.51722210155954,0.3262400618525835,above,True,UVIX,,0.08385176600547362,1.0265250872874365
2010-11-24,47.44900637614668,0.3294154742397082,above,True,UVIX,,-0.07329352245087128,0.9512874477559522
2010-11-26,51.993820368138174,0.3331121275912317,above,True,UVIX,,0.11360907253943409,1.0593623324139112
2010-11-29,49.75701244806667,0.331226631291423,above,True,UVIX,,0.00800015237847651,1.0678373924972409
2010-11-30,46.9895246083465,0.3216496535092712,above,True,UVIX,,0.13310863952584917,1.2099757750473787
2010-12-01,48.96917944533469,0.3342287053688215,above,True,UVIX,,-0.08584094539837239,1.1061103106081833
2010-12-02,56.97703898947433,0.3413990254544974,above,True,UVIX,,-0.15168375211676,0.9383313484400992
2010-12-03,60.90105256033144,0.3459893856027384,above,True,UVIX,,-0.09519046256442454,0.849011153343386
2010-12-06,62.192013994604864,0.3532093048845781,above,True,UVIX,,-0.0400362846601271,0.8150199011285073
2010-12-07,63.163429389486616,0.365540545420183,above,True,UVIX,,-0.02095241898588207,0.7979432626782307
2010-12-08,62.474566237666245,0.3563351972444301,above,True,UVIX,,-0.044601994062704486,0.7623534020138812
2010-12-09,64.25157274409437,0.3637047161634125,above,True,UVIX,,-0.031650960032048925,0.7382241849564434
2010-12-10,65.51316381060187,0.3605539468783051,above,True,UVIX,,-0.020160875024317737,0.7233409394236077
2010-12-13,68.3293477577289,0.370205197023673,above,True,UVIX,,0.02836767126768569,0.7438604374076355
2010-12-14,68.14735271280578,0.3641763201685256,above,True,UVIX,,0.015066887218253777,0.7550680987241772
2010-12-15,68.05331951179163,0.3625385119566739,above,True,UVIX,,0.03567118803558755,0.782002274853441
2010-12-16,63.837043382546064,0.3595116484302714,above,True,UVIX,,-0.02202751692592886,0.7647767065079919
2010-12-17,66.66080348820046,0.3677986029581744,above,True,UVIX,,-0.046237160601901084,0.7294156031045889
2010-12-20,67.50574011257962,0.3696841251965252,above,True,UVIX,,-0.05379989821392028,0.6901731179019167
2010-12-21,68.94225203390158,0.3730082256394952,above,True,UVIX,,-0.03727883715917657,0.66444426662801
2010-12-22,70.93178641488345,0.3748699108776566,above,True,UVIX,,-0.0031679064534070323,0.6623393693478299
2010-12-23,71.08727313738517,0.3732568719434455,above,True,UVIX,,0.0694405780889491,0.7083325980464131
2010-12-27,68.47379796937872,0.3693611676392263,above,True,UVIX,,0.030524286054474103,0.7299539448908907
2010-12-28,71.35592443545777,0.3752909668124938,above,True,UVIX,,0.015964258677566567,0.7416071184898391
2010-12-29,71.23545313232921,0.3741743067861221,above,True,UVIX,,-0.02364756093839282,0.7240699189630047
2010-12-30,71.27512531448826,0.3732569108922421,above,True,UVIX,,-0.01582325288263653,0.7126127775305429
2010-12-31,68.25915444682825,0.3694859449620515,above,True,UVIX,,-0.01204741384824437,0.7040276364860855
2011-01-03,69.23834598805281,0.3766563511332677,above,True,UVIX,,-0.06796278954214408,0.6561799543957285
2011-01-04,75.93269274461557,0.388292096394472,above,True,UVIX,,-0.006966241897123804,0.6516088461053642
2011-01-05,71.97763264325312,0.3790876575612725,above,True,UVIX,,-0.031042225726596984,0.6313814572191141
2011-01-06,75.77328931350604,0.3937751964147842,above,True,UVIX,,0.012938914060091511,0.6395508476332076
2011-01-07,73.21372645506486,0.3979433778258792,above,True,UVIX,,0.0021488343932691834,0.6409251364908463
2011-01-10,69.49391575483924,0.3920135192682345,above,True,UVIX,,-0.006990513408820176,0.6364447407301571
2011-01-11,69.7638178650636,0.4043200362379718,above,True,UVIX,,-0.0552495792057941,0.6012814366170752
2011-01-12,71.29446848722586,0.4068506250691294,above,True,UVIX,,-0.08851149072856912,0.5480611203146822
2011-01-13,75.41516518574778,0.4108948524801287,above,True,UVIX,,-0.010537611659657942,0.5422858650630491
2011-01-14,72.07523879201644,0.4105224370555426,above,True,UVIX,,-0.0960394121683934,0.4902050493551652
2011-01-18,76.69302870123556,0.4089103927583727,above,True,UVIX,,-0.05814022637271676,0.46170441681660707
2011-01-19,76.71853307179266,0.4251365361320946,above,True,UVIX,,0.11390093045418848,0.5142929794868271
2011-01-20,62.94499500144529,0.4039228661161645,above,True,UVIX,,-0.012259871038071912,0.5079878138825328
2011-01-21,64.23693660134202,0.4054615101908008,above,True,UVIX,,0.010456367915922193,0.5132995213612935
2011-01-24,64.03391364376012,0.392683304782878,above,True,UVIX,,-0.04498523737195104,0.4902086205499469
2011-01-25,65.22083514534364,0.4011445608383778,above,True,UVIX,,-0.014681113048114036,0.4830118123744931
2011-01-26,68.3798708679599,0.4106719962295275,above,True,UVIX,,-0.07486647727288287,0.44685041950082416
2011-01-27,70.95093941645706,0.4192314090312199,above,True,UVIX,,-0.033274605669151525,0.4319816479988393
2011-01-28,71.88471020439793,0.4225070463642838,above,True,UVIX,,0.1620172922650691,0.5019701449158135
2011-01-31,52.22761517697671,0.3920382730481555,above,True,UVIX,,-0.005169504140355663,0.49937520817333625
2011-02-01,58.94505954129661,0.4054119520221703,above,True,UVIX,,-0.10282716630790678,0.448025870592451
2011-02-02,65.12779361248559,0.4160807722220488,above,True,UVIX,,-0.0006007235993362725,0.44775673087887297
2011-02-03,63.04015387344958,0.4140952872475953,above,True,UVIX,,-0.02854020976693783,0.4349776598550316
2011-02-04,64.99245152418563,0.4190828521287468,above,True,UVIX,,-0.04444289177115457,0.41564599479522435
2011-02-07,66.86012176759895,0.4282129717578097,above,True,UVIX,,-0.03291162651899093,0.4019664090504095
2011-02-08,69.16639688786478,0.4318848210124172,above,True,UVIX,,-0.02892867207724692,0.39033805461692167
2011-02-09,69.52989373271774,0.4380138059145149,above,True,UVIX,,0.014516543923313252,0.39600441413170884
2011-02-10,66.11620348459986,0.4309673400263712,above,True,UVIX,,-0.004060018750924321,0.3943966287848853
2011-02-11,65.96624585072476,0.4363264933982216,above,True,UVIX,,-0.0315275413323306,0.381962272769538
2011-02-14,70.95041029964872,0.4493276522300661,above,True,UVIX,,-0.02270739951934564,0.3732889028404428
2011-02-15,70.68500343029424,0.449748765203188,above,True,UVIX,,0.02482795031969154,0.3825569011750575
2011-02-16,69.19117608333433,0.4546372914715187,above,True,UVIX,,0.01882332357884886,0.3897578935131973
2011-02-17,69.94296755169542,0.4526517523053142,above,True,UVIX,,0.03523933165087478,0.4034927011862552
2011-02-18,73.07093845553149,0.4593010110467035,above,True,UVIX,,0.01793305067326667,0.41072855624292154
2011-02-22,70.06442786279221,0.4382120441045712,above,True,UVIX,,0.24710419630883118,0.5122213060344152
2011-02-23,53.7068554611682,0.4161054687700815,above,True,UVIX,,0.07754168671842132,0.5519398100774364
2011-02-24,49.2856977907016,0.4088113087312404,above,True,UVIX,,-0.014447390451983289,0.5439657201352542
2011-02-25,49.48129391766177,0.4194048593802186,above,True,UVIX,,-0.1266666936406461,0.47506338091186856
