Date,gspc_rsi14_prev_close,uvix_high_rsi_state,base_strategy_return,uvix_return_proxy,strategy_return,selected_leg,base_target_regime_at_open,strategy_equity
2017-12-18,72.85515365706654,True,0.0257000841268986,-0.02706417656359488,-0.02706417656359488,UVIX,above,141.2887123248157
2017-12-19,75.91926713952898,True,-0.0162728383847954,0.009921349698776403,0.009921349698776403,UVIX,above,142.69048704828
2017-12-20,70.71362149824742,True,-0.0041528326859585,-0.008860960047803393,-0.008860960047803393,UVIX,above,141.4261123433436
2017-12-21,69.40436582941089,True,-0.0004864188258854,-0.011023449390161802,-0.011023449390161802,UVIX,above,139.8671087514794
2017-12-22,70.79965437298777,True,-0.0033377941337676,0.012020535212227077,0.012020535212227077,UVIX,above,141.54838625725895
2017-12-26,70.0047809873432,True,-0.0161862108689014,-0.0054566550332829,-0.0054566550332829,UVIX,above,140.77600554293522
2017-12-27,68.10346510480575,True,-1.1102230246251563e-16,0.02249395514159453,0.02249395514159453,UVIX,above,143.94261469663087
2017-12-28,68.78502240274534,True,0.0026946308159094,-0.03243283944994118,-0.03243283944994118,UVIX,above,139.2741469841703
2017-12-29,70.36740526720033,True,-0.0188839050712235,0.024620071854359833,0.024620071854359833,UVIX,above,142.70308649037526
2018-01-02,60.9468731406147,False,0.0513265235291033,-0.06907762621688933,0.0513265235291033,above,above,150.0275398167992
2018-01-03,68.24352881261731,False,0.0292785385255822,-0.043749272040953406,0.0292785385255822,above,above,154.42012692122367
2018-01-04,72.53724988995592,True,0.0058624009848999,-0.009462710718600767,-0.009462710718600767,UVIX,above,152.95889393103852
2018-01-05,74.85695360621796,True,0.0302004344894273,0.0024073230182279446,0.0024073230182279446,UVIX,above,153.3271153972414
2018-01-08,78.31484792016644,True,0.0111218650406459,-0.023954651969007305,-0.023954651969007305,UVIX,above,149.6542177104887
2018-01-09,79.05321575935609,True,0.0007630790652513,0.02129476195345554,0.02129476195345554,UVIX,above,152.84106865196418
2018-01-10,79.63936523069123,True,-0.0071156490730882,-0.011981747521725919,-0.011981747521725919,UVIX,above,151.00976555642558
2018-01-11,77.6395227152488,True,0.0200282369615325,-0.011012730329623957,-0.011012730329623957,UVIX,above,149.34673573121293
2018-01-12,80.9019804303312,True,0.0212033381722904,0.0011626338845753346,0.0011626338845753346,UVIX,above,149.52037130672477
2018-01-16,83.41957522204271,True,-0.0077400995185152,0.10248697056725704,0.10248697056725704,UVIX,above,164.8442612000424
2018-01-17,77.62622385175602,True,0.031511041928153,-0.034657826956912934,-0.034657826956912934,UVIX,above,159.1311173205312
2018-01-18,81.34096889029047,True,0.0009602612809984,0.014807029474716635,0.014807029474716635,UVIX,above,161.48737646504088
2018-01-19,78.8962773264235,True,0.0095934006387969,-0.007839929685704619,-0.007839929685704619,UVIX,above,160.22132678842607
2018-01-22,80.59728460778226,True,0.0312390300126377,-0.04395647217846204,-0.04395647217846204,UVIX,above,153.17856249505436
2018-01-23,83.27892612081637,True,0.0253397193793427,0.023246637142259226,0.023246637142259226,UVIX,above,156.7394489553498
2018-01-24,83.92889580256778,True,-0.0202763250319111,0.044027406907990625,0.044027406907990625,UVIX,above,163.6402804530412
2018-01-25,83.0318016894193,True,-0.0012612925398856,0.043726662903763765,0.043726662903763765,UVIX,above,170.79572383388873
2018-01-26,83.2393096815354,True,0.044658685300728,-0.01368535017481958,-0.01368535017481958,UVIX,above,168.4583245448602
2018-01-29,86.68665002844536,True,-0.0132424562155604,0.14172365573023477,0.14172365573023477,UVIX,above,192.33285413754814
2018-01-30,76.88943111973742,True,-0.0255594630085792,0.061687789990834525,0.061687789990834525,UVIX,above,204.19744285192303
2018-01-31,64.30379456854814,False,0.0123433944691575,-0.03241653940275118,0.0123433944691575,above,above,206.71793243863758
2018-02-01,64.5808639087613,False,-0.0250069521177169,-0.06402205179965685,-0.0250069521177169,above,above,201.54854700027113
2018-02-02,63.872888374829884,False,-0.0610816478667595,0.2732325063779401,-0.0610816478667595,above,above,189.23762962434353
2018-02-05,46.08117242496744,False,-0.1154342540520209,0.6023260729542499,-0.1154342540520209,above,above,167.39312501008482
2018-02-06,29.401232744657335,False,0.0770999376615795,0.014797569497591876,0.0770999376615795,above,above,180.29912451333934
2018-02-07,39.09210580992493,False,-0.0395443914430917,0.006888531908898219,-0.0395443914430917,above,above,173.1693053567371
2018-02-08,37.47570867761209,False,-0.123921730186409,0.5071226097947945,-0.123921730186409,above,above,151.7098654217517
2018-02-09,28.124046977656818,False,0.0470729694748801,-0.18630608665905873,0.0470729694748801,above,above,158.85129928578797
2018-02-12,34.83110914720875,False,0.0559762004195618,-0.06250422072230503,0.0559762004195618,above,above,167.74319145151705
2018-02-13,40.48600394010782,False,0.0121737215930211,-0.01588209227358122,0.0121737215930211,above,above,169.78525036337265
2018-02-14,41.52637380311546,False,0.0585568620875349,-0.21475713052497453,0.0585568620875349,above,above,179.72734185339826
2018-02-15,46.68780269631099,False,0.0522657275158806,-0.03561805974322701,0.0522657275158806,above,above,189.1209221298615
2018-02-16,50.943439312241644,False,-0.0111680474363464,0.0024024338868233273,-0.0111680474363464,above,above,187.00881070030962
2018-02-20,51.07515633383987,False,0.0049920743243923,0.09711267430816402,0.0049920743243923,above,above,187.94237258264178
2018-02-21,48.8643780006002,False,-0.0090028686356317,-0.009468086225330732,-0.0090028686356317,above,above,186.2503520912113
2018-02-22,46.8226307267167,False,0.0001879848706405,0.016412521474914628,0.0001879848706405,above,above,186.28536433955594
2018-02-23,47.24081810700975,False,0.0595715803450058,-0.1639566462070346,0.0595715803450058,above,above,197.3826778884085
2018-02-26,53.70242316312411,False,0.0401417697784236,-0.06180111275674332,0.0401417697784236,above,above,205.30596790245374
2018-02-27,57.84603323854703,False,-0.0358075677449232,0.15197192791610753,-0.0358075677449232,above,above,197.9544605483496
2018-02-28,52.330602971003636,False,-0.0201014169151627,0.08343543081668155,-0.0201014169151627,above,above,193.9752954066511
2018-03-01,48.07487619092478,False,-0.0481261417938082,0.13114048477170076,-0.0481261417938082,above,above,184.64001283541478
2018-03-02,43.54596032178893,False,0.02749166551898,-0.07290376252728041,0.02749166551898,above,above,189.7160743097062
2018-03-05,45.61795330568796,False,0.0313692744303979,-0.08272944348246862,0.0313692744303979,above,above,195.66732990858512
2018-03-06,49.94354113796725,False,0.0126429925761291,0.016829056398693205,0.0126429925761291,above,above,198.14115050801036
2018-03-07,50.959451350563455,False,0.0074795318366585,-0.025657339011564244,0.0074795318366585,above,above,199.62315355138716
2018-03-08,50.75550104942883,False,0.0149061205113074,-0.04932303149502997,0.0149061205113074,above,above,202.59876033507138
2018-03-09,52.637462075979876,False,0.0582305953511539,-0.1820454225257398,0.0582305953511539,above,above,214.39620676678834
2018-03-12,59.204504887443925,False,0.0149675864141196,0.06428426824378382,0.0149675864141196,above,above,217.6052005184297
2018-03-13,58.55243965771959,False,-0.0363040428093064,0.06634230249039948,-0.0363040428093064,above,above,209.70525200328092
2018-03-14,55.281417970242615,False,-0.0033943052237023,0.03891826601568877,-0.0033943052237023,above,above,208.99344837096837
2018-03-15,52.46031177904994,False,-0.0044669432922845,-0.0739130369918251,-0.0044669432922845,above,above,208.05988648863627
2018-03-16,52.07165877330176,False,-0.0066181921565243,-0.052618964424548546,-0.0066181921565243,above,above,206.68290617978985
2018-03-19,52.889843133191604,False,-0.0627820762165284,0.20619109503782956,-0.0627820762165284,above,above,193.7069242113567
2018-03-20,45.849340168277635,False,0.0073492843398403,-0.024045032789689107,0.0073492843398403,above,above,195.13053147598185
2018-03-21,46.636069631938916,False,-0.014471928306166,-0.056883181392707365,-0.014471928306166,above,above,192.3066164141174
2018-03-22,45.74409642675111,False,-0.0730582915248693,0.2854514674745356,-0.0730582915248693,above,above,178.2570235699736
2018-03-23,35.72214195872827,False,-0.0807803193231461,0.10459857135661772,-0.0807803193231461,above,above,163.85736428439753
2018-03-26,29.977057217120475,False,0.0575060787705525,-0.13245431455739337,0.0575060787705525,wait_mix,wait_mix,173.28015878207123
2018-03-27,42.586766618292906,False,-0.1188253354009567,0.14898629213346032,-0.1188253354009567,above,above,152.69008579646058
2018-03-28,37.797054862613365,False,-0.023198146936215,0.017488425736637177,-0.023198146936215,wait_mix,wait_mix,149.147958750451
2018-03-29,37.0524898204471,False,0.0085514716542367,-0.12315040147891936,0.0085514716542367,wait_mix,wait_mix,150.42339329199277
2018-04-02,42.76781369669199,False,-0.0666677067767416,0.19772758555844655,-0.0666677067767416,above,above,140.3950106156397
2018-04-03,36.843298667565776,False,0.0204589566266826,-0.08853711093261545,0.0204589566266826,wait_mix,wait_mix,143.26734604842773
2018-04-04,41.64951646207133,False,-0.0025330301418651,-0.04748805768679403,-0.0025330301418651,wait_mix,wait_mix,142.90444554254205
2018-04-05,45.77549764601137,False,-0.024834013918316,-0.06989262819106572,-0.024834013918316,above,above,139.35555455294934
2018-04-06,48.14551893660965,False,-0.0746289624472289,0.13331198533525596,-0.0746289624472289,above,above,128.95559410540451
2018-04-09,41.81570163723976,False,0.0359832062455818,-0.018037265493323455,0.0359832062455818,wait_mix,wait_mix,133.59582984462082
2018-04-10,43.01683935127329,False,0.0184745476171741,-0.03879146812256123,0.0184745476171741,above,above,136.06395236454117
2018-04-11,48.74807022372863,False,-0.0168181342324147,0.011821012751896684,-0.0168181342324147,above,above,133.77561054948143
2018-04-12,47.03697625678302,False,0.0350532111179049,-0.07884869416877231,0.0350532111179049,above,above,138.46487526849904
2018-04-13,49.85199313080072,False,-0.0148332913707327,-0.06632211583263463,-0.0148332913707327,above,above,136.41098542902924
2018-04-16,48.86535134574794,False,0.0220695206906502,-0.11517055327328922,0.0220695206906502,above,above,139.42151049438718
2018-04-17,51.746176173347074,False,0.0639711927841431,-0.12931186432011305,0.0639711927841431,above,above,148.34047082048005
2018-04-18,55.33774015296428,False,0.0069545450715504,0.018540839222351342,0.0069545450715504,above,above,149.3721113107361
2018-04-19,55.618103854898834,False,-0.0271864105036716,0.03754272493806527,-0.0271864105036716,above,above,145.3112197748423
2018-04-20,53.141649329204775,False,-0.0479540426766499,0.062453553546659664,-0.0479540426766499,above,above,138.34295934036345
2018-04-23,49.61517971151394,False,-0.0078639330800172,-0.027003207291183266,-0.0078639330800172,above,above,137.2550395660193
2018-04-24,49.63868487327617,False,-0.0637511565545363,0.1024584303779514,-0.0637511565545363,above,above,128.5048720507469
2018-04-25,44.33789165793013,False,0.0029491617383032,0.036265624858787544,0.0029491617383032,wait_mix,wait_mix,128.88385370258453
2018-04-26,45.191680215220856,False,0.0301203868800112,-0.11166774498391478,0.0301203868800112,above,above,132.76588523869316
2018-04-27,49.900796285526795,False,0.0023274168122517,-0.04882807930688298,0.0023274168122517,above,above,133.07488679209118
2018-04-30,50.39577200810078,False,-0.0213071030673785,-0.005124303120779985,-0.0213071030673785,above,above,130.23944646353237
2018-05-01,46.73576129920771,False,-0.0151981349414181,-0.017135218695294267,-0.0151981349414181,wait_mix,wait_mix,128.260049781484
2018-05-02,47.99179455134362,False,-0.01989733157291,-0.009740726840852079,-0.01989733157291,above,above,125.7080170434239
2018-05-03,44.76963023986902,False,-0.015118457940582,0.041173454064623756,-0.015118457940582,wait_mix,wait_mix,123.80750567495893
2018-05-04,43.786591074712355,False,0.0038186238602067,-0.059407874924198016,0.0038186238602067,wait_mix,wait_mix,124.280279970202
2018-05-07,50.43429109340239,False,0.0075242085872027,-0.020678529146744,0.0075242085872027,above,above,125.21539071997375
2018-05-08,52.10189178802625,False,-0.0033071923434475,-0.005040153285983886,-0.0033071923434475,above,above,124.80127933850288
2018-05-09,51.95677612502762,False,0.0335012272748065,-0.08400466984546644,0.0335012272748065,above,above,128.9822753618087
2018-05-10,56.690398515533985,False,0.0311187714752749,-0.09702681081997215,0.0311187714752749,above,above,132.99604531315381
2018-05-11,60.75917181638663,False,-0.0029939344841463,-0.02290435171366139,-0.0029939344841463,above,above,132.59786386683567
2018-05-14,61.476075433703855,False,0.004444355026606,-0.06623986320229384,0.004444355026606,above,above,133.18717584962945
2018-05-15,61.86493177892393,False,-0.0323485109710158,0.15380985135055253,-0.0323485109710158,above,above,128.8787690304591
2018-05-16,57.0573260590077,False,0.0184141068848409,-0.08205551957060457,0.0184141068848409,above,above,131.2519564585727
2018-05-17,59.07597036156474,False,-0.0112856530911973,-0.05100855747907578,-0.0112856530911973,above,above,129.7706924104403
2018-05-18,58.44975905607807,False,-0.0160172504688946,0.03066212041133238,-0.0160172504688946,above,above,127.6921227265804
2018-05-21,56.468954267687195,False,0.0174630545597556,-0.06909265184540762,0.0174630545597556,above,above,129.92201723260567
2018-05-22,60.50348716582097,False,-0.00521040054738,0.022962391373077602,-0.00521040054738,above,above,129.2450714829002
2018-05-23,58.02667948449146,False,0.0251402806308045,-0.029153119124113717,0.0251402806308045,above,above,132.49432885012868
2018-05-24,59.85435373561834,False,-0.0008414731669287,-0.013807325731245925,-0.0008414731669287,above,above,132.38283842763107
2018-05-25,58.15045936495888,False,0.0025266899776243,0.025455173297698815,0.0025266899776243,above,above,132.71732881869565
2018-05-29,56.14897428833523,False,-0.0127813649205226,0.23554437341655005,-0.0127813649205226,above,above,131.0210202077869
2018-05-30,47.52687311192834,False,0.0213346870455233,-0.08035482966630374,0.0213346870455233,above,above,133.81631267030522
2018-05-31,55.510599615584496,False,-0.0021423506321012,0.012018723393723405,-0.0021423506321012,above,above,133.52963120827053
2018-06-01,50.93111632105038,False,0.0465199743987185,-0.08553528568353412,0.0465199743987185,above,above,139.74142623354962
2018-06-04,56.924786889925905,False,0.0256453592147127,-0.08267219199166646,0.0256453592147127,above,above,143.3251453064853
2018-06-05,59.1666687575599,False,0.0103351241579865,-0.025538701157051417,0.0103351241579865,above,above,144.80642847818928
2018-06-06,59.52408353252318,False,0.0164988288983165,-0.07422798509995614,0.0164988288983165,above,above,147.19556496502724
2018-06-07,63.69954368291089,False,-0.0232104403296055,0.03046802739027083,-0.0232104403296055,above,above,143.7790910876239
2018-06-08,63.11007582128149,False,-0.0006648336136999,-0.01727165875098962,-0.0006648336136999,above,above,143.68350191492164
2018-06-11,64.65085358912178,False,0.0078152783604386,-0.03076852075585306,0.0078152783604386,above,above,144.80642847818936
2018-06-12,65.18786834879415,False,0.0158389100787643,-0.007384780856533093,0.0158389100787643,above,above,147.10000447768243
2018-06-13,66.09374713380677,False,-0.0011368839473544,0.017962671707801588,-0.0011368839473544,above,above,146.93276884393597
2018-06-14,62.06977455395144,False,0.0304065306033203,-0.04991503601366248,0.0304065306033203,above,above,151.4004845764197
2018-06-15,63.53169792338929,False,-0.0099417623426375,0.017839285714285898,-0.0099417623426375,above,above,149.89529694020078
2018-06-18,62.462130493818854,False,-0.0022314935684606,-0.02339943881082767,-0.0022314935684606,above,above,149.56080654913623
2018-06-19,60.1835580150764,False,-0.0089454256154486,0.10189815461637015,-0.0089454256154486,above,above,148.22292147916443
2018-06-20,56.02723154539765,False,0.0209540386620887,-0.054626461995895874,0.0209540386620887,above,above,151.3287903064466
2018-06-21,57.37098726224936,False,-0.0258919660580112,0.14743078688874606,-0.0258919660580112,above,above,147.41059040423218
2018-06-22,51.12474316722688,False,-0.0100485592254289,-0.07416017401705481,-0.0100485592254289,above,above,145.9293263560998
2018-06-25,52.74034770902785,False,-0.0638507853929728,0.3081133521011136,-0.0638507853929728,above,above,136.61162425639537
2018-06-26,41.76159250927689,False,0.0110179355719259,-0.08615331773122618,0.0110179355719259,above,above,138.1168023308285
2018-06-27,43.759012099495806,False,-0.0401313536775442,0.12409186394958556,-0.0401313536775442,above,above,132.57398808767857
2018-06-28,38.23499551661587,False,0.0245088670147572,-0.033958558920409936,0.0245088670147572,above,above,135.8232263313355
2018-06-29,43.68527979632092,False,0.0045733142120933,-0.06312769214408846,0.0045733142120933,above,above,136.44438862264897
2018-07-02,44.33855293909989,False,0.0224127805933667,0.016148640771237628,0.0224127805933667,above,above,139.50248676804446
2018-07-03,47.018111964438795,False,-0.0344236659233282,-0.04276279075411265,-0.0344236659233282,above,above,134.7002997680678
2018-07-05,43.380303523298714,False,0.0367154011419317,-0.010267382077074274,0.0367154011419317,above,above,139.64587530799085
2018-07-06,50.52762345127699,False,0.0449956078849507,-0.09729914693464851,0.0449956078849507,above,above,145.92932635609992
2018-07-09,56.40804385793405,False,0.0278324406752761,-0.11904171906420484,0.0278324406752761,above,above,149.99089567468909
2018-07-10,61.56903924695871,False,0.0023891253201642,-0.03263972631944672,0.0023891253201642,above,above,150.3492427213396
2018-07-11,63.42120060974049,False,-0.0146195258182553,0.05769598620089362,-0.0146195258182553,above,above,148.15120808561986
2018-07-12,57.323245143591045,False,0.0493471899679969,-0.059737082117588707,0.0493471899679969,above,above,155.46205389500918
2018-07-13,62.12551132503887,False,0.0029199165196887,-0.022131336027233765,0.0029199165196887,above,above,155.91599011436196
2018-07-16,62.68814534257047,False,-0.0067423607694711,-0.015091943263161147,-0.0067423607694711,above,above,154.86474825928164
2018-07-17,61.74609252941843,False,0.018512904495717,-0.034666229378142614,0.018512904495717,above,above,157.731744553559
2018-07-18,63.99579688222108,False,-0.0063620665668245,-0.008663694297311777,-0.0063620665668245,above,above,156.7282446950079
2018-07-19,65.19892320524669,False,-0.0147863115521306,0.05244990917633036,-0.0147863115521306,above,above,154.41081203992894
2018-07-20,61.16304245395914,False,-0.0013924304444273,0.0002771916691823393,-0.0013924304444273,above,above,154.1958057242958
2018-07-23,60.20391898703601,False,0.0086766574957015,-0.015597091402322951,0.0086766574957015,above,above,155.53370991783927
2018-07-24,61.46391569483409,False,0.0127496453069677,-0.021435128981575118,0.0127496453069677,above,above,157.51670955256853
2018-07-25,64.60850338186808,False,0.0417108232668022,-0.02294566543678727,0.0417108232668022,above,above,164.08686118628393
2018-07-26,69.70157268410011,True,-0.0436806394520684,0.00711338735227369,0.00711338735227369,UVIX,above,165.25407458932074
2018-07-27,66.24982846608067,True,-0.041717491000909,0.0634923551819195,0.0634923551819195,UVIX,above,175.7464449884053
2018-07-30,59.41346528360774,False,-0.0430569551772322,0.05861765761767663,-0.0430569551772322,above,above,168.17933818398163
2018-07-31,54.16957242994506,False,0.019923667074259,-0.05299052357642791,0.019923667074259,above,above,171.5300873267285
2018-08-01,57.573224502103855,False,0.0136738936344207,-0.0310278034687022,0.0136738936344207,above,above,173.8755714959371
2018-08-02,56.60431904430596,False,0.0398267016019415,-0.022490789146470562,0.0398267016019415,above,above,180.80046199777283
2018-08-03,60.030975307339354,False,0.0089576898055934,-0.024298485899214177,0.0089576898055934,above,above,182.42001645305686
2018-08-06,63.010818541253144,False,0.0183683194854289,-0.0747175714809865,0.0183683194854289,above,above,185.77076559580382
2018-08-07,65.15231415228817,False,0.0097699718476635,-0.042452719182084535,0.0097699718476635,above,above,187.58574074579374
2018-08-08,66.80990209040658,False,0.0026792728038738,-0.03223135365976009,0.0026792728038738,above,above,188.08833411936848
2018-08-09,66.49256331423535,False,-0.0008907441040486,0.0223225835110163,-0.0008907441040486,above,above,187.92079554471135
2018-08-10,64.67525867546675,False,-0.023328425274205,0.11449339667097953,-0.023328425274205,above,above,183.5368993083774
2018-08-13,56.48354872406916,False,-0.0028904760907357,0.1100320886544512,-0.0028904760907357,above,above,183.0063902891588
2018-08-14,52.48109363200976,False,0.0184620654953675,-0.09742657685959881,0.0184620654953675,above,above,186.38506625274803
2018-08-15,57.61869428515421,False,-0.0364047465541925,0.12195609886780807,-0.0364047465541925,above,above,179.59976515433038
2018-08-16,50.56834836431491,False,0.0091731325478576,-0.0982741090160693,0.0091731325478576,above,above,181.24725760565516
2018-08-17,56.49503291004886,False,-0.0001542046572643,-0.05987160563334309,-0.0001542046572643,above,above,181.21930843441598
2018-08-20,58.747803561789176,False,-0.0020032430522431,-0.04471806612143819,-0.0020032430522431,above,above,180.85628211386245
2018-08-21,60.36795824355296,False,0.0103444078370114,0.037678164377743024,0.0103444078370114,above,above,182.72713325593384
2018-08-22,61.74959731692392,False,0.0116135697279902,-0.02093849528016927,0.0116135697279902,above,above,184.84924755919738
2018-08-23,61.305665412747764,False,-0.0049846968380317,0.0005079300473646662,-0.0049846968380317,above,above,183.9278300993765
2018-08-24,59.35443129338846,False,0.0277817507154629,-0.015256386211972608,0.0277817507154629,above,above,189.0376672248334
2018-08-27,63.8840055806839,False,0.0301332090157959,-0.0034487331942308266,0.0301332090157959,above,above,194.7339787631778
2018-08-28,68.57905398774321,False,0.0044450820777537,0.010514785009722203,0.0044450820777537,above,above,195.59958728210768
2018-08-29,68.7339000803786,False,0.0349752453978198,-0.012152304014847062,0.0349752453978198,above,above,202.44073084701168
2018-08-30,71.89310757596638,True,-0.0056556987013102,0.05515229276348816,0.05515229276348816,UVIX,above,213.60580130194057
2018-08-31,66.25864360450983,True,0.0029132736488637,-0.0317022569669057,-0.0317022569669057,UVIX,above,206.83401529944467
2018-09-04,66.34448398133061,True,-0.0118948019512871,0.01682510311958691,0.01682510311958691,UVIX,above,210.31401893549605
2018-09-05,64.1810222383736,False,-0.0397536850879984,0.013601487877980165,-0.0397536850879984,above,above,201.953261657143
2018-09-06,60.58206458789187,False,-0.0272593237710655,0.0495589170989525,-0.0272593237710655,above,above,196.44815231100822
2018-09-07,56.174494819161445,False,-0.0098909284575606,0.050715697043286,-0.0098909284575606,above,above,194.50509769088006
2018-09-10,53.63704420420231,False,0.0087787875175422,-0.06254511281197588,0.0087787875175422,above,above,196.2126166145871
2018-09-11,55.48951193827481,False,0.0222054035708714,-0.06076146210457605,0.0222054035708714,above,above,200.56959695221067
2018-09-12,58.97477264798425,False,-0.008659795364767,-0.030751212627747875,-0.008659795364767,above,above,198.83270528621074
2018-09-13,59.303286621177506,False,0.0296121415646786,-0.04975363018645634,0.0296121415646786,above,above,204.72056750283403
2018-09-14,63.913655346164454,False,-0.0076217320655461,-0.046982309304241014,-0.0076217320655461,above,above,203.1602421890209
2018-09-17,64.14300420759162,False,-0.0421677111589727,0.05476719711993767,-0.0421677111589727,above,above,194.59343977740733
2018-09-18,56.34388817592581,False,0.0237519376615777,0.0012052256605130183,0.0237519376615777,above,above,199.2154110283523
2018-09-19,61.21252785095807,False,-0.0022165406045422,-0.06356022729105186,-0.0022165406045422,above,above,198.77384198075737
2018-09-20,62.27579847589644,False,0.0313979400684685,-0.036045191150693205,0.0313979400684685,above,above,205.01493115844843
2018-09-21,68.16308543374515,False,-0.0159390254176847,0.0016262322124175974,-0.0159390254176847,above,above,201.74719295970905
2018-09-24,67.62468613255595,False,0.0086093650409322,-0.0012664636690696198,0.0086093650409322,above,above,203.4841081898826
2018-09-25,62.550736229589255,False,0.0040506909010984,0.0184497454580907,0.0040506909010984,above,above,204.30835941544547
2018-09-26,60.73534690374155,False,-0.0010087314204728,0.02696751022688155,-0.0010087314204728,above,above,204.10226715383786
2018-09-27,56.30573573421615,False,0.0276937730544764,-0.033743274515288406,0.0276937730544764,above,above,209.75462902030034
2018-09-28,59.0020205639867,False,-0.0015439107980623,-0.0010391213853160799,-0.0015439107980623,above,above,209.43078658361236
2018-10-01,58.99224689259644,False,0.0057635976460892,-0.021584659701291246,0.0057635976460892,above,above,210.6378613721843
2018-10-02,62.534450455936344,False,-0.0057305689523647,-0.004675730649666357,-0.0057305689523647,above,above,209.43078658361236
2018-10-03,61.90478029320347,False,0.0029520646450065,-0.013973058065756707,0.0029520646450065,above,above,210.04903980426175
2018-10-04,62.63130363256096,False,-0.0570426125894175,0.12376556062904061,-0.0570426125894175,above,above,198.06729380192812
2018-10-05,50.67328312325394,False,-0.0376041497877208,0.03192703620024102,-0.0376041497877208,above,above,190.61914161775192
2018-10-08,44.52858296051217,False,-0.0179150705633477,0.021918067556776007,-0.0179150705633477,above,above,187.20418624494513
2018-10-09,44.11905454207995,False,0.0077057026416331,0.03364890419388406,0.0077057026416331,above,above,188.6467260374176
2018-10-10,42.605341047358415,False,-0.1296817120040779,0.2992705997331115,-0.1296817120040779,above,above,164.18269564092105
2018-10-11,22.96548522144579,False,-0.0405237424023722,0.19872639640699757,-0.0405237424023722,above,above,157.52939837584128
2018-10-12,17.658249598148416,False,0.0798361536054876,-0.15532956693843786,0.0798361536054876,wait_mix,wait_mix,170.105939621955
2018-10-15,29.521091355600106,False,0.0027195291432899,0.020408285251770804,0.0027195291432899,wait_mix,wait_mix,170.56854768220364
2018-10-16,27.708761686646554,False,0.0019411634954569,-0.12750798008119008,0.0019411634954569,wait_mix,wait_mix,170.89964912043743
2018-10-17,41.66524425771773,False,-0.0136799603187959,0.032550647181949395,-0.0136799603187959,above,above,168.5617487019737
2018-10-18,41.56149295165533,False,-0.0693507270630132,0.137028366943928,-0.0693507270630132,above,above,156.8718688744789
2018-10-19,36.05540378579705,False,-0.0040613217391278,-0.024045068027210674,-0.0040613217391278,above,above,156.23476174316139
2018-10-22,35.92861691711278,False,0.015070577248949,0.009505054836290003,0.015070577248949,above,above,158.58930978898283
2018-10-23,34.37930795416632,False,-0.0670386608726066,0.07164576016879916,-0.0670386608726066,wait_mix,wait_mix,147.95769483201846
2018-10-24,32.455447321238466,False,0.0130811870733091,0.1704435702157689,0.0130811870733091,wait_mix,wait_mix,149.8931571170517
2018-10-25,24.30025628054915,False,-0.0069549156300345,-0.052944889792829124,-0.0069549156300345,wait_mix,wait_mix,148.8506628557831
2018-10-26,34.64322616056124,False,0.0096639691428539,0.11222829709318556,0.0096639691428539,wait_mix,wait_mix,150.28915106851474
2018-10-29,30.40377042922279,False,-0.0047222139869321,0.04810193892371779,-0.0047222139869321,wait_mix,wait_mix,149.57945353725486
2018-10-30,28.982837423914617,False,0.048494838693236,-0.09720287524688902,0.048494838693236,below,below,156.83328500836643
2018-10-31,36.558934708012316,False,0.0674710501403705,-0.06559436183435667,0.0674710501403705,below,below,167.41499144484496
2018-11-01,41.302865671148275,False,0.043669865591204,-0.06180668522362703,0.043669865591204,below,below,174.7259816191939
2018-11-02,45.61057609516879,False,-0.044778972903503,0.015902069448468788,-0.044778972903503,below,below,166.90193162273007
2018-11-05,43.53048179624726,False,-0.0097982022455667,-0.02318314124191128,-0.0097982022455667,below,below,165.2665927415148
2018-11-06,45.87250598256824,False,0.021148519993412,-0.05592957821168159,0.021148519993412,below,below,168.76173658235183
2018-11-07,48.45980308586919,False,0.0919628256790987,-0.15022297233684717,0.0919628256790987,above,above,184.28154274497663
2018-11-08,56.15522727733043,False,-0.0170524995868647,-0.01133297976818031,-0.0170524995868647,above,above,181.13908181345113
2018-11-09,55.085212637847924,False,-0.0508053790746818,0.04085123298390276,-0.0508053790746818,above,above,171.93624209667894
2018-11-12,51.23969464841623,False,-0.0878404512285434,0.16674698475748423,-0.0878404512285434,above,above,156.83328500836657
2018-11-13,44.18996614875552,False,0.0139037569657516,0.017961448851130997,0.0139037569657516,wait_mix,wait_mix,159.01385688726336
2018-11-14,43.71239389455784,False,0.005711441805815,0.05412010698227072,0.005711441805815,wait_mix,wait_mix,159.92205527719318
2018-11-15,41.26363432661094,False,-3.441418206873159e-05,-0.007729286153429096,-3.441418206873159e-05,wait_mix,wait_mix,159.91655169046606
2018-11-16,45.80598960411028,False,0.0118477394687943,-0.09832251507191651,0.0118477394687943,wait_mix,wait_mix,161.8112013316427
2018-11-19,46.74664715708646,False,0.0045309184292881,0.11951689195670219,0.0045309184292881,wait_mix,wait_mix,162.5443546858215
2018-11-20,40.99728281982477,False,0.0199611052459856,0.1076385278642626,0.0199611052459856,below,below,165.788919656846
2018-11-21,35.89801811023659,False,0.0224054473302228,-0.048670742512467106,0.0224054473302228,below,below,169.503494564152
2018-11-23,37.28100473913572,False,-0.0221451577478277,0.03601024894392197,-0.0221451577478277,below,below,165.7498129382208
2018-11-26,35.49909002671278,False,0.0686483967954318,-0.13016080074789788,0.0686483967954318,below,below,177.1282718655724
