Date,signal_source,signal_price,signal_sma,signal_below_sma,trigger_reference_price,drawdown_trigger,target_regime,realized_regime,strategy_return,strategy_equity,tecl_buy_hold_return,tecl_buy_hold_equity
2002-09-06,GSPC,893.9199829101562,1038.097626876831,True,937.4299926757812,False,wait_mix,wait_mix,0.013299249064974438,1.0822424830844335,0.1001304245545126,0.6862163249332678
2002-09-09,GSPC,902.9600219726562,1036.6937522888184,True,937.4299926757812,False,wait_mix,wait_mix,-0.01507845531124027,1.0659239381673191,0.0321288719354009,0.7082636813570302
2002-09-10,GSPC,909.5800170898438,1035.382939529419,True,937.4299926757812,False,wait_mix,wait_mix,-0.00016617487262298282,1.0657468083926684,0.051000462942053015,0.7443854569912816
2002-09-11,GSPC,909.4500122070312,1034.0158767700195,True,937.4299926757812,False,wait_mix,wait_mix,0.0017968976901128787,1.0676618463709144,0.01654986351942164,0.7567049347103296
2002-09-12,GSPC,886.9099731445312,1032.483126449585,True,937.4299926757812,False,wait_mix,wait_mix,-0.010031539641232956,1.0569515542356127,-0.11089212512861682,0.6727923164049899
2002-09-13,GSPC,889.8099975585938,1030.9614387512206,True,937.4299926757812,False,wait_mix,wait_mix,0.01519238321850627,1.073009167290956,0.012760841856195719,0.6813777127566977
2002-09-16,GSPC,891.0999755859375,1029.4491882324219,True,937.4299926757812,False,wait_mix,wait_mix,0.01008141342513455,1.0838266163153756,-0.049888365994008234,0.6473848920425314
2002-09-17,GSPC,873.52001953125,1028.0296882629395,True,937.4299926757812,False,wait_mix,wait_mix,0.003196315763434288,1.087290868413934,-0.03755528884677207,0.6230721654268377
2002-09-18,GSPC,869.4600219726562,1026.5040012359618,True,937.4299926757812,False,wait_mix,wait_mix,0.002585664525883179,1.0901022378417087,-0.03135405384385487,0.6035363272034374
2002-09-19,GSPC,843.3200073242188,1024.711001586914,True,937.4299926757812,False,wait_mix,wait_mix,0.005888861360201746,1.0965216987888042,-0.13497000993113864,0.5220770231269866
2002-09-20,GSPC,845.3900146484375,1022.9809394836426,True,937.4299926757812,False,wait_mix,wait_mix,0.013095314247932442,1.1108809950141203,0.0162160123892173,0.5305430306021394
2002-09-23,GSPC,833.7000122070312,1021.3513149261474,True,937.4299926757812,False,wait_mix,wait_mix,-0.008228892693795082,1.1017396745105728,-0.09377282808008539,0.4807925102043975
2002-09-24,GSPC,819.2899780273438,1019.659252166748,True,937.4299926757812,False,wait_mix,wait_mix,0.015024668509512982,1.1182929479038728,-0.04850830009922438,0.4574700828339432
2002-09-25,GSPC,839.6599731445312,1018.1351894378662,True,937.4299926757812,False,wait_mix,wait_mix,0.014020076323111991,1.133971500385083,0.11504814924251827,0.5101011691978098
2002-09-26,GSPC,854.9500122070312,1016.7275642395019,True,937.4299926757812,False,wait_mix,wait_mix,-0.02399477083332099,1.1067621141018258,-0.03567377396162222,0.4919039353902879
2002-09-27,GSPC,827.3699951171875,1015.0472518920899,True,937.4299926757812,False,wait_mix,wait_mix,-0.006586442560811729,1.0994724890088114,-0.07434165622140328,0.45533498213154777
2002-09-30,GSPC,815.280029296875,1013.1931274414062,True,937.4299926757812,False,wait_mix,wait_mix,0.010185582306019826,1.110671256538815,-0.10072148909398183,0.4094729646946767
2002-10-01,GSPC,847.9099731445312,1011.5706897735596,True,937.4299926757812,False,wait_mix,wait_mix,0.012448135715243069,1.1244970430752297,0.16206779975164678,0.4758353471405267
2002-10-02,GSPC,827.9099731445312,1009.7544395446778,True,937.4299926757812,False,wait_mix,wait_mix,-0.023353063586382648,1.0982365921255945,-0.06759206571547081,0.4436726530868604
2002-10-03,GSPC,818.9500122070312,1007.894877243042,True,937.4299926757812,False,wait_mix,wait_mix,0.009416416294574997,1.1085780450669844,-0.007613958037880698,0.44029454812370183
2002-10-04,GSPC,800.5800170898438,1005.9973770141602,True,937.4299926757812,False,wait_mix,wait_mix,-0.004429312837521932,1.1036678061005742,-0.06438058931476466,0.4119481256434199
2002-10-07,GSPC,785.280029296875,1004.1345024108887,True,937.4299926757812,False,wait_mix,wait_mix,0.006144115650723323,1.1104488687412364,-0.05317854615151593,0.3900413232318608
2002-10-08,GSPC,798.5499877929688,1002.2630649566651,True,937.4299926757812,False,wait_mix,wait_mix,0.0020816861788358195,1.1127604748035989,-0.00023532567471898106,0.389949536494303
2002-10-09,GSPC,776.760009765625,1000.361877822876,True,937.4299926757812,False,wait_mix,wait_mix,-0.00536626462037033,1.1067891076367138,-0.02845939507685771,0.3788518085751741
2002-10-10,GSPC,803.9199829101562,998.5748779296875,True,937.4299926757812,False,wait_mix,wait_mix,0.009774938579554061,1.117607903184382,0.1577999272533036,0.4386345964081191
2002-10-11,GSPC,835.3200073242188,996.8616901397705,True,937.4299926757812,False,wait_mix,wait_mix,-0.016782526491989764,1.098851618941533,0.18926727279104127,0.5216537702220829
2002-10-14,GSPC,841.4400024414062,995.1870651245117,True,937.4299926757812,False,wait_mix,wait_mix,-0.01821237318271146,1.0788389231849431,0.004398175166747346,0.5239480948799139
2002-10-15,GSPC,881.27001953125,993.7581901550293,True,937.4299926757812,False,wait_mix,wait_mix,4.743131522939306e-05,1.0788900939339905,0.1892776574015384,0.623119762878783
2002-10-16,GSPC,860.02001953125,992.21625289917,True,937.4299926757812,False,wait_mix,wait_mix,-0.04382935633529471,1.031603035560338,-0.1632857274520476,0.5213731991073736
2002-10-17,GSPC,879.2000122070312,990.6376277923584,True,937.4299926757812,False,wait_mix,wait_mix,0.002812911560864411,1.0345048436652886,0.12619520416716448,0.5871679964160164
2002-10-18,GSPC,884.3900146484375,988.9535655975342,True,937.4299926757812,False,wait_mix,wait_mix,-0.022217186071565902,1.0115210570616406,0.03946361924824507,0.610339770661333
2002-10-21,GSPC,899.719970703125,987.413440322876,True,937.4299926757812,False,wait_mix,wait_mix,0.005516281593433713,1.0171008920500804,0.060709575208228304,0.6473932388708701
2002-10-22,GSPC,890.1599731445312,985.709627532959,True,937.4299926757812,False,wait_mix,wait_mix,-0.01758776349958849,0.9992123621054831,-0.013047664165719926,0.6389462693069253
2002-10-23,GSPC,896.1400146484375,984.0758773803711,True,937.4299926757812,False,wait_mix,wait_mix,-0.001004700562970352,0.9982084528827488,0.08118459919547666,0.6908188660880532
2002-10-24,GSPC,882.5,982.3145645141601,True,937.4299926757812,False,wait_mix,wait_mix,-0.0011894839281899304,0.9970210999710615,-0.048222561163158845,0.657505811065458
2002-10-25,GSPC,897.6500244140625,980.6232521057129,True,937.4299926757812,False,wait_mix,wait_mix,0.010956141749933012,1.0079446044700187,0.08032499696724643,0.7103199633452378
2002-10-28,GSPC,890.22998046875,978.9023147583008,True,937.4299926757812,False,wait_mix,wait_mix,0.009688259278745667,1.017709833136737,-0.006428144628467716,0.7057539238883668
