Date,gspc_open,gspc_close,gspc_sma_open,signal_below_sma_open,trigger_reference_tqqq_open,target_regime_at_open,overnight_regime,close_to_open_return,open_to_close_return,strategy_return,strategy_equity
2010-08-12,1081.47998046875,1083.6099853515625,1121.7329967498779,True,0.2234724070853085,wait_mix,wait_mix,0.0104370816673906,-0.00882095918243255,0.0015240574135864104,1.36853556341729
2010-08-13,1082.219970703125,1079.25,1121.5064968109132,True,0.2234724070853085,wait_mix,wait_mix,0.00920941503395385,0.01071307238819655,0.02002114855206205,1.3959352172312476
2010-08-16,1077.489990234375,1079.3800048828125,1121.1817470550536,True,0.2234724070853085,wait_mix,wait_mix,0.0340964746884717,0.00767176530432365,0.042029820144310115,1.4546061233445853
2010-08-17,1081.1600341796875,1092.5400390625,1120.902184677124,True,0.2234724070853085,wait_mix,wait_mix,0.0014897929672612002,-0.0112202084452673,-0.009747131265638975,1.4404278865205433
2010-08-18,1092.0799560546875,1094.1600341796875,1120.7600597381593,True,0.2234724070853085,wait_mix,wait_mix,0.00971659857650595,-0.0019544816030665994,0.007743126060277161,1.4515813012266106
2010-08-19,1092.43994140625,1075.6300048828125,1120.5606845855714,True,0.2234724070853085,wait_mix,wait_mix,0.0046258568360734,0.02008331599730005,0.0248020753779703,1.4875835300768852
2010-08-20,1075.6300048828125,1071.68994140625,1120.2089351654054,True,0.2234724070853085,wait_mix,wait_mix,0.0019294079328694,-0.0060460535441159,-0.004128310914917166,1.4814423227528177
2010-08-23,1073.3599853515625,1067.3599853515625,1119.811622238159,True,0.2234724070853085,wait_mix,wait_mix,-0.0059817316703963995,0.00437142856511355,-0.0016364518179756704,1.4790180137705229
2010-08-24,1063.199951171875,1051.8699951171875,1119.315871810913,True,0.2234724070853085,wait_mix,wait_mix,0.0111595995302533,0.015945938774693802,0.02728348859580665,1.5193707848822235
2010-08-25,1048.97998046875,1055.3299560546875,1118.6940593719482,True,0.2234724070853085,below,wait_mix,0.018637451095508798,0.0504308268222879,0.07000817998640319,1.625739168256341
2010-08-26,1056.280029296875,1047.219970703125,1118.1999347686767,True,0.2234724070853085,below,below,0.0128515682182979,-0.0449114923449693,-0.03263710723432833,1.572679744686911
2010-08-27,1049.27001953125,1064.5899658203125,1117.5451221466064,True,0.2234724070853085,below,below,0.0174516411040348,0.0153629698034845,0.03308271994282186,1.6247082682401366
2010-08-30,1062.9000244140625,1048.9200439453125,1117.1153720855714,True,0.2234724070853085,below,below,-0.0153823247817133,-0.0172846558680096,-0.03240110245942107,1.5720659291742194
2010-08-31,1046.8800048828125,1049.3299560546875,1116.4696224212646,True,0.2234724070853085,below,below,-0.014856394696913,0.010052029744344,-0.004953701873956051,1.5642783832348865
2010-09-01,1049.719970703125,1080.2900390625,1115.88518409729,True,0.2234724070853085,below,below,0.0385006355043779,0.0436346190091214,0.08381521507534195,1.6953887123634268
2010-09-02,1080.6600341796875,1090.0999755859375,1115.6524974822999,True,0.2234724070853085,below,below,0.0061616851848522,0.0279826338997655,0.03431673926535117,1.753568924759022
2010-09-03,1093.6099853515625,1104.510009765625,1115.4463718414306,True,0.2234724070853085,below,below,0.0303746820729302,0.0199531584748278,0.050933911392781805,1.8428850489938338
2010-09-07,1102.5999755859375,1091.8399658203125,1115.216809463501,True,0.2234724070853085,below,below,-0.0134504048015725,-0.0110418942991132,-0.024343781152586397,1.7980222586717545
2010-09-08,1092.3599853515625,1098.8699951171875,1114.8640590667724,True,0.2234724070853085,below,below,0.011165170709364,0.0238880205356462,0.03531990507219951,1.8615282341657426
2010-09-09,1101.1500244140625,1104.1800537109375,1114.8089344024659,True,0.2234724070853085,below,below,0.031140200136992,-0.0179295758460611,0.012652293710713192,1.885080836135193
2010-09-10,1104.5699462890625,1109.550048828125,1114.9079341888428,True,0.2234724070853085,below,below,0.0072818460831638,0.0034550839701217,0.01076208944296031,1.9053682447008904
2010-09-13,1113.3800048828125,1121.9000244140625,1115.042809677124,True,0.2234724070853085,below,below,0.0261255493302872,0.0174980819120817,0.04408077824454848,1.9893583597697548
2010-09-14,1121.1600341796875,1121.0999755859375,1115.2772472381591,False,,above,below,-0.0042230827615586,0.0169603272417333,0.0126656196145698,2.014554816031663
2010-09-15,1119.4300537109375,1125.0699462890625,1115.4139347076416,False,,above,above,-0.0079306482787891,0.0251118482945333,0.01698204677929005,2.0487660801569567
2010-09-16,1123.8900146484375,1124.6600341796875,1115.6951839447022,False,,above,above,-0.0006029655449423,0.0147107502173466,0.014098914596883061,2.0776514581500805
2010-09-17,1126.3900146484375,1125.5899658203125,1116.0282466888427,False,,above,above,0.02040785408428,-0.0095656494292271,0.010646990277279889,2.099772193024581
2010-09-20,1126.5699462890625,1142.7099609375,1116.2568714141846,False,,above,above,0.0112202199456898,0.0404228559781802,0.05209662925877834,2.2091632464924746
2010-09-21,1142.8199462890625,1139.780029296875,1116.6046215057372,False,,above,above,0.0008368361236552,-0.0039848047047014,-0.003151303209568801,2.2022015032633413
2010-09-22,1139.489990234375,1134.280029296875,1116.8494342803956,False,,above,above,-0.0111625907721527,0.0064914784609455,-0.004743574028772901,2.1917551974063367
2010-09-23,1131.0999755859375,1124.8299560546875,1117.2418094635009,False,,above,above,-0.0204688018832466,0.0178405309265825,-0.0029934452496922503,2.1851942982221724
2010-09-24,1131.68994140625,1148.6700439453125,1117.6119968414307,False,,above,above,0.0357180385966291,0.0201871185665369,0.056626201443280344,2.308933550746009
2010-09-27,1148.6400146484375,1142.1600341796875,1118.2924976348877,False,,above,above,0.00461285813886,-0.0159866467155741,-0.011447532710129105,2.2825019583983295
2010-09-28,1142.31005859375,1147.699951171875,1118.7006855010986,False,,above,above,0.0094261400605426,-0.006848944996897,0.0025126359488378824,2.288237054872294
2010-09-29,1146.75,1144.72998046875,1119.2257472991944,False,,above,above,-0.0078760843720981,-0.000180201429054,-0.008054866519492832,2.2698056108303404
2010-09-30,1145.969970703125,1141.199951171875,1119.634997177124,False,,above,above,0.0151624340302847,-0.0282742395100696,-0.013540511771112707,2.2390712812387545
2010-10-01,1143.489990234375,1146.239990234375,1120.0300594329833,False,,above,above,0.0234228962525913,-0.0259249782571399,-0.0031093200806162624,2.2321092919420678
2010-10-04,1144.9599609375,1137.030029296875,1120.3603092193603,False,,above,above,-0.0100050303086201,-0.0249367454825363,-0.03469228289680526,2.1546723249294257
2010-10-05,1140.6800537109375,1160.75,1120.5680599212646,False,,above,above,0.0354645436070037,0.0376454757254294,0.07444509894790419,2.3150771193591075
2010-10-06,1159.81005859375,1159.969970703125,1121.0251224517822,False,,above,above,-0.0041590873566207,-0.0214144991131695,-0.025484521697280327,2.256078486279923
2010-10-07,1161.5699462890625,1158.06005859375,1121.3536212921142,False,,above,above,0.0169810789696402,-0.0070560916163849,0.009805167304300477,2.278199713289531
2010-10-08,1158.3599853515625,1165.1500244140625,1121.6463718414307,False,,above,above,0.0017986731480434,0.0183125123842506,0.020144123756592913,2.3240920502562696
2010-10-11,1165.3199462890625,1165.3199462890625,1122.1308094024657,False,,above,above,0.0028197052515974,-0.0007898305395038,0.0020276476227736318,2.328804489977079
2010-10-12,1164.280029296875,1169.77001953125,1122.4998096466065,False,,above,above,-0.0065971841788615,0.0275393497094496,0.02076048336838876,2.377151596859477
2010-10-13,1171.3199462890625,1178.0999755859375,1122.9614971160888,False,,above,above,0.0184389100563553,0.0057544937827258,0.02429951043236067,2.4349152168866666
2010-10-14,1177.8199462890625,1173.81005859375,1123.462184524536,False,,above,above,0.0011791410077217,-0.0067216213596267,-0.005550406091288429,2.421400448635088
2010-10-15,1177.469970703125,1176.18994140625,1123.8231227874755,False,,above,above,0.0357847455125315,0.0270365968062342,0.06378884005500174,2.5758587745621813
