Date,signal_price,signal_sma,signal_below_sma,trigger_reference_tqqq_close,target_regime_at_close,close_position,strategy_return
2012-12-17,1430.3599853515625,1387.710186767578,False,,above,above,0.0389696789410323
2012-12-18,1446.7900390625,1388.0156867980957,False,,above,above,0.0463546689964662
2012-12-19,1435.81005859375,1388.203125,False,,above,above,-0.0143379028705614
2012-12-20,1443.68994140625,1388.4617492675782,False,,above,above,0.00074474066806
2012-12-21,1430.1500244140625,1388.7028747558593,False,,above,above,-0.0311206256941422
2012-12-24,1426.6600341796875,1389.0626251220704,False,,above,above,-0.0084642372661868
2012-12-26,1419.8299560546875,1389.3766876220702,False,,above,above,-0.0236656946981033
2012-12-27,1418.0999755859375,1389.716562652588,False,,above,above,-0.0055640485199589
2012-12-28,1402.4300537109375,1390.0156257629394,False,,above,above,-0.0289709206017175
2012-12-31,1426.18994140625,1390.4418754577637,False,,above,above,0.0652269712541222
2013-01-02,1462.4200439453125,1391.1233131408692,False,,above,above,0.0932961666394429
2013-01-03,1459.3699951171875,1391.8796882629395,False,,above,above,-0.0144864638648029
2013-01-04,1466.469970703125,1392.728500366211,False,,above,above,-0.0098598279466806
2013-01-07,1461.8900146484375,1393.5853126525878,False,,above,above,0.0010861229846155
2013-01-08,1457.1500244140625,1394.5371253967285,False,,above,above,-0.0057886161199217
2013-01-09,1461.02001953125,1395.5733757019043,False,,above,above,0.0101886763592422
2013-01-10,1472.1199951171875,1396.5491882324218,False,,above,above,0.0176475919655321
2013-01-11,1472.050048828125,1397.5205635070802,False,,above,above,0.0037150075357634
2013-01-14,1470.6800537109375,1398.4694389343263,False,,above,above,-0.0128695327701309
2013-01-15,1472.3399658203125,1399.4173133850097,False,,above,above,-0.0148247040213366
2013-01-16,1472.6300048828125,1400.3848762512207,False,,above,above,0.0112411960224045
2013-01-17,1480.93994140625,1401.3131256103516,False,,above,above,0.0154170308624868
2013-01-18,1485.97998046875,1402.3922508239746,False,,above,above,-0.0056490597324312
2013-01-22,1492.56005859375,1403.5311889648438,False,,above,above,0.004084138434367
2013-01-23,1494.81005859375,1404.886001586914,False,,above,above,0.0162685113113632
2013-01-24,1494.8199462890625,1406.2400009155274,False,,above,above,-0.0398467840557267
2013-01-25,1502.9599609375,1407.5991256713867,False,,above,above,0.0148592382085368
2013-01-28,1500.1800537109375,1408.7556884765625,False,,above,above,0.0071432348080646
2013-01-29,1507.8399658203125,1409.9610008239747,False,,above,above,0.0
2013-01-30,1501.9599609375,1411.0628753662108,False,,above,above,-0.0054959038685898
2013-01-31,1498.1099853515625,1412.245249938965,False,,above,above,-0.006418429156841
2013-02-01,1513.1700439453125,1413.4264373779297,False,,above,above,0.0328362461739937
2013-02-04,1495.7099609375,1414.5566246032715,False,,above,above,-0.050902059838768
2013-02-05,1511.2900390625,1415.6953125,False,,above,above,0.0439318517551072
2013-02-06,1512.1199951171875,1416.7533126831054,False,,above,above,-0.0092938713441423
2013-02-07,1509.3900146484375,1417.7821250915526,False,,above,above,0.0024772871935361
2013-02-08,1517.9300537109375,1418.7818130493165,False,,above,above,0.0303680302770514
2013-02-11,1517.010009765625,1419.7900634765624,False,,above,above,-0.0003440303125386
2013-02-12,1519.4300537109375,1421.0020637512207,False,,above,above,-0.0116551421973467
2013-02-13,1520.3299560546875,1422.1602508544922,False,,above,above,0.0116196807535522
2013-02-14,1521.3800048828125,1423.4581260681152,False,,above,above,-0.002057214025628
2013-02-15,1519.7900390625,1424.706876373291,False,,above,above,-0.0085893953313308
2013-02-19,1530.93994140625,1425.9511886596679,False,,above,above,0.0218335353328475
2013-02-20,1511.949951171875,1427.0943756103516,False,,above,above,-0.0456165873166297
2013-02-21,1502.4200439453125,1427.9710006713867,False,,above,above,-0.0325151421954544
2013-02-22,1515.5999755859375,1428.9090629577636,False,,above,above,0.0293835083067324
2013-02-25,1487.8499755859375,1429.6205001831054,False,,above,above,-0.0372886895146924
2013-02-26,1496.93994140625,1430.4290000915528,False,,above,above,0.0120462523555748
2013-02-27,1515.989990234375,1431.4371871948242,False,,above,above,0.0303983374917669
2013-02-28,1514.6800537109375,1432.451062774658,False,,above,above,-0.0037329872906591
2013-03-01,1518.199951171875,1433.555625152588,False,,above,above,0.01034647115333
2013-03-04,1525.199951171875,1434.704062652588,False,,above,above,0.0128883390576786
2013-03-05,1539.7900390625,1435.9855003356934,False,,above,above,0.0439252453854142
2013-03-06,1541.4599609375,1437.1397499084474,False,,above,above,-0.0063445230341073
2013-03-07,1544.260009765625,1438.3311248779296,False,,above,above,0.008738635298221
2013-03-08,1551.1800537109375,1439.503062438965,False,,above,above,0.0011661563732057
2013-03-11,1556.219970703125,1440.649562072754,False,,above,above,0.0103152979173839
2013-03-12,1552.47998046875,1441.7493743896484,False,,above,above,-0.0121865154965193
2013-03-13,1554.52001953125,1442.9484992980956,False,,above,above,-0.0031673485931873
2013-03-14,1563.22998046875,1444.277936553955,False,,above,above,0.0102020336967254
2013-03-15,1560.699951171875,1445.6678733825684,False,,above,above,-0.0094378608615792
2013-03-18,1552.0999755859375,1447.0066856384278,False,,above,above,-0.006853097279751
2013-03-19,1548.3399658203125,1448.1836853027344,False,,above,above,-0.0040389546869916
2013-03-20,1558.7099609375,1449.2633102416992,False,,above,above,0.0190945746308819
2013-03-21,1545.800048828125,1450.2664352416991,False,,above,above,-0.0320012037633338
2013-03-22,1556.8900146484375,1451.3762481689453,False,,above,above,0.0275784451195362
2013-03-25,1551.68994140625,1452.4785606384278,False,,above,above,-0.0101681262355377
2013-03-26,1563.77001953125,1453.7208732604981,False,,above,above,0.015324667206972
2013-03-27,1562.8499755859375,1454.7949981689453,False,,above,above,0.0053071589466011
2013-03-28,1569.18994140625,1455.8884979248046,False,,above,above,0.0057747920290074
2013-04-01,1562.1700439453125,1456.8936233520508,False,,above,above,-0.0193574034464787
2013-04-02,1570.25,1457.9438110351562,False,,above,above,0.0225837087338629
2013-04-03,1553.68994140625,1458.8868728637694,False,,above,above,-0.026501172092219
2013-04-04,1559.97998046875,1459.8500602722168,False,,above,above,0.0005034999249644
2013-04-05,1553.280029296875,1460.782373046875,False,,above,above,-0.0245206851577071
2013-04-08,1563.0699462890625,1461.7769973754882,False,,above,above,0.0153238583032737
2013-04-09,1568.6099853515625,1462.79624710083,False,,above,above,0.0196705663898928
2013-04-10,1587.72998046875,1463.8726219177247,False,,above,above,0.0585403068017955
2013-04-11,1593.3699951171875,1464.967684173584,False,,above,above,-0.0017285387417155
2013-04-12,1588.8499755859375,1466.0346839904785,False,,above,above,-0.0011012651647266
2013-04-15,1552.3599853515625,1466.9046211242676,False,,above,above,-0.0608156757017104
2013-04-16,1574.5699462890625,1467.9113708496093,False,,above,above,0.0417704292837928
2013-04-17,1552.010009765625,1468.8484336853028,False,,above,above,-0.0584530792079561
2013-04-18,1541.6099853515625,1469.6639335632324,False,,above,above,-0.0432711878247462
2013-04-19,1555.25,1470.5689964294434,False,,above,above,0.0414733645408165
2013-04-22,1562.5,1471.5264961242676,False,,above,above,0.0307246700715044
2013-04-23,1578.780029296875,1472.5783088684082,False,,above,above,0.0294742560825782
2013-04-24,1578.7900390625,1473.6989967346192,False,,above,above,-0.0024252772883527
2013-04-25,1585.1600341796875,1474.8151222229003,False,,above,above,0.0162157445464152
2013-04-26,1582.239990234375,1475.9232475280762,False,,above,above,-0.008457277571204
2013-04-29,1593.6099853515625,1477.1118103027343,False,,above,above,0.0265523290372153
2013-04-30,1597.5699462890625,1478.1458724975587,False,,above,above,0.0219480241308129
2013-05-01,1582.699951171875,1479.0507469177246,False,,above,above,-0.012732266600678
2013-05-02,1597.5899658203125,1480.1039344787598,False,,above,above,0.0362027922237286
2013-05-03,1614.4200439453125,1481.234309387207,False,,above,above,0.0349365903510274
2013-05-06,1617.5,1482.3651840209961,False,,above,above,0.0128951338429652
2013-05-07,1625.9599609375,1483.4024963378906,False,,above,above,-0.0024322441068637
2013-05-08,1632.68994140625,1484.4457458496095,False,,above,above,0.0156306851371519
2013-05-09,1626.6700439453125,1485.4799964904785,False,,above,above,-0.0035306826574367
2013-05-10,1633.699951171875,1486.569871520996,False,,above,above,0.0170021165212468
2013-05-13,1633.77001953125,1487.6493713378907,False,,above,above,0.0039011392330607
2013-05-14,1650.3399658203125,1488.8373710632325,False,,above,above,0.0147102972080457
2013-05-15,1658.780029296875,1490.07880859375,False,,above,above,0.0073852790527286
2013-05-16,1650.469970703125,1491.288683319092,False,,above,above,-0.0036662205615901
2013-05-17,1667.469970703125,1492.7004333496093,False,,above,above,0.0282061545000784
2013-05-20,1666.2900390625,1494.1564964294435,False,,above,above,-0.0045060719271464
2013-05-21,1669.1600341796875,1495.5440589904786,False,,above,above,0.0037276047101624
2013-05-22,1655.3499755859375,1496.8858085632323,False,,above,above,-0.0244032604377051
2013-05-23,1650.510009765625,1498.1734336853028,False,,above,above,-0.010875145533727
2013-05-24,1649.5999755859375,1499.4474960327148,False,,above,above,-0.0005502351210967
2013-05-28,1660.06005859375,1500.754183959961,False,,above,above,0.0206270897589269
2013-05-29,1648.3599853515625,1501.9226837158203,False,,above,above,-0.015090738232376
2013-05-30,1654.4100341796875,1503.13193359375,False,,above,above,0.0162792002675775
2013-05-31,1630.739990234375,1504.2248085021972,False,,above,above,-0.0285363378266748
2013-06-03,1640.4200439453125,1505.4681838989259,False,,above,above,0.0058197923202774
2013-06-04,1631.3800048828125,1506.7108085632324,False,,above,above,-0.0150156612568355
2013-06-05,1608.9000244140625,1507.8111839294434,False,,above,above,-0.0383220466446653
2013-06-06,1622.56005859375,1509.0234970092774,False,,above,above,0.0122163000111277
2013-06-07,1643.3800048828125,1510.2938095092773,False,,above,above,0.0418110318842621
2013-06-10,1642.81005859375,1511.46812210083,False,,above,above,0.0004128980573332
2013-06-11,1626.1300048828125,1512.5007469177247,False,,above,above,-0.0289493875030706
2013-06-12,1612.52001953125,1513.470622253418,False,,above,above,-0.0346398145308443
2013-06-13,1636.3599853515625,1514.7404350280763,False,,above,above,0.0358827876395271
2013-06-14,1626.72998046875,1515.9461227416991,False,,above,above,-0.0176042566982196
2013-06-17,1639.0400390625,1517.3581855773925,False,,above,above,0.0277457450081604
2013-06-18,1651.81005859375,1518.8773109436036,False,,above,above,0.0236220292907893
2013-06-19,1628.9300537109375,1520.2270614624024,False,,above,above,-0.031455675875589
2013-06-20,1588.18994140625,1521.3286239624024,False,,above,above,-0.0737478471369263
2013-06-21,1592.4300537109375,1522.4553115844726,False,,above,above,-0.0140873487164816
2013-06-24,1573.0899658203125,1523.3646865844726,False,,above,above,-0.0309050984705409
2013-06-25,1588.030029296875,1524.451124572754,False,,above,above,0.0213137126212856
2013-06-26,1603.260009765625,1525.613624572754,False,,above,above,0.0273026362599131
2013-06-27,1613.199951171875,1526.7686866760255,False,,above,above,0.0111498955279236
2013-06-28,1606.280029296875,1528.0921241760254,False,,above,above,0.0027191544891995
2013-07-01,1614.9599609375,1529.5761863708497,False,,above,above,0.0213925046568581
2013-07-02,1614.0799560546875,1531.0401237487793,False,,above,above,0.0004429107135406
2013-07-03,1615.4100341796875,1532.511248779297,False,,above,above,0.0135630054196238
2013-07-05,1631.8900146484375,1534.119748687744,False,,above,above,0.0221087595963951
2013-07-08,1640.4599609375,1535.9008110046386,False,,above,above,0.0032731011274234
2013-07-09,1652.3199462890625,1537.7694984436034,False,,above,above,0.0182986519163625
2013-07-10,1652.6199951171875,1539.5991233825685,False,,above,above,0.0168544890563404
2013-07-11,1675.02001953125,1541.399935913086,False,,above,above,0.0623290538924559
2013-07-12,1680.18994140625,1543.227310180664,False,,above,above,0.0104442427602602
2013-07-15,1682.5,1545.0489974975585,False,,above,above,0.0077843301229219
2013-07-16,1676.260009765625,1546.7184349060058,False,,above,above,-0.0039253769221999
2013-07-17,1680.9100341796875,1548.4348098754883,False,,above,above,0.0071188568965228
2013-07-18,1689.3699951171875,1550.2499977111815,False,,above,above,-0.0073205379902875
2013-07-19,1692.0899658203125,1552.0134971618652,False,,above,above,-0.0303918713675254
2013-07-22,1695.530029296875,1553.7608726501464,False,,above,above,0.0072129494240509
2013-07-23,1692.3900146484375,1555.487184906006,False,,above,above,-0.022265040108337
2013-07-24,1685.93994140625,1557.2151847839355,False,,above,above,0.0094542996327935
2013-07-25,1690.25,1558.9851844787597,False,,above,above,0.0180740294217993
2013-07-26,1691.6500244140625,1560.7499969482421,False,,above,above,0.016587550842106
2013-07-29,1685.3299560546875,1562.446184539795,False,,above,above,-0.0045888033351735
2013-07-30,1685.9599609375,1564.1204971313477,False,,above,above,0.0148542306666157
2013-07-31,1685.72998046875,1565.7903717041015,False,,above,above,0.006308624472052
2013-08-01,1706.8699951171875,1567.534309387207,False,,above,above,0.0304708158714352
2013-08-02,1709.6700439453125,1569.2917472839356,False,,above,above,0.0166710698490895
2013-08-05,1707.1400146484375,1571.089810180664,False,,above,above,0.0021543482323849
2013-08-06,1697.3699951171875,1572.8634979248047,False,,above,above,-0.0177956685748961
2013-08-07,1690.9100341796875,1574.4919357299805,False,,above,above,-0.0057149955518307
2013-08-08,1697.47998046875,1576.0587478637694,False,,above,above,0.0133299870282939
2013-08-09,1691.4200439453125,1577.6563102722168,False,,above,above,-0.0107412710682887
2013-08-12,1689.469970703125,1579.1924354553223,False,,above,above,0.0062225272823095
2013-08-13,1694.1600341796875,1580.8424980163575,False,,above,above,0.0166101371562719
2013-08-14,1685.3900146484375,1582.459560394287,False,,above,above,-0.0110918348804496
2013-08-15,1661.3199462890625,1583.968872833252,False,,above,above,-0.0501684207446148
2013-08-16,1655.8299560546875,1585.4546852111816,False,,above,above,-0.0035557842536483
2013-08-19,1646.06005859375,1586.9773727416991,False,,above,above,-0.0039497325137554
2013-08-20,1652.3499755859375,1588.3908729553223,False,,above,above,0.0136881874537957
2013-08-21,1642.800048828125,1589.51824798584,False,,above,above,-0.009969332476969
2013-08-22,1656.9599609375,1590.7531852722168,False,,above,above,0.0285528603119726
2013-08-23,1663.5,1591.9846229553223,False,,above,above,0.0210679519080969
2013-08-26,1656.780029296875,1593.202685546875,False,,above,above,0.0008493068902035
2013-08-27,1630.47998046875,1594.285997772217,False,,above,above,-0.0629389326765476
2013-08-28,1634.9599609375,1595.373122406006,False,,above,above,0.0129419572942146
2013-08-29,1638.1700439453125,1596.4109352111816,False,,above,above,0.0206974861380517
2013-08-30,1632.969970703125,1597.4166847229003,False,,above,above,-0.0186505872728555
2013-09-03,1639.77001953125,1598.4734970092773,False,,above,above,0.016453315421961
2013-09-04,1653.0799560546875,1599.6031219482422,False,,above,above,0.0326273502330751
2013-09-05,1655.0799560546875,1600.7434341430665,False,,above,above,0.0043746696555133
2013-09-06,1655.1700439453125,1601.8323722839355,False,,above,above,0.0036297520641939
2013-09-09,1671.7099609375,1602.9931846618651,False,,above,above,0.0352011805816558
2013-09-10,1683.989990234375,1604.189621734619,False,,above,above,0.0151393813736748
2013-09-11,1689.1300048828125,1605.4041213989258,False,,above,above,-0.0050472174161796
2013-09-12,1683.4200439453125,1606.5828720092773,False,,above,above,-0.0044973021034728
2013-09-13,1687.989990234375,1607.739309692383,False,,above,above,0.0032434064288688
2013-09-16,1697.5999755859375,1608.9731842041015,False,,above,above,-0.0084274208701615
2013-09-17,1704.760009765625,1610.2039344787597,False,,above,above,0.020024869559976
2013-09-18,1725.52001953125,1611.6011848449707,False,,above,above,0.0367542713081083
2013-09-19,1722.3399658203125,1613.0026222229003,False,,above,above,0.0061648917958505
2013-09-20,1709.9100341796875,1614.2322471618652,False,,above,above,-0.0109414102605301
2013-09-23,1701.8399658203125,1615.520559692383,False,,above,above,-0.0056428171056439
2013-09-24,1697.4200439453125,1616.6838722229004,False,,above,above,0.0002223134254455
2013-09-25,1692.77001953125,1617.8129348754883,False,,above,above,-0.0094546715359431
2013-09-26,1698.6700439453125,1618.9959350585937,False,,above,above,0.0229085662454193
2013-09-27,1691.75,1620.0823097229004,False,,above,above,-0.0047206304811222
2013-09-30,1681.550048828125,1621.110684967041,False,,above,above,-0.0062866866645914
2013-10-01,1695.0,1622.2079971313476,False,,above,above,0.0299700659998636
2013-10-02,1693.8699951171875,1623.2926223754882,False,,above,above,-0.0018323749125802
2013-10-03,1678.6600341796875,1624.2756225585938,False,,above,above,-0.0347660762496202
2013-10-04,1690.5,1625.3425598144531,False,,above,above,0.0257268228000293
2013-10-07,1676.1199951171875,1626.2499351501465,False,,above,above,-0.0247537527199982
2013-10-08,1655.449951171875,1627.1468101501464,False,,above,above,-0.056581194836258
2013-10-09,1656.4000244140625,1628.1091850280761,False,,above,above,-0.0110224835372459
2013-10-10,1692.56005859375,1629.215185546875,False,,above,above,0.0635184566705151
2013-10-11,1703.199951171875,1630.561122894287,False,,above,above,0.0225372366924891
2013-10-14,1710.1400146484375,1631.8936233520508,False,,above,above,0.0207192657242287
2013-10-15,1698.06005859375,1633.031561279297,False,,above,above,-0.0106892384926711
2013-10-16,1721.5400390625,1634.3244361877441,False,,above,above,0.0341588701124879
2013-10-17,1733.1500244140625,1635.6678741455078,False,,above,above,0.0161466426474055
2013-10-18,1744.5,1637.0384994506835,False,,above,above,0.0494333033965121
2013-10-21,1744.6600341796875,1638.318936920166,False,,above,above,0.005740080355657
2013-10-22,1754.6700439453125,1639.651499938965,False,,above,above,0.003444318912587
2013-10-23,1746.3800048828125,1640.9147499084472,False,,above,above,-0.0160820967555949
2013-10-24,1752.0699462890625,1642.1703117370605,False,,above,above,0.0124577220297112
2013-10-25,1759.77001953125,1643.4424995422364,False,,above,above,0.0199824795783274
2013-10-28,1762.1099853515625,1644.7526870727538,False,,above,above,0.0020267633849961
2013-10-29,1771.949951171875,1646.111624145508,False,,above,above,0.0048155690055329
2013-10-30,1763.31005859375,1647.362124633789,False,,above,above,-0.0031637160601966
2013-10-31,1756.5400390625,1648.5861251831054,False,,above,above,-0.0064418753428111
2013-11-01,1761.6400146484375,1649.8957504272462,False,,above,above,-0.0004843986888337
2013-11-04,1767.9300537109375,1651.2681884765625,False,,above,above,0.0048421475483793
2013-11-05,1762.969970703125,1652.5448135375977,False,,above,above,0.0042395240214423
2013-11-06,1770.489990234375,1653.9491256713868,False,,above,above,-0.0017273066118489
2013-11-07,1747.1500244140625,1655.138250732422,False,,above,above,-0.0554593895510572
2013-11-08,1770.6099853515625,1656.50650100708,False,,above,above,0.0394837458337224
2013-11-11,1771.8900146484375,1657.8072509765625,False,,above,above,-0.0047976367405844
2013-11-12,1767.68994140625,1659.0875007629395,False,,above,above,0.0049187163484312
2013-11-13,1782.0,1660.4175636291504,False,,above,above,0.0358260348951724
2013-11-14,1790.6199951171875,1661.8453758239746,False,,above,above,0.0077486030482023
2013-11-15,1798.1800537109375,1663.269938659668,False,,above,above,0.0069397543134812
2013-11-18,1791.530029296875,1664.7564392089844,False,,above,above,-0.0276590953657723
2013-11-19,1787.8699951171875,1666.180751800537,False,,above,above,-0.0098649038865298
2013-11-20,1781.3699951171875,1667.6063140869142,False,,above,above,-0.0069644380271329
2013-11-21,1795.8499755859375,1669.0611892700194,False,,above,above,0.030585700276869
2013-11-22,1804.760009765625,1670.5371269226075,False,,above,above,0.0157848857737572
2013-11-25,1802.47998046875,1671.8793144226074,False,,above,above,0.0066066247311971
2013-11-26,1802.75,1673.187939453125,False,,above,above,0.0165465085679961
2013-11-27,1807.22998046875,1674.5528144836426,False,,above,above,0.0200058742501947
2013-11-29,1805.81005859375,1676.1368774414063,False,,above,above,0.0164028643545783
2013-12-02,1800.9000244140625,1677.5514404296875,False,,above,above,-0.0062274371559108
2013-12-03,1795.1500244140625,1679.0710655212401,False,,above,above,-0.0029125028876418
2013-12-04,1792.81005859375,1680.641065979004,False,,above,above,0.0025672610158571
2013-12-05,1785.030029296875,1682.0771911621093,False,,above,above,-0.0030904295315252
2013-12-06,1805.0899658203125,1683.5933784484864,False,,above,above,0.0206359169231391
2013-12-09,1808.3699951171875,1685.0283157348633,False,,above,above,0.011975258983607
2013-12-10,1802.6199951171875,1686.4272529602051,False,,above,above,-0.0018010396095845
2013-12-11,1782.219970703125,1687.6588775634766,False,,above,above,-0.0373672360024933
2013-12-12,1775.5,1688.8667526245117,False,,above,above,-0.0081208359291223
2013-12-13,1775.3199462890625,1690.0024398803712,False,,above,above,-0.0047684912364046
2013-12-16,1786.5400390625,1691.183502960205,False,,above,above,0.0171755240285771
2013-12-17,1781.0,1692.4228782653809,False,,above,above,-0.0063092600684002
2013-12-18,1810.6500244140625,1693.754503631592,False,,above,above,0.0345224780330108
2013-12-19,1809.5999755859375,1694.9743782043456,False,,above,above,-0.00899088948122
2013-12-20,1818.3199462890625,1696.2295028686524,False,,above,above,0.0300962950667953
2013-12-23,1827.989990234375,1697.4921905517579,False,,above,above,0.0323513369063379
2013-12-24,1833.3199462890625,1698.7461280822754,False,,above,above,0.0013947015137742
2013-12-26,1842.02001953125,1700.0920654296874,False,,above,above,0.0097475420076158
2013-12-27,1841.4000244140625,1701.3901908874511,False,,above,above,-0.0073011849393789
2013-12-30,1841.0699462890625,1702.6858154296874,False,,above,above,-0.0052300548754748
2013-12-31,1848.3599853515625,1703.9234405517577,False,,above,above,0.0196352209909722
2014-01-02,1831.97998046875,1705.005940246582,False,,above,above,-0.0233667024925005
2014-01-03,1831.3699951171875,1706.13656539917,False,,above,above,-0.0217804825526528
2014-01-06,1826.77001953125,1707.1321907043457,False,,above,above,-0.0106265971376254
2014-01-07,1837.8800048828125,1708.2046279907227,False,,above,above,0.0259143759782385
2014-01-08,1837.489990234375,1709.2566902160645,False,,above,above,0.0074782184300101
2014-01-09,1838.1300048828125,1710.39906539917,False,,above,above,-0.010309192561499
2014-01-10,1842.3699951171875,1711.5981903076172,False,,above,above,0.0099999719726115
2014-01-13,1819.199951171875,1712.6581901550294,False,,above,above,-0.0444720732042104
2014-01-14,1838.8800048828125,1713.775814819336,False,,above,above,0.0572491487492325
2014-01-15,1848.3800048828125,1715.0259399414062,False,,above,above,0.023357943791465
2014-01-16,1845.8900146484375,1716.222689819336,False,,above,above,0.0020754527243025
2014-01-17,1838.699951171875,1717.5224395751952,False,,above,above,-0.0177601706822343
2014-01-21,1843.800048828125,1718.7935646057128,False,,above,above,0.0223788551404144
2014-01-22,1844.8599853515625,1720.1278144836426,False,,above,above,0.0092789205232539
2014-01-23,1828.4599609375,1721.500064086914,False,,above,above,-0.0120225921850838
2014-01-24,1790.2900390625,1722.5483764648438,False,,above,above,-0.0592543685254081
2014-01-27,1781.56005859375,1723.4120018005372,False,,above,above,-0.0290830809814653
2014-01-28,1792.5,1724.3475639343262,False,,above,above,-0.0003486165008254
2014-01-29,1774.199951171875,1725.273001098633,False,,above,above,-0.0315329115412736
2014-01-30,1794.18994140625,1726.4084381103517,False,,above,above,0.0527076324775446
2014-01-31,1782.5899658203125,1727.3223754882813,False,,above,above,-0.007006400477021
2014-02-03,1741.8900146484375,1728.0421257019043,False,,above,above,-0.0662533837918643
2014-02-04,1755.199951171875,1728.7681251525878,False,,above,above,0.0195351175532809
2014-02-05,1751.6400146484375,1729.3920623779297,False,,above,above,-0.0092189883192782
2014-02-06,1773.4300537109375,1730.2951873779298,False,,above,above,0.0383139604515545
2014-02-07,1797.02001953125,1731.600375366211,False,,above,above,0.0530667350237643
2014-02-10,1799.8399658203125,1732.8966873168945,False,,above,above,0.0183539232806286
2014-02-11,1819.75,1734.4383125305176,False,,above,above,0.0342460691451773
2014-02-12,1819.260009765625,1735.8834999084472,False,,above,above,0.0047528383249031
2014-02-13,1829.8299560546875,1737.2995620727538,False,,above,above,0.0257011795159147
2014-02-14,1838.6300048828125,1738.7084999084473,False,,above,above,0.0029214111592144
2014-02-18,1840.760009765625,1740.173999786377,False,,above,above,0.0156345898615162
2014-02-19,1828.75,1741.5101875305177,False,,above,above,-0.0218838032174449
2014-02-20,1839.780029296875,1742.9208129882813,False,,above,above,0.0145041626398176
2014-02-21,1836.25,1744.3010627746582,False,,above,above,-0.0051713499503316
2014-02-24,1847.6099853515625,1745.6493125915526,False,,above,above,0.0175819306398643
2014-02-25,1845.1199951171875,1746.9284378051757,False,,above,above,-0.0036059566364833
2014-02-26,1845.1600341796875,1748.1336883544923,False,,above,above,-0.0033177170491589
2014-02-27,1854.2900390625,1749.3941261291504,False,,above,above,0.0196677290365336
2014-02-28,1859.449951171875,1750.5468132019043,False,,above,above,-0.0050448399525304
2014-03-03,1845.72998046875,1751.581438446045,False,,above,above,-0.0219207982845387
2014-03-04,1873.9100341796875,1752.777751159668,False,,above,above,0.0402500471340441
2014-03-05,1873.81005859375,1754.0124389648438,False,,above,above,0.0082078765369744
2014-03-06,1877.030029296875,1755.2381889343262,False,,above,above,-0.0037799692102103
2014-03-07,1878.0400390625,1756.4173767089844,False,,above,above,-0.0142999843477525
2014-03-10,1877.1700439453125,1757.5741271972656,False,,above,above,0.0020721358629762
2014-03-11,1867.6300048828125,1758.6497520446778,False,,above,above,-0.0124095903000345
2014-03-12,1868.199951171875,1759.7485641479493,False,,above,above,0.0112191658908895
2014-03-13,1846.3399658203125,1760.751064300537,False,,above,above,-0.0424551149946711
2014-03-14,1841.1300048828125,1761.6940643310547,False,,above,above,-0.0205470656698515
2014-03-17,1858.8299560546875,1762.7389389038085,False,,above,above,0.0266563979561098
2014-03-18,1872.25,1763.9071891784668,False,,above,above,0.0359504117742695
2014-03-19,1860.77001953125,1764.9997520446777,False,,above,above,-0.0164617579118144
2014-03-20,1872.010009765625,1766.1640022277832,False,,above,above,0.0078405923713336
2014-03-21,1866.52001953125,1767.1618148803711,False,,above,above,-0.0366549427613862
2014-03-24,1857.43994140625,1768.085376739502,False,,above,above,-0.0251593668455774
2014-03-25,1865.6199951171875,1769.0758766174317,False,,above,above,0.0092408336537039
2014-03-26,1852.56005859375,1770.0458145141602,False,,above,above,-0.0380431660241763
2014-03-27,1849.0400390625,1771.0341270446777,False,,above,above,-0.0177224443954303
2014-03-28,1857.6199951171875,1772.0350021362306,False,,above,above,0.0065152570309383
2014-03-31,1872.3399658203125,1773.1657516479493,False,,above,above,0.0199167651031464
2014-04-01,1885.52001953125,1774.391064453125,False,,above,above,0.0541908579377015
2014-04-02,1890.9000244140625,1775.6206893920898,False,,above,above,0.0078726221510361
2014-04-03,1888.77001953125,1776.8918144226075,False,,above,above,-0.0235868196101767
2014-04-04,1865.0899658203125,1778.1653770446778,False,,above,above,-0.0793729137257532
2014-04-07,1845.0400390625,1779.3479400634765,False,,above,above,-0.0299875062716796
2014-04-08,1851.9599609375,1780.634814453125,False,,above,above,0.0279292402560507
2014-04-09,1872.1800537109375,1782.0087524414062,False,,above,above,0.0512644700915094
2014-04-10,1833.0799560546875,1783.1980018615723,False,,above,above,-0.0923284022478658
2014-04-11,1815.68994140625,1784.190064239502,False,,above,above,-0.034921071286714
2014-04-14,1830.6099853515625,1785.2345016479492,False,,above,above,0.022453756795751
2014-04-15,1842.97998046875,1786.3982513427734,False,,above,above,0.0099816216083059
2014-04-16,1862.31005859375,1787.8471893310548,False,,above,above,0.0388139956934734
2014-04-17,1864.8499755859375,1789.2840019226073,False,,above,above,0.0005188256629415
2014-04-21,1871.8900146484375,1790.744751739502,False,,above,above,0.0226490040369331
2014-04-22,1879.550048828125,1792.2858772277832,False,,above,above,0.0245137912096224
2014-04-23,1875.3900146484375,1793.7585021972657,False,,above,above,-0.0272280931960242
2014-04-24,1878.6099853515625,1795.168064880371,False,,above,above,0.0295167947902248
2014-04-25,1863.4000244140625,1796.4700653076172,False,,above,above,-0.0482782282317646
2014-04-28,1869.4300537109375,1797.8091903686523,False,,above,above,0.010734141762043
2014-04-29,1878.3299560546875,1799.1005653381349,False,,above,above,0.0220967255765913
2014-04-30,1883.949951171875,1800.3503150939941,False,,above,above,0.0088822852619869
2014-05-01,1883.6800537109375,1801.56625289917,False,,above,above,0.0089700942652033
