Date,gspc_rsi14_prev_close,uvix_high_rsi_state,close_to_open_return,open_to_close_return,strategy_return,selected_leg,base_target_regime_at_open,strategy_equity
2010-05-24,34.896696111831346,False,0.0054729837374167,0.0027793810388734,0.008267576283516043,below,below,1.0720798384194392
2010-05-25,32.671344026717975,False,-0.0742588186931266,0.0726035987643636,-0.00704667740587428,below,below,1.0645252376447556
2010-05-26,32.79625977274223,False,0.0154708180067668,-0.0457008277724044,-0.030937038954862994,below,below,1.031591978899305
2010-05-27,31.780292321542902,False,0.0666099224147183,0.0390481342031643,0.10825904980759482,below,below,1.1432711463240803
2010-05-28,42.79976838969273,False,0.0066039060692788,-0.0204414260623965,-0.01397251325075588,below,below,1.1272967750828602
2010-06-01,40.08859156399043,False,-0.0105436496055592,-0.0173139012532945,-0.02767499915073368,below,below,1.0960988377898173
2010-06-02,36.66225398635609,False,0.0166040035878891,0.0528895696004232,0.07037175179171973,below,below,1.1732332331419548
2010-06-03,44.25450182416665,False,0.0073875753530345,0.0184356268388259,0.025959396774312804,below,below,1.2036896601498968
2010-06-04,45.38826878376993,False,-0.0627428509344379,-0.0384126318880394,-0.09874536478592666,below,below,1.0848308855693471
2010-06-07,38.244551939427566,False,0.0097030876037722,-0.0670295172236086,-0.05797682289749562,below,below,1.0219358374429597
2010-06-08,35.93195506269679,False,0.0071459486032048,-0.012629065469805,-0.005573363519353891,below,below,1.0162402175274348
2010-06-09,39.10490175873746,False,0.0202245126494502,-0.0414402659007938,-0.022053862433250693,below,below,0.9938281955709479
2010-06-10,37.995866577371046,False,0.0348836695776166,0.046466526045829,0.08297111856444817,below,below,1.0762872326183566
2010-06-11,46.11958300206016,False,-0.0310582091144516,0.0590064225759023,0.02611557964999278,below,below,1.1043950975680716
2010-06-14,47.256777909065185,False,0.0297082952976612,-0.0283077386571406,0.000559581981285362,below,below,1.1050130971648906
2010-06-15,46.816386885346134,False,0.0165819682477188,0.0555494520949326,0.0730525395934678,below,below,1.1857371101968293
2010-06-16,52.95227518084516,False,-0.0008339288935136,0.0210037529617039,0.020152308431723442,below,below,1.2096324501604563
2010-06-17,52.7934158348914,False,0.0156585750636293,-0.0055415661284715,0.01003023590596519,below,below,1.2217653489950764
2010-06-18,53.14260044265966,False,0.005168096857133,-0.0024196567691721,0.0027359350674167615,below,below,1.2251080196575468
2010-06-21,53.523166507936374,False,0.0364829565127877,-0.0605504374224069,-0.02627653988493106,below,below,1.1929164199156663
2010-06-22,52.18486003491957,False,0.0115218633625895,-0.0347830166147223,-0.023661918416906236,below,below,1.164689728909434
2010-06-23,46.93856370263882,False,0.0037186611806845,-0.0170485986266459,-0.013393335407859364,below,below,1.149090648724061
2010-06-24,46.02769697751041,False,-0.0119613261843893,-0.0369678612476398,-0.04848700278530682,below,below,1.0933746872388075
2010-06-25,41.196466813651675,False,0.0130230881652477,-0.0135254026647205,-0.0006784570108457899,below,below,1.092632879516769
2010-06-28,42.2879063012631,False,0.0007918903450931,-0.009739139628996,-0.008954961614544454,below,below,1.0828483940219071
2010-06-29,41.69339941789968,False,-0.0469924178680356,-0.0677840563612999,-0.11159113752801486,below,below,0.9620121099626184
2010-06-30,33.8857467288673,False,-0.0149299631903511,-0.0350135388305022,-0.04942075117494993,below,below,0.9144687488488673
2010-07-01,31.856078671061283,False,0.0055473082628585,-0.0152111098715583,-0.009748182324177512,below,below,0.905554340755326
2010-07-02,31.217372042812713,False,0.0025991390108308,-0.0080486122257659,-0.005470392676954039,below,below,0.9006006029210741
2010-07-06,30.279729547755508,False,0.0382204875441469,-0.0317795767405594,0.005226279886616725,below,below,0.9053073937379954
2010-07-07,32.76774807204893,False,0.0086124132296518,0.0851517764322264,0.09449755194775156,below,below,0.9908567262064352
2010-07-08,45.15610875461089,False,0.023991082375703,-0.006953749431809,0.016870504968455435,below,below,1.0075729795289283
2010-07-09,48.33280192953122,False,-0.0025809045688393,0.030679345741897,0.028019260709463367,below,below,1.0358044295261601
2010-07-12,50.708160640327385,False,-0.0037087184828734,0.0151204318911217,0.011355635983024692,below,below,1.0475666475774639
2010-07-13,50.95697338825576,False,0.0234003536894868,0.0105102105617149,0.03415650689569705,below,below,1.0833478649991457
2010-07-14,55.9817004304477,False,0.0085707373656234,0.0073623347214275,0.01599617272434606,below,below,1.1006772845682236
2010-07-15,55.91850593461852,False,-0.0041595575064817,0.0076817440202454,0.0034902338577615932,below,below,1.1045189056932927
2010-07-16,56.32778920023392,False,-0.0087466812218927,-0.0723708560865399,-0.08048453250048815,below,below,1.0156222179306174
2010-07-19,45.38148395685872,False,0.0057296976740817,0.0167283987993567,0.022553945141130294,below,below,1.0385285057179376
2010-07-20,47.59241907410146,False,-0.0495975084086015,0.0854270101590797,0.0315925348957915,below,below,1.0713382537751057
2010-07-21,51.639984523092465,False,0.0377874700947631,-0.0701548827693396,-0.03501838820922443,below,below,1.0338217149010165
2010-07-22,47.18294547466202,False,0.0390438730356692,0.0273127490075313,0.06742301754770574,below,below,1.103525094525987
2010-07-23,54.512713598740376,False,-0.0140235823763332,0.0406241462177823,0.026030867780495903,below,below,1.132250810354052
2010-07-26,56.91659002919988,False,0.0043753577526437,0.0175255736507373,0.021977612057923368,below,below,1.1571349794162828
2010-07-27,60.040734903036544,False,0.0147668467804429,-0.0147623937523229,-0.00021354097853309995,below,below,1.1568878836804835
2010-07-28,59.59978772641429,False,-0.0020301897395351,-0.0184483938998747,-0.020441129899403387,below,below,1.133239788171125
2010-07-29,56.647517307344984,False,0.0138782798029049,-0.0371792498679554,-0.023816954097580112,below,below,1.106249468154702
2010-07-30,54.90019375191263,False,-0.0254038431603886,0.0330730465811524,0.006829020932580088,below,below,1.113804068929386
2010-08-02,54.92296263099452,False,0.0370167189313292,0.0161848628915683,0.05380069234349705,below,below,1.173727498972791
2010-08-03,62.07463652042335,False,-0.001899582304188,-0.0084535420751309,-0.010337066180385324,above,above,1.1615946001381712
2010-08-04,59.80034837680789,False,0.013109628382417,-0.0180579737831051,-0.005185078726324011,wait_mix,wait_mix,1.1555716406883818
2010-08-05,61.697820149014944,False,0.0132073728566028,0.0092567455703311,0.022586375717120077,above,above,1.1816718159330184
2010-08-06,61.04339481782294,False,-0.0359548821731469,0.0324310285277706,-0.004689907454846209,above,above,1.1761298844742925
2010-08-09,59.07547437158371,False,0.0137137526279558,0.003720222352846,0.017484993189869735,above,above,1.1966945074947277
2010-08-10,61.06884056796066,False,-0.0224319977499954,0.0012610777977848,-0.021199208446533002,above,above,1.1713255311835258
2010-08-11,57.7536787244163,False,-0.0530908251153948,0.0131050920679976,-0.04068149319850034,wait_mix,wait_mix,1.1236742595534535
2010-08-12,45.31781989630624,False,0.0104370816673906,-0.0088209591824325,0.0015240574135864104,wait_mix,wait_mix,1.125386803639182
2010-08-13,43.44883972588618,False,0.0092094150339538,0.0107130723881965,0.02002114855206205,wait_mix,wait_mix,1.1479183400133723
2010-08-16,42.05899042981388,False,0.0340964746884717,0.0076717653043236,0.042029820144310115,wait_mix,wait_mix,1.1961651413844894
2010-08-17,42.118445518541144,False,0.0014897929672612,-0.0112202084452673,-0.009747131265638975,wait_mix,wait_mix,1.1845059627360333
2010-08-18,47.94181121588529,False,0.0097165985765059,-0.0019544816030665,0.007743126060277161,wait_mix,wait_mix,1.1936777417246482
2010-08-19,48.62699989382112,False,0.0046258568360734,0.0200833159973,0.0248020753779703,wait_mix,wait_mix,1.2232834270519084
2010-08-20,41.842930241023566,False,0.0019294079328694,-0.0060460535441159,-0.004128310914917166,wait_mix,wait_mix,1.2182333327279726
2010-08-23,40.54757321557623,False,-0.0059817316703963,0.0043714285651135,-0.0016364518179755594,wait_mix,wait_mix,1.2162397525759114
2010-08-24,39.11449442327137,False,0.0111595995302533,0.0159459387746938,0.02728348859580665,wait_mix,wait_mix,1.249423015995083
2010-08-25,34.426848412718826,False,0.0186374510955087,0.0504308268222879,0.07000817998640319,below,below,1.3368928473780215
2010-08-26,36.26425343685375,False,0.0128515682182979,-0.0449114923449693,-0.03263710723432833,below,below,1.2932605321573385
2010-08-27,33.86867391242241,False,0.0174516411040348,0.0153629698034845,0.03308271994282186,below,below,1.3360451081558045
2010-08-30,42.61270888896237,False,-0.0153823247817133,-0.0172846558680096,-0.03240110245942107,below,below,1.29275577371604
2010-08-31,37.76193814597387,False,-0.014856394696913,0.010052029744344,-0.004953701873956051,below,below,1.2863518470172153
2010-09-01,37.960888983913314,False,0.0385006355043779,0.0436346190091214,0.08381521507534195,below,below,1.3941677037375266
2010-09-02,50.76290078219494,False,0.0061616851848522,0.0279826338997655,0.03431673926535117,below,below,1.4420109933188607
2010-09-03,54.00183360931282,False,0.0303746820729302,0.0199531584748278,0.050933911392781805,below,below,1.5154582534799808
2010-09-07,58.33734129586371,False,-0.0134504048015725,-0.0110418942991132,-0.024343781152586397,below,below,1.4785662694113832
2010-09-08,53.55745904036965,False,0.011165170709364,0.0238880205356462,0.03531990507219951,below,below,1.5307890896899494
2010-09-09,55.725121428245586,False,0.031140200136992,-0.0179295758460611,0.012652293710713192,below,below,1.550157082861862
2010-09-10,57.344604828237536,False,0.0072818460831638,0.0034550839701217,0.01076208944296031,below,below,1.5668400120382597
2010-09-13,58.978737833558384,False,0.0261255493302872,0.0174980819120817,0.04408077824454848,below,below,1.635907539153604
2010-09-14,62.53367119243517,False,-0.0042230827615586,0.0169603272417333,0.0126656196145698,above,above,1.6566273217691305
2010-09-15,62.15787387677632,False,-0.0079306482787891,0.0251118482945333,0.01698204677929005,above,above,1.6847602444432639
2010-09-16,63.335325501792134,False,-0.0006029655449423,0.0147107502173466,0.014098914596883061,above,above,1.7085135352458933
2010-09-17,63.11695112112708,False,0.02040785408428,-0.0095656494292271,0.010646990277279889,above,above,1.7267040622442575
2010-09-20,63.42504596364269,False,0.0112202199456898,0.0404228559781802,0.05209662925877834,above,above,1.8166595236146232
2010-09-21,68.62170528968399,False,0.0008368361236552,-0.0039848047047014,-0.003151303209568801,above,above,1.8109346786271627
2010-09-22,66.87059232761139,False,-0.0111625907721527,0.0064914784609455,-0.004743574028772901,above,above,1.8023443759178228
2010-09-23,63.590150115038995,False,-0.0204688018832466,0.0178405309265825,-0.0029934452496922503,above,above,1.796949156707422
2010-09-24,58.298269325657806,False,0.0357180385966291,0.0201871185665369,0.056626201443280344,above,above,1.8987035616384693
2010-09-27,65.98797984260207,False,0.00461285813886,-0.0159866467155741,-0.011447532710129105,above,above,1.8769680905097743
2010-09-28,62.59371955668899,False,0.0094261400605426,-0.006848944996897,0.0025126359488378824,above,above,1.8816842280088109
2010-09-29,64.27765919522757,False,-0.0078760843720981,-0.000180201429054,-0.008054866519492832,above,above,1.8665275127203649
2010-09-30,62.64936724948886,False,0.0151624340302847,-0.0282742395100696,-0.013540511771112707,above,above,1.8412537749632691
2010-10-01,60.68174769380472,False,0.0234228962525913,-0.0259249782571399,-0.0031093200806162624,above,above,1.8355287276272654
2010-10-04,62.49299241823153,False,-0.0100050303086201,-0.0249367454825363,-0.03469228289680526,above,above,1.7718500457432074
2010-10-05,57.298591750142776,False,0.0354645436070037,0.0376454757254294,0.07444509894790419,above,above,1.903755597719409
2010-10-06,65.29862589412328,False,-0.0041590873566207,-0.0214144991131695,-0.025484521697280327,above,above,1.8552392968830098
2010-10-07,64.86823490215657,False,0.0169810789696402,-0.0070560916163849,0.009805167304300477,above,above,1.8734302285784605
2010-10-08,63.76009338498321,False,0.0017986731480434,0.0183125123842506,0.020144123756592913,above,above,1.9111688389522872
2010-10-11,66.07682178266614,False,0.0028197052515974,-0.0007898305395038,0.0020276476227736318,above,above,1.915044015905308
2010-10-12,66.13270204474875,False,-0.0065971841788615,0.0275393497094496,0.02076048336838876,above,above,1.9548012553472425
2010-10-13,67.63626986473417,False,0.0184389100563553,0.0057544937827258,0.02429951043236067,above,above,2.0023019688447445
2010-10-14,70.29476404937496,True,0.0011791410077217,0.0331888914958906,0.03440716688657597,UVIX,above,2.0711955068441052
2010-10-15,67.23179430115347,True,0.0297243489969025,-0.070127572805909,-0.04248772025739489,UVIX,above,1.9831951315509397
2010-10-18,68.06318040648796,True,0.0525580225425217,-0.1251136254369491,-0.07913132764051922,UVIX,above,1.8262622678210998
2010-10-19,70.90882742846203,True,0.1016567923537898,-0.0143449870523619,0.08585353993132827,UVIX,above,1.9830533483565567
2010-10-20,58.51305581229492,False,0.0113185593985696,0.0109102783940575,0.022352326426685165,above,above,2.0273792041205536
2010-10-21,63.050622266714086,False,0.0202016854934912,-0.012963929732896,0.006975862529371657,above,above,2.0415219227434056
2010-10-22,63.77734778528976,False,0.0012098923918235,0.0182666939153601,0.019498687041175744,above,above,2.0813289198026785
2010-10-25,64.78379763356345,False,0.0120149459445582,0.0031217616638195,0.015174215406020375,above,above,2.112911453162544
2010-10-26,65.7080453283979,False,-0.0157249422103531,0.0220656396046607,0.005993716486689893,above,above,2.1255756453742802
2010-10-27,65.71568262318982,False,-0.0127663617214703,0.02335840259106,0.010293839052876619,above,above,2.1474559789624776
2010-10-28,63.296561920548264,False,0.0138661647568962,-0.0080101609831045,0.005744933561870891,above,above,2.1597929708886596
2010-10-29,63.89337444197673,False,-0.0002280187739401,-0.0045722310239901,-0.004799207243417869,above,above,2.1494276768184877
2010-11-01,63.458913242158694,False,0.0101796227506278,-0.0078021829778498,0.002298016493432087,above,above,2.154367097071256
2010-11-02,64.02627716055143,False,0.0240507390914916,0.0061127565042804,0.03031051190758638,above,above,2.219667066620347
2010-11-03,68.3664715991418,False,0.0050397807968434,0.009363533860663,0.014450504815648024,above,above,2.2517423762556796
2010-11-04,70.21513301557503,True,0.0348457885505657,-0.0058114871884883,0.028831795508343028,UVIX,above,2.316664151985354
2010-11-05,77.62493467384951,True,-0.0283981296215803,0.016864115436771,-0.01201292352093597,UVIX,above,2.2888342427038597
2010-11-08,78.8025241662766,True,0.0843181559610286,-0.0664313761944589,0.012285408627899619,UVIX,above,2.316953506657006
2010-11-09,76.4505308606106,True,0.0063952271693215,0.0300722502235948,0.03665979626458893,UVIX,above,2.401892550165577
2010-11-10,68.15159267863304,True,-0.0111316471101292,-0.0352619735750998,-0.046001096838984346,UVIX,above,2.291402858368575
2010-11-11,70.03970149016654,True,0.077651422550359,-0.0483024112970749,0.02559826030345369,UVIX,above,2.3500587851971715
2010-11-12,65.94075232662789,False,0.0467845156660069,-0.0349318785476973,0.010218366099151943,above,above,2.3740725462188443
2010-11-15,56.13441731743365,False,0.0171166862894778,-0.0273565386169378,-0.010708105616932029,above,above,2.348650726651674
2010-11-16,55.23319823128632,False,-0.0214202408765525,-0.028819440296851,-0.04962236182031754,above,above,2.232105130504213
2010-11-17,44.910005849835635,False,0.0017616090981,0.0076861511199235,0.009461300211765833,above,above,2.253223747248136
2010-11-18,45.052455213330425,False,0.0321791848252606,0.0138572208442102,0.04648231974018113,above,above,2.3579588139138927
2010-11-19,54.271702834711846,False,-0.0032655667710443,0.0056366164226733,0.0023526429043381203,above,above,2.3635062489861687
2010-11-22,55.61859881261794,False,-0.0118905833386169,0.0387120347471821,0.026361142733196452,above,above,2.425810974566495
2010-11-23,54.54297954101878,False,-0.0295947087944359,-0.0181764204976667,-0.04723320342054893,above,above,2.3112321513449956
2010-11-24,45.89066945742136,False,0.0284264733132582,0.0291477572989204,0.05840279855717778,above,above,2.44621457709887
2010-11-26,53.985832737988,False,-0.0174181988480438,0.0113232372446727,-0.006292192001302377,above,above,2.430822525303379
2010-11-29,49.90197372084448,False,-0.0167933275483188,0.0029224030037546,-0.013920001415434258,above,above,2.3969854723104866
2010-11-30,49.16799215213044,False,-0.0317433070822757,-0.0064779561639145,-0.03801563149441356,above,above,2.305862555897668
2010-12-01,45.9670079203127,False,0.0458831141126527,0.0169266671933789,0.06358642950841253,above,above,2.4524841227643432
2010-12-02,56.70988283611941,False,0.0044513208900791,0.025800047572869,0.03036621275367435,above,above,2.526956777411214
2010-12-03,61.680384506948776,False,-0.012043589377806,0.0206525455289419,0.008360225373178931,above,above,2.5480827055786537
2010-12-06,62.630805126577116,False,0.0002105646686922,-0.0019663813976027,-0.0017562307793579368,above,above,2.5436076843027666
2010-12-07,61.805383768169385,False,0.0369510335315821,-0.0347510186504536,0.0009159288257190035,above,above,2.5459374479021397
2010-12-08,62.01898076059756,False,0.0099126559866886,0.0039009719201896,0.013852296899536931,above,above,2.5812045293181294
2010-12-09,63.59546714324321,False,0.0167152453070191,-0.0154187169774435,0.0010388006929782367,above,above,2.5838858863719034
2010-12-10,65.2155303914109,False,0.0068615257438013,0.0140366342759077,0.020994472747149606,above,above,2.638133208195083
2010-12-13,67.64648323797235,False,0.0125549755251164,-0.0239932278886491,-0.011739486752443185,above,above,2.6071628783462963
2010-12-14,67.66619343947997,False,0.0078974838165792,-0.0036809267786312,0.004187486978283861,above,above,2.6180803389496363
2010-12-15,68.0612514928753,False,-0.0008193839513432,-0.0093766011500789,-0.010188302064921495,above,above,2.591406545626185
2010-12-16,63.368395040092445,False,0.0010372456454987,0.0198067948003897,0.020864584957546395,above,above,2.6454751676569446
2010-12-17,66.3683090251149,False,0.0031807909216479,-0.000134713457913,0.0030456489683909904,above,above,2.653532356372223
2010-12-20,66.7672959636646,False,0.005261929652403,-0.0025514169776795,0.002697087298073164,above,above,2.660689164785621
2010-12-21,68.01286805198464,False,0.0115726753315994,0.0048555610092368,0.01648442817194895,above,above,2.7045491042104124
2010-12-22,70.80811640057244,True,0.000134787695065,-0.047053850334385,-0.04692540491935049,UVIX,above,2.577637042371072
2010-12-23,72.27902012115001,True,-0.0087191904017384,0.0788472526996295,0.0694405780889491,UVIX,above,2.7566296486968085
2010-12-27,70.41367982328116,True,0.1102671991720682,-0.0718231729957066,0.030524286054474103,UVIX,above,2.8407738006398744
2010-12-28,70.7164388179711,True,-0.0138978621886941,0.0302829896835443,0.015964258677566567,UVIX,above,2.886124648437743
2010-12-29,71.11738326086763,True,-0.0045670294590477,-0.0191680726317274,-0.02364756093839282,UVIX,above,2.817874839938014
2010-12-30,71.66443530660834,True,0.0114610579395524,-0.0269751470983667,-0.01582325288263653,UVIX,above,2.773286893754056
2010-12-31,69.54229263513517,True,0.0150188525916754,-0.026665777064939,-0.01204741384824437,UVIX,above,2.7398759588250887
2011-01-03,69.26329973938323,True,-0.0151977632990247,-0.0535793119437653,-0.06796278954214408,UVIX,above,2.553666345663879
2011-01-04,75.5315464327019,True,-0.0146649825481643,0.0078133228949379,-0.006966241897123804,UVIX,above,2.5358768881754403
2011-01-05,73.633646011183,True,0.0316401905230387,-0.0607599595532003,-0.031042225726596984,UVIX,above,2.457157625397838
2011-01-06,76.09695817885436,True,-0.0245363542308475,0.0384179035820344,0.012938914060091511,UVIX,above,2.4889505767449593
2011-01-07,72.96865704191636,True,0.004702437006921,-0.0025416506615225,0.0021488343932691834,UVIX,above,2.494298919347416
2011-01-10,70.27102336739281,True,0.074437965063048,-0.0757870450594976,-0.006990513408820176,UVIX,above,2.476862489306112
2011-01-11,68.24757002168269,True,-0.0725735407784797,0.0186796067768297,-0.0552495792057941,UVIX,above,2.340016879021334
2011-01-12,70.70309649092847,True,-0.0679129927321283,-0.022099329607457,-0.08851149072856912,UVIX,above,2.132898496729142
2011-01-13,75.62920368542797,True,0.0109805201353052,-0.0212844178165602,-0.010537611659657942,UVIX,above,2.110422840661142
2011-01-14,73.09282857949029,True,0.0118708919997481,-0.1066443407171044,-0.0960394121683934,UVIX,above,1.9077390716172948
