method,method_label,candidate_id,parameters,delay,cagr,post_2008_cagr,volatility,max_drawdown,dotcom_max_drawdown,trailing_252_return,return_2026_ytd,ending_value_1000,average_tqqq_weight,weight_changes,total_turnover
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.05,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",1,0.37068778926344836,0.3900758781781817,0.4613358186329266,-0.495336600870976,-0.4323367217373215,0.510654033459178,0.0503564299159065,14053848.328523075,0.7014298832480651,110,116.0781877946342
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0,0.38729505454158875,0.3979243851147307,0.4577544422234111,-0.5052058685917786,-0.3344600030762538,0.44381635933654917,0.0011076007636754426,20240352.727587238,0.6965761511216056,98,104.17010617203209
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.05,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",1,0.40176692936509917,0.4147403019127456,0.45870698338521204,-0.4903320471166286,-0.3707790080622211,0.5035365075253364,0.04540762035122725,27716082.201903358,0.6964449691722419,98,104.16463198931966
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",0,0.4146864264328225,0.41424833158630703,0.4554448169298458,-0.5259333465429179,-0.2310135761888068,0.43701374261976755,-0.00360917035213415,36594555.9653368,0.6925095106913288,84,90.24399233387945
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.05,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.05}",1,0.3928268979551095,0.41240341696556726,0.4577486970053592,-0.4862080468371909,-0.3707790080622211,0.4628630630378614,0.01712740992712347,22833241.712906104,0.6923783287419651,84,90.23602781339656
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0,0.38871316010407764,0.3868816757496838,0.47144683838974133,-0.6592630137436692,-0.3065143495834419,0.5957170369484981,0.10643188382440472,20876510.40641819,0.7196641742096288,170,175.69641570387853
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.08,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",1,0.3804244012749842,0.38582036523686347,0.471300494386743,-0.6050845367885574,-0.3707790080622211,0.6750657790150252,0.16467177298810265,17414363.782068446,0.719532992260265,170,175.68301203272193
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0,0.39856176400650645,0.40070960915313836,0.4661441531059668,-0.5811308969063576,-0.2943556126613832,0.6009538392908733,0.11006295684470091,25859450.425619725,0.7104814377541651,128,133.87140997715312
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_2_floor_0.08,"{""confirmation_days"": 2, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",1,0.3696071532814029,0.38828152746017786,0.4659535307569948,-0.5269338059359758,-0.39558684939857736,0.5328691900415947,0.06580260888283984,13722090.004168848,0.7103502558048013,128,133.88913090624948
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0,0.3933545001042895,0.41560823310071093,0.4618464501938789,-0.5092499722812077,-0.35514018915099843,0.46504862416257975,0.015829543454872974,23096680.50467867,0.7041847041847041,114,120.00755962890348
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_3_floor_0.08,"{""confirmation_days"": 3, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",1,0.36907743636541435,0.38836511041331345,0.46317069803906147,-0.5017666527469422,-0.43971191898982664,0.510654033459178,0.0503564299159065,13562243.985631239,0.7040535222353405,114,120.01506612581332
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0,0.3866543595283325,0.4014692717142385,0.4594127864048154,-0.498783110335591,-0.3734218211568828,0.44381635933654917,0.0011076007636754426,19959125.251996685,0.6989374262101535,102,108.11070037540566
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_4_floor_0.08,"{""confirmation_days"": 4, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",1,0.40509701823329114,0.4213247189049012,0.4601900326604766,-0.4873908846199059,-0.3707790080622211,0.5035365075253364,0.04540762035122725,29781406.515734382,0.6988062442607897,102,108.1097766344733
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",0,0.41753945821024563,0.42373766948676783,0.4567626562474182,-0.48432125661404535,-0.2310135761888068,0.43701374261976755,-0.00360917035213415,38897246.22000055,0.6946084218811491,90,96.19127901969888
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_5_floor_0.08,"{""confirmation_days"": 5, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.08}",1,0.39153845404218957,0.4113296096222159,0.45901324488485185,-0.5050411200464382,-0.3707790080622211,0.4628630630378614,0.01712740992712347,22202058.331063986,0.6944772399317853,90,96.18944901072308
C_ndx_short_trend,C: Nasdaq short trend,short_18_confirm_1_floor_0.10,"{""confirmation_days"": 1, ""ndx_sma"": 18, ""spy_floor_vs_sma150"": -0.1}",0,0.38871316010407764,0.3868816757496838,0.47144683838974133,-0.6592630137436692,-0.3065143495834419,0.5957170369484981,0.10643188382440472,20876510.40641819,0.7196641742096288,170,175.69641570387853
