method,method_label,candidate_id,parameters,min_delay_cagr,mean_delay_cagr,min_post_2008_cagr,min_trailing_252_return,min_2026_ytd_return,worst_volatility,worst_max_drawdown,worst_dotcom_drawdown,min_average_tqqq_weight,max_average_tqqq_weight,min_turnover,max_turnover,min_delay_cagr_value,max_delay_cagr_value,delay_cagr_gap,passes_hard_requirements,passes_original_requirements,positive_2026_both_delays,tqqq_2026_capture_ratio,strong_solution
downside_deviation,Downside-deviation strategy,downside_25_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.11622615104877831,0.12858174029502611,0.14742956808964025,-0.12912870668833387,-0.26887513135977537,0.3461062017498608,-0.5843547534890816,-0.26151789823223537,0.503345139708776,0.503345139708776,214.26967158094592,214.2799740779563,0.11622615104877831,0.14093732954127391,0.0247111784924956,False,False,False,-2.3756341200232427,False
downside_deviation,Downside-deviation strategy,downside_25_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.15876181415869106,0.17873063534105382,0.23023967084779629,0.15581200325902467,-0.07497850818989038,0.37332358699293505,-0.6496563460852248,-0.30768140850563475,0.5508330053784599,0.5509641873278237,194.4606553606672,194.47557000181294,0.15876181415869106,0.19869945652341658,0.03993764236472552,False,False,False,-0.6624692340401152,False
downside_deviation,Downside-deviation strategy,downside_25_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2643600546610885,0.2782581914095319,0.2859270795098492,0.5651979496194832,0.06580260888283984,0.3950764375175515,-0.5867952690331557,-0.3043112336587457,0.592024137478683,0.5921553194280467,155.79502099873702,155.8106825045147,0.2643600546610885,0.2921563281579753,0.027796273496886847,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2997464830114396,0.3123470129550857,0.32707840138645716,0.5328691900415947,0.06580260888283984,0.4082930072508352,-0.5891477182119333,-0.3004817551046982,0.6128820674275219,0.6130132493768857,137.4385750981138,137.4490698143686,0.2997464830114396,0.32494754289873184,0.025201059887292265,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.26751231440177037,0.28658884368314497,0.3121858901293384,0.5328691900415947,0.06580260888283984,0.42397215335629906,-0.5891477182119336,-0.34306762166739957,0.6290174471992653,0.6291486291486291,133.2082075811719,133.21481555593272,0.26751231440177037,0.30566537296451957,0.0381530585627492,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.25826076240346985,0.2710848408192974,0.2885766606661673,0.5328691900415947,0.06580260888283984,0.43590593900836117,-0.5891477182119336,-0.3500792624264939,0.6451528269710088,0.6452840089203725,138.94742214587998,138.95593478308967,0.25826076240346985,0.28390891923512496,0.02564815683165511,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2597183393414273,0.2733646500678215,0.2599685516172261,0.4364073684469254,0.06580260888283984,0.4485371156789974,-0.6102058845504079,-0.5011604274463141,0.6603699330972058,0.6605011150465696,142.73418604131405,142.73514985709755,0.2597183393414273,0.28701096079421573,0.027292621452788435,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2792138667162791,0.287784022216402,0.30524000220095093,0.4364073684469254,0.06580260888283984,0.45523516749390663,-0.610205884550409,-0.5858642181443027,0.6696838515020334,0.669815033451397,134.58523729250425,134.602181613734,0.2792138667162791,0.29635417771652484,0.01714031100024571,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.22,"{""downside_threshold"": 0.22, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.29173457449514295,0.3036186973604378,0.3175631414141571,0.4364073684469254,0.06580260888283984,0.46257169803449055,-0.6053217357835738,-0.5656231195323023,0.680047225501771,0.6801784074511347,134.43290388821492,134.45478018512517,0.29173457449514295,0.3155028202257326,0.023768245730589665,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.23,"{""downside_threshold"": 0.23, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.27564134586480815,0.2885147573518647,0.30946570946083574,0.4364073684469254,0.06580260888283984,0.467280186316585,-0.6267190277637458,-0.6073430179967699,0.6852945034763217,0.6854256854256854,132.3667505252283,132.374985810672,0.27564134586480815,0.3013881688389213,0.025746822974113126,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.24,"{""downside_threshold"": 0.24, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.27869922162895167,0.3020287469637414,0.3302435157276775,0.4364073684469254,0.06580260888283984,0.47198530760086893,-0.6673373719852294,-0.6673373719852294,0.6919847828938738,0.6921159648432376,124.26837955966545,124.28084978530478,0.27869922162895167,0.3253582722985311,0.04665905066957943,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.25,"{""downside_threshold"": 0.25, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.27931203733453613,0.29170022472733614,0.3282338350047178,0.4364073684469254,0.06580260888283984,0.4793373712057863,-0.7572124070318027,-0.7572124070318033,0.6990686081595172,0.699199790108881,126.18352209866762,126.18455158018664,0.27931203733453613,0.30408841212013615,0.02477637478560002,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2887433551448686,0.3075303951530006,0.3286039674678436,0.4364073684469254,0.06580260888283984,0.48478712859675654,-0.7847470766570351,-0.7847470766570348,0.7030040666404302,0.703135248589794,126.12278520276291,126.13183481010837,0.2887433551448686,0.32631743516113265,0.037574080016264055,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.2533329472150423,0.28440664450437336,0.3274979921658896,0.4364073684469254,0.06580260888283984,0.49053489227653746,-0.897263571213393,-0.8972635712133932,0.7068083431719795,0.7069395251213433,138.06264849251306,138.06365105176494,0.2533329472150423,0.31548034179370443,0.06214739457866214,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.30596098994958454,0.3118959897500667,0.33575670197164365,0.43133973233368983,0.06580260888283984,0.4974942392949008,-0.8218530706111657,-0.8218530706111655,0.7123179850452578,0.7124491669946216,131.98855459478682,131.99151844740248,0.30596098994958454,0.3178309895505489,0.011869999600964354,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.29988623788506663,0.3039697344279444,0.33681185371577005,0.43133973233368983,0.06580260888283984,0.5019346639801576,-0.8091367305394863,-0.8091367305394871,0.7150728059818969,0.7152039879312606,123.95016639301458,123.95061892219469,0.29988623788506663,0.30805323097082216,0.008166993085755525,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_25_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 25, ""volatility_type"": ""downside_deviation_zero_target""}",0.3065064122471133,0.3127939862598882,0.3440889039169044,0.43133973233368983,0.06580260888283984,0.5064547029072665,-0.8067180684636897,-0.8067180684636899,0.7194018103109012,0.719532992260265,121.88361098085193,121.88973939021209,0.3065064122471133,0.3190815602726631,0.01257514802554982,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.10,"{""downside_threshold"": 0.1, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.07376937542626427,0.0793962660028047,0.1353590609083397,0.15333943285867324,-0.15575019196896733,0.24860547858650672,-0.646638332562456,-0.12794692732623614,0.3031614849796668,0.3031614849796668,175.5190746293635,175.52021319049774,0.07376937542626427,0.08502315657934512,0.011253781153080844,False,False,False,-1.3761238102253248,False
downside_deviation,Downside-deviation strategy,downside_30_0.11,"{""downside_threshold"": 0.11, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.09893442480094916,0.10039843945443605,0.1689421105234845,0.20526195225122423,-0.13061163461373737,0.27027162637488117,-0.6383125933193623,-0.24519126890420795,0.3562901744719926,0.3562901744719926,178.68463880845928,178.6926151897586,0.09893442480094916,0.10186245410792294,0.0029280293069737784,False,False,False,-1.1540132182965548,False
downside_deviation,Downside-deviation strategy,downside_30_0.12,"{""downside_threshold"": 0.12, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.11998860356344832,0.1225461957585785,0.19391496877040337,0.4566521179052383,-0.07662827661371452,0.29617699915818513,-0.6727917118633941,-0.286949099851737,0.4062704971795881,0.4062704971795881,165.8767494096678,165.8784818115797,0.11998860356344832,0.1251037879537087,0.005115184390260374,False,False,False,-0.6770456886863775,False
downside_deviation,Downside-deviation strategy,downside_30_0.13,"{""downside_threshold"": 0.13, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.10153136684828401,0.10532375264576344,0.13102088608413376,0.26791621296980095,-0.18431461023507034,0.32104188762494845,-0.5927562097165373,-0.2981858882568882,0.4528400892037256,0.4528400892037256,201.06986765424693,201.08098178332602,0.10153136684828401,0.10911613844324286,0.00758477159495885,False,False,False,-1.6285034420209092,False
downside_deviation,Downside-deviation strategy,downside_30_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.13984228325837145,0.1404989038944351,0.21347876759804763,0.2169999383824468,-0.11133500685028208,0.3487242319213598,-0.7341331331653654,-0.3889361583113897,0.5063623245441428,0.5064935064935064,191.16375863604412,191.16934453297114,0.13984228325837145,0.14115552453049873,0.0013132412721272857,False,False,False,-0.9836954414078637,False
downside_deviation,Downside-deviation strategy,downside_30_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.2292231652887351,0.2316879761593833,0.26599743896938377,0.5758540951712026,0.06580260888283984,0.37540195326279535,-0.5870655083264045,-0.3525949695931949,0.56093401547947,0.5610651974288338,156.3342340323585,156.35082887685047,0.2292231652887351,0.2341527870300315,0.004929621741296408,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.2681259732657395,0.2762774886094099,0.31527462363889125,0.43142699402237406,0.06580260888283984,0.39268563816618385,-0.597120782739303,-0.29660791193650493,0.5879574970484062,0.58808867899777,123.87637115540913,123.88596421953537,0.2681259732657395,0.28442900395308035,0.016303030687340847,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.2794101531413251,0.3002192661419696,0.34702761684730343,0.43142699402237406,0.06580260888283984,0.41125255994025617,-0.591407957446781,-0.3168167505930283,0.6101272464908829,0.6102584284402466,123.5100377640845,123.52134223848233,0.2794101531413251,0.32102837914261406,0.04161822600128895,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.2758069241384602,0.2880021085452057,0.3168968992730945,0.5328691900415947,0.06580260888283984,0.4257269046400837,-0.591407957446781,-0.2310135761888068,0.6304604486422668,0.6305916305916306,125.17116050716866,125.17372319175354,0.2758069241384602,0.3001972929519512,0.024390368813490992,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.29029365926703354,0.2991409169248225,0.30782995370750976,0.5328691900415947,0.06580260888283984,0.43613443659129897,-0.601120131495063,-0.2310135761888068,0.6464646464646465,0.6465958284140102,130.91952464809356,130.93132367117664,0.29029365926703354,0.3079881745826114,0.017694515315577863,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.32180791410034737,0.3377567479664456,0.2814736958895443,0.5328691900415947,0.06580260888283984,0.445920870898631,-0.624253461832248,-0.2310135761888068,0.6607634789452971,0.6608946608946609,128.7270606294208,128.73111969556143,0.32180791410034737,0.35370558183254386,0.03189766773219649,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.2909210187111313,0.32086981910781387,0.29418875568673486,0.5328691900415947,0.06580260888283984,0.45446023849627915,-0.6053217357835738,-0.31562731982665604,0.6700773973501246,0.6702085792994884,124.60270723650497,124.6130503186707,0.2909210187111313,0.35081861950449644,0.05989760079336515,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.22,"{""downside_threshold"": 0.22, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.3089386342260749,0.3351144961797985,0.3380932009341604,0.5328691900415947,0.06580260888283984,0.46118363684094765,-0.6053217357835737,-0.46955177463596787,0.6791289518562246,0.6792601338055884,118.47430036209435,118.49117380084687,0.3089386342260749,0.36129035813352206,0.052351723907447134,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.23,"{""downside_threshold"": 0.23, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.3039947355561281,0.3259021525233672,0.34273803280519477,0.5328691900415947,0.06580260888283984,0.46682706528313206,-0.6229356718544294,-0.48413721986672054,0.686212777121868,0.6863439590712318,116.36350947671583,116.38290154656198,0.3039947355561281,0.34780956949060626,0.04381483393447816,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.24,"{""downside_threshold"": 0.24, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.29203164998433495,0.3222490218543498,0.3243987457776596,0.5328691900415947,0.06580260888283984,0.47162521020836345,-0.6763463444344475,-0.6763463444344477,0.6915912370457825,0.6917224189951463,126.27746068185034,126.29068648242962,0.29203164998433495,0.3524663937243646,0.06043474374002966,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.25,"{""downside_threshold"": 0.25, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.29499952940774254,0.31681218679353207,0.3344359578066465,0.5328691900415947,0.06580260888283984,0.4773522095094179,-0.7167653643705206,-0.7167653643705201,0.6961826052735144,0.6963137872228782,126.21562545722098,126.22818343326541,0.29499952940774254,0.3386248441793216,0.04362531477157905,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.29032894055083025,0.3153460445394618,0.3333251277568263,0.5328691900415947,0.06580260888283984,0.4862827468383202,-0.8051139817582514,-0.8051139817582516,0.7024793388429752,0.702610520792339,126.12360847361212,126.13914702152022,0.29032894055083025,0.34036314852809335,0.0500342079772631,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.30063823186216965,0.30230797148036304,0.34451090389023964,0.5328691900415947,0.06580260888283984,0.49428264833588664,-0.8784139636346926,-0.8784139636346923,0.7077266168175259,0.7078577987668897,128.05168157100263,128.05907017748973,0.30063823186216965,0.3039777110985564,0.0033394792363867776,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.3180720007820297,0.3229580897567539,0.34451090389023964,0.5328691900415947,0.06580260888283984,0.5002450189450874,-0.8185626718558419,-0.8185626718558415,0.7142857142857143,0.7144168962350781,121.95293729705557,121.9680706997516,0.3180720007820297,0.3278441787314781,0.009772177949448402,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.3063412108270649,0.3064738269553605,0.34451090389023964,0.5328691900415947,0.06580260888283984,0.5063099610059126,-0.845332078253837,-0.845332078253837,0.7197953561589925,0.7199265381083563,123.8765565393811,123.88944961765142,0.3063412108270649,0.30660644308365614,0.0002652322565912524,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_30_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 30, ""volatility_type"": ""downside_deviation_zero_target""}",0.30102016968654244,0.3155730746883688,0.34282020192049245,0.4364073684469254,0.06580260888283984,0.5086608099095492,-0.8336771266963678,-0.8336771266963685,0.7230749048930867,0.7232060868424505,119.81984936700186,119.8367242909624,0.30102016968654244,0.3301259796901952,0.029105810003652755,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.10,"{""downside_threshold"": 0.1, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.0715457771557193,0.07763796629246444,0.09945534705819936,0.32299708932860405,-0.03156000144481563,0.24201372382113737,-0.736345779978962,-0.08542700623432053,0.2921422012331103,0.2921422012331103,161.73281584906022,161.73639211222218,0.0715457771557193,0.08373015542920959,0.012184378273490282,False,False,False,-0.2788469721283542,False
downside_deviation,Downside-deviation strategy,downside_35_0.11,"{""downside_threshold"": 0.11, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.12597817531601674,0.12907852956509702,0.18190649219564903,0.44747000736095566,-0.1194542776145261,0.26507705779453644,-0.589356903535176,-0.08542700623432053,0.3495998950544405,0.3495998950544405,148.78394245411886,148.7926373526716,0.12597817531601674,0.1321788838141773,0.006200708498160568,False,False,False,-1.0554328927656684,False
downside_deviation,Downside-deviation strategy,downside_35_0.12,"{""downside_threshold"": 0.12, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.11287055723093653,0.11601882497894755,0.1491847214019717,0.35917336934878996,-0.14189882749184324,0.28894542525182265,-0.5823934493630729,-0.19444121075334675,0.39157811885084615,0.39157811885084615,142.07966395736543,142.08954871037622,0.11287055723093653,0.11916709272695858,0.006296535496022049,False,False,False,-1.2537407028910008,False
downside_deviation,Downside-deviation strategy,downside_35_0.13,"{""downside_threshold"": 0.13, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.1237088809482998,0.1257396420188024,0.15294564449628245,0.1587791715152751,-0.14776304306318566,0.3183428223495995,-0.6529239003406948,-0.2968649329057862,0.45362718089990817,0.45362718089990817,173.05674764914235,173.073706423832,0.1237088809482998,0.12777040308930498,0.004061522141005192,False,False,False,-1.30555371560065,False
downside_deviation,Downside-deviation strategy,downside_35_0.14,"{""downside_threshold"": 0.14, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.1655191065826893,0.17077329805151142,0.2288337667674316,0.2618771605137178,-0.00360917035213415,0.35161487579698775,-0.6579313909465716,-0.3566064092808252,0.5162009707464253,0.516332152695789,173.0549881309049,173.07757213771976,0.1655191065826893,0.17602748952033354,0.010508382937644223,False,False,False,-0.03188866218361204,False
downside_deviation,Downside-deviation strategy,downside_35_0.15,"{""downside_threshold"": 0.15, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.21214242967662056,0.22718201408675254,0.2749124863752821,0.3331057587068602,0.06580260888283984,0.3753346124200615,-0.5886282914122707,-0.3495987358513527,0.5614587432769251,0.5615899252262888,140.31083876377582,140.31486399772405,0.21214242967662056,0.24222159849688452,0.030079168820263957,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.16,"{""downside_threshold"": 0.16, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.2673026138780181,0.27779767509868025,0.3369323059172449,0.3331057587068602,0.06580260888283984,0.3946454412019614,-0.5867952690331565,-0.2310135761888068,0.5883510428964974,0.5884822248458612,121.86091392577742,121.8640353500121,0.2673026138780181,0.2882927363193424,0.020990122441324255,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.17,"{""downside_threshold"": 0.17, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.29021239211234895,0.30026921802590223,0.34943682711515334,0.5328691900415947,0.06580260888283984,0.4098003576159791,-0.5867952690331562,-0.2310135761888068,0.6096025186934277,0.6097337006427915,99.5009946067675,99.50142098030007,0.29021239211234895,0.3103260439394555,0.02011365182710656,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.18,"{""downside_threshold"": 0.18, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.29947031356299036,0.31759456224758675,0.35837838587164517,0.5328691900415947,0.06580260888283984,0.4211599858863875,-0.5867952690331557,-0.2310135761888068,0.6277056277056277,0.6278368096549914,109.20945042419916,109.21255643704541,0.29947031356299036,0.33571881093218314,0.03624849736919278,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.19,"{""downside_threshold"": 0.19, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.3138783918864825,0.33733615689295626,0.30536659670310184,0.5328691900415947,0.06580260888283984,0.43333384308513734,-0.5867952690331555,-0.2310135761888068,0.6455463728191001,0.6456775547684639,108.94326080412498,108.94391400004761,0.3138783918864825,0.36079392189943005,0.04691553001294757,True,True,True,0.5813959887552668,True
downside_deviation,Downside-deviation strategy,downside_35_0.20,"{""downside_threshold"": 0.2, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.2959499493610016,0.3229486700064581,0.2964685939115228,0.5328691900415947,0.06580260888283984,0.44352978821719097,-0.6357257517667612,-0.2310135761888068,0.6601075691984782,0.660238751147842,126.73991003507355,126.74588383063582,0.2959499493610016,0.3499473906519146,0.053997441290912995,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.21,"{""downside_threshold"": 0.21, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.3047149642391034,0.34540227172454263,0.33855838583006137,0.5328691900415947,0.06580260888283984,0.4543538772833224,-0.7075481157332278,-0.2310135761888068,0.6717827626918536,0.6719139446412173,116.56804576198184,116.58122831820944,0.3047149642391034,0.3860895792099819,0.0813746149708785,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.22,"{""downside_threshold"": 0.22, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.31624156389594504,0.33936111710411876,0.3415315083106034,0.5328691900415947,0.06580260888283984,0.46144651641993994,-0.7038889342782855,-0.3392857563953485,0.6792601338055884,0.6793913157549522,110.46264827689737,110.47480676542776,0.31624156389594504,0.3624806703122925,0.04623910641634743,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.23,"{""downside_threshold"": 0.23, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.33916105446135036,0.3538735880419034,0.34149909006960955,0.5328691900415947,0.06580260888283984,0.46548206300118705,-0.6053217357835737,-0.3510141084624101,0.6854256854256854,0.6855568673750492,98.37812713558486,98.38605672737435,0.33916105446135036,0.3685861216224564,0.029425067161106044,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.24,"{""downside_threshold"": 0.24, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.3408722380338798,0.35359939085439795,0.3474785757301575,0.5328691900415947,0.06580260888283984,0.4679099261364673,-0.6053217357835737,-0.45457121728973005,0.6887052341597796,0.6888364161091434,108.3317370884354,108.33764476053813,0.3408722380338798,0.3663265436749161,0.025454305641036346,True,True,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.25,"{""downside_threshold"": 0.25, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.3373141582284136,0.34362373166882587,0.34919195532505864,0.5328691900415947,0.06580260888283984,0.4752537033109631,-0.6253298907004525,-0.6090435020828509,0.6947396038305129,0.6948707857798767,116.2485292871547,116.25247945342718,0.3373141582284136,0.34993330510923815,0.01261914688082455,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.26,"{""downside_threshold"": 0.26, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.31747775637314946,0.31930181610649566,0.3492170997105881,0.5328691900415947,0.06580260888283984,0.4881037876142792,-0.7823623021099672,-0.7823623021099673,0.7041847041847041,0.7043158861340679,128.11474589052708,128.11564735329694,0.31747775637314946,0.32112587583984187,0.003648119466692412,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.27,"{""downside_threshold"": 0.27, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.27628264649930445,0.28480402153015005,0.34451090389023964,0.5328691900415947,0.06580260888283984,0.4956476756396459,-0.8659743043477566,-0.8659743043477566,0.70995670995671,0.7100878919060737,134.0325209516899,134.03286542327288,0.27628264649930445,0.29332539656099565,0.017042750061691203,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.28,"{""downside_threshold"": 0.28, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.29030956907722594,0.29157031777793907,0.34451090389023964,0.5328691900415947,0.06580260888283984,0.5010158993069591,-0.8970067961404158,-0.8970067961404156,0.716122261576807,0.7162534435261708,125.9332450154768,125.94510714301987,0.29030956907722594,0.2928310664786522,0.0025214974014262648,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.29,"{""downside_threshold"": 0.29, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.30984940842569464,0.3112442234085665,0.3438133514059185,0.45628347202388775,0.06580260888283984,0.5070016313875597,-0.8710158744999135,-0.8710158744999135,0.7221566312475404,0.7222878131969042,119.84207086072352,119.85572177635942,0.30984940842569464,0.31263903839143836,0.002789629965743723,False,False,True,0.5813959887552668,False
downside_deviation,Downside-deviation strategy,downside_35_0.30,"{""downside_threshold"": 0.3, ""downside_window"": 35, ""volatility_type"": ""downside_deviation_zero_target""}",0.30202627698029794,0.3057893043234786,0.34089200589226376,0.479334041589093,0.06580260888283984,0.5112116461295881,-0.8814985640779729,-0.8814985640779727,0.7245179063360881,0.7246490882854519,115.8059094820081,115.81181113233777,0.30202627698029794,0.3095523316666593,0.007526054686361361,False,False,True,0.5813959887552668,False
