date,candidate_id,method_label,delay,tqqq_weight,gross_return,trading_cost,net_return,nav_1000
2002-03-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006862239530502821,4.025934427852599e-06,-0.006866265464930674,25999.179487441546
2002-03-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0005499100903709328,1.9166298216732257e-06,-0.000551826720192606,25984.83244549729
2002-03-27,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.001072034148116671,1.3044904257079396e-06,0.001070729657690963,26012.655176246815
2002-03-28,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.007814556428085604,1.32551955128353e-06,0.00781323090853432,26215.898057682913
2002-04-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0020145049658694676,2.5437860841355173e-06,0.002011961179785332,26268.64342686818
2002-04-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.011287139712366362,6.4229780727296895e-06,-0.011293562690439091,25971.976855534052
2002-04-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0030430210565279563,1.5804402481073843e-06,-0.0030446014967760635,25892.90253592546
2002-04-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0005463687312173125,9.332651596328303e-07,-0.0005473019963769453,25878.73129867555
2002-04-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004361255794686156,1.9696929623515653e-06,-0.004363225487648508,25765.81655868516
2002-04-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0035357551656282436,1.605296501782396e-06,0.0035341498691264612,25856.87681590397
2002-04-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.010795239344798029,4.6452310708596786e-06,-0.010799884575868888,25577.625530799745
2002-04-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.004198280296162931,1.7815036924095293e-06,0.004196498792470522,25684.96200545401
2002-04-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004151752260532016,4.0655168828813356e-06,-0.004155817777414897,25578.21998373952
2002-04-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0039025713049313177,2.869002258046465e-06,0.003899702302673271,25677.967427108393
2002-04-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0001714416210940869,6.624143862413723e-07,-0.00017210403548032827,25673.548145291257
2002-04-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0113114516244897,5.876406788136453e-06,0.011305575217701563,25963.802374953128
2002-04-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.000685078890936215,1.4982570133399363e-06,0.0006835806339228751,25981.55072743965
2002-04-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.003228887246150081,1.343783980926102e-06,0.0032275434621691548,26065.407311627012
2002-04-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005106070092717808,1.3710130531490415e-06,-0.005107441105770957,25932.279778884942
2002-04-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005886284595322051,3.5413619293996093e-06,-0.00588982595725145,25779.54316431256
2002-04-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006817969458465422,2.6847573854950277e-06,-0.006820654215850917,25603.709814546182
2002-04-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00038171230668557904,2.3100158203772995e-06,-0.0003840223225059563,25593.87741843843
2002-04-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0045535191836007715,9.113344148344652e-07,0.004552607849185937,25710.39630566472
2002-04-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.011388850103493987,5.420743698362218e-06,-0.011394270847192349,25417.44508656932
2002-04-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0010363741368463598,1.357366165228472e-06,0.0010350167706811313,25443.75256850179
2002-04-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005012713828972256,3.4558698081441006e-06,0.0050092579591641114,25571.206888566558
2002-05-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0015847419551165845,1.0583803029231217e-06,-0.0015858003354195078,25530.656060105586
2002-05-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.012242878429795547,4.425803161503344e-06,-0.01224730423295705,25217.974348070486
2002-05-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00432721866727608,4.045088037881822e-06,-0.004331263755313962,25108.74864979425
2002-05-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00889006897558548,3.3160783211391535e-06,-0.008893385053906619,24885.44687982987
2002-05-07,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0010392750642079112,5.900155804186118e-07,0.0010386850486274926,24911.29502143236
2002-05-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.02564064854056545,1.4283093243497303e-05,0.025626365447321952,25549.68097141764
2002-05-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.01007196902761316,4.458770185645781e-06,-0.010076427797798805,25292.231455852358
2002-05-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.008832312039122346,5.858463452120544e-06,-0.008838170502574468,25068.694401854955
2002-05-13,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.007428717625459378,6.234624196240761e-06,0.007422483001263138,25254.766359916586
2002-05-14,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.010280762192868683,7.141233260598595e-06,0.010273620959608085,25514.224256921832
2002-05-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0019341133647169158,5.29371423893827e-07,0.001933583993293022,25563.558152546302
2002-05-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.004162136220242939,5.828934338578222e-07,0.004161553326809081,25669.94226302111
2002-05-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0035382175908920885,1.2259583667144705e-06,0.003536991632525374,25760.736634012825
2002-05-20,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00589403759599148,3.5313032438729598e-06,-0.005897568899235353,25608.81091481868
2002-05-21,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004154548286011617,4.027506554908557e-06,-0.004158575792566526,25502.3147336719
2002-05-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005420199217724204,8.355840014378571e-07,0.005419363633722766,25640.521050715313
2002-05-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0027231668276174693,2.4928225809028247e-06,0.0027206740050365664,25710.280549813586
2002-05-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004481071277164267,3.730546256675991e-06,-0.004484801823420943,25594.975036723117
2002-05-28,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0020948201302985955,9.235301694541093e-07,-0.0020957436604680498,25541.334530050066
2002-05-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0013808566347867307,3.330211444511372e-06,0.0013775264233422194,25576.51839325263
2002-05-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0011664798198510575,1.165535421103779e-06,0.0011653142844299537,25606.323075482273
2002-05-31,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.003551925240245719,2.2245379923526226e-06,-0.003554149778238072,25515.314368002055
2002-06-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.011444248739942337,5.603049011596767e-06,-0.011449851788953934,25223.167800139865
2002-06-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00643865539408035,2.201888077917359e-06,0.006436453506002433,25385.515546959563
2002-06-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.001534581312765182,2.213084556582822e-06,-0.0015367943973217649,25346.50322889387
2002-06-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005344349147352166,4.52672450504089e-06,-0.0053488758718572066,25210.92792933689
2002-06-07,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0034009713657585424,2.093888030327864e-06,-0.0034030652537888704,25125.13349648479
2002-06-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006485638644353325,1.1173335594305383e-06,-0.006486755977912755,24962.15288658061
2002-06-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.012973610574662014,4.701370069461579e-06,-0.012978311944731476,24638.18627960649
2002-06-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.009262695846197473,2.561101335712031e-06,0.00926013474486176,24866.33920442465
2002-06-13,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007528462425976945,2.206463319112024e-06,-0.007530668889296057,24679.079037387208
2002-06-14,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005299525771549425,9.280108483254446e-07,0.0052985977607011,24809.843550310878
2002-06-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005668919657185697,5.131950083358355e-06,0.0056637877071023385,24950.36123722626
2002-06-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0012346614089353105,1.4371024353482775e-06,-0.0012360985113706589,24919.520132842765
2002-06-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006004638620202757,5.128041196295074e-06,-0.0060097666613990516,24769.759631530345
2002-06-20,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007623688474913688,4.453264941114615e-06,-0.007628141739854803,24580.812394198896
2002-06-21,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.003753034126320341,3.6171915700999384e-06,-0.003756651317890441,24488.47085292341
2002-06-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00506102193763097,3.87457657204229e-06,0.005057147361058928,24612.31265867364
2002-06-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.014037458112215637,4.376167704508788e-06,-0.014041834279920146,24266.710643074966
2002-06-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0061126032606200024,9.832013502835413e-07,0.006111620059269719,24415.019558613676
2002-06-27,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0004218400075831977,3.3926855267456918e-06,0.000418447322056452,24425.235958165937
2002-06-28,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0031405386654582337,6.643265159092631e-07,0.0031398743389423243,24501.92812977359
2002-07-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.023993455221677715,6.557940668037713e-06,-0.024000013162345752,23913.881532156174
2002-07-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007694063277841296,4.843297503446989e-06,-0.007698906575344743,23729.77079238624
2002-07-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00521448851598661,4.6941799257050124e-06,0.005209794336060905,23853.398017856438
2002-07-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.015422444379011016,8.910652429139313e-06,0.015413533726581876,24221.06317269825
2002-07-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007247743092067581,6.2709769551471535e-06,-0.007254014069022728,24045.36323967681
2002-07-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.002041661350970737,3.4736873913266443e-06,-0.0020451350383620635,23996.187224805206
2002-07-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005732504632843505,4.466869340323227e-06,-0.005736971502183829,23858.52178253543
2002-07-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.012879556821317972,5.378667909089204e-06,0.012874178153408883,24165.68064244078
2002-07-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.004767832477062809,6.729925033919018e-07,0.004767159484559417,24280.88229611623
2002-07-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.010686317395302378,2.4621479674898363e-06,0.010683855247334888,24540.29572784551
2002-07-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005719636747164614,1.1533474184502909e-06,-0.005720790094583064,24399.905847127513
2002-07-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.003980053677587905,2.373576142415512e-06,0.003977680101445489,24496.960867092777
2002-07-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.008903717892744661,4.576785459877126e-06,-0.008908294678204538,24278.73472096827
2002-07-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0006231709889146456,4.386067954422583e-06,-0.0006275570568690682,24263.498429662275
2002-07-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.009986890066238485,3.819330769921425e-06,-0.009990709397008407,24021.088867896746
2002-07-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.022238478228669346,5.7744688721543464e-06,-0.0222442526975415,23486.75769704915
2002-07-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0135355276714587,8.36434813428591e-06,0.013527163323324414,23804.46690435248
2002-07-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.017968816897734836,8.260243090651948e-06,-0.017977077140825488,23376.532166516707
2002-07-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.003515959985652517,3.6015104841861415e-06,-0.003519561496136703,23294.257023990234
2002-07-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.010603912502103985,9.120143251383702e-06,0.0105947923588526,23541.05484031315
2002-07-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008330937367409284,1.5627926361095127e-06,0.008329374574773174,23737.1371039634
2002-07-31,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0025632830705189184,2.677297681580756e-06,-0.002565960368200499,23676.228550900087
2002-08-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.015176425110088529,6.913914188212127e-06,-0.015183339024276741,23316.744345995514
2002-08-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0010961094569115872,3.5166057567573017e-06,0.0010925928511548299,23342.220054180158
2002-08-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0080214270067377,5.603025876217648e-06,-0.008027030032613918,23154.85135277737
2002-08-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0064281026181716334,7.471765853169454e-06,0.006420630852318464,23303.520105753858
2002-08-07,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.016755934405259076,2.617970667714832e-06,0.01675331643459136,23693.931352125415
2002-08-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0035979815059965737,4.395618467496712e-06,0.003593585887529077,23779.077529452497
2002-08-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.001676428541136009,1.6549018089242127e-06,0.0016747736393270848,23818.902101666336
2002-08-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008958608365535527,1.1357450397125601e-06,0.008957472620495814,24032.259265092278
2002-08-13,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.009250349424887973,4.594251093800853e-06,-0.009254943675981774,23809.842059187256
2002-08-14,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.024780600684929766,8.659459909478823e-06,0.024771941225020286,24399.65806725446
2002-08-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0016191673616078946,1.95912772460018e-06,-0.0016211264893324947,24360.10313523098
2002-08-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0009625663987737842,2.8472934904136305e-06,0.0009597191052833705,24383.481991616536
2002-08-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0013305946470238113,4.440717311016768e-06,0.0013261539297127947,24415.818242079793
2002-08-20,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0028468643440205197,3.0994581680328962e-06,-0.0028499638021885526,24346.23404388905
2002-08-21,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005732503168517089,3.7719044188803188e-06,0.0057287312640982085,24485.707076019327
2002-08-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004805788525913659,2.3671643711532588e-06,-0.0048081556902848125,24367.975984211116
2002-08-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007608455897325474,5.174374105353482e-06,-0.007613630271430828,24182.447224604228
2002-08-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.003772276398168387,1.00178215669329e-06,0.0037712746160116937,24273.645873975423
2002-08-27,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0057511916144524855,5.994767367571513e-06,-0.005757186381820057,24133.897970512644
2002-08-28,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.008593280409075976,4.173325144045396e-06,-0.008597453734220021,23926.407899284775
2002-08-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00997873358763268,2.161022191294892e-06,0.009976572565441386,24165.111443922342
2002-08-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0032649583709318127,2.871872976131021e-06,-0.0032678302439079435,24086.143961898488
2002-09-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004892255155724445,6.595238549758034e-06,-0.004898850394274203,23968.149546054196
2002-09-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00847526399881949,3.1034374881366534e-06,0.008472160561331352,24171.21155736637
2002-09-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.003913151488062122,6.031320067862493e-06,-0.003919182808129984,24076.480160579067
2002-09-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.014047163474816675,5.887017708911709e-06,0.014041276457107763,24414.54467462783
2002-09-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008169287972233945,1.501932292948243e-06,0.008167786039940996,24613.957451792772
2002-09-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0018340313750534096,2.625645096733534e-06,0.0018314057299566762,24659.03559450689
2002-09-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00630047076722732,7.542953717618213e-07,-0.006301225062599082,24503.653461399263
2002-09-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.005031001706620979,4.752219336028263e-06,-0.005035753925957007,24380.259092280732
2002-09-13,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00370718971832607,1.2511993605428297e-06,0.0037059385189655274,24470.610833553175
2002-09-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007014686950592699,2.738979211075163e-06,-0.007017425929803775,24298.890134571662
2002-09-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0034963642643086115,1.643593182037842e-06,-0.0034980078574906493,24213.892425952625
2002-09-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.004437112235807776,1.2758379000626167e-06,0.004435836397907713,24321.30129131069
2002-09-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0031113961173030993,4.768377579396594e-06,-0.003116164494882496,24245.512115757367
2002-09-20,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.001132285514865678,1.5223809426596277e-06,-0.0011338078958083378,24218.02236268261
2002-09-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006810090370537116,4.603671926893548e-06,-0.006814694042464009,24052.983949967373
2002-09-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.006164396945019402,1.011975550950922e-06,0.006163384969468451,24201.23174971547
2002-09-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.007517307600013726,6.122122664044213e-06,0.007511185477349682,24383.011690167907
2002-09-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006598582230622816,2.4049438891997587e-06,-0.006600987174512016,24222.059742725138
2002-09-27,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0009760264266335207,2.2567236019576282e-06,-0.0009782831502354783,24198.363709814832
2002-09-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.001896255724731911,4.770793680816992e-06,-0.001901026518412728,24152.36197870028
2002-10-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008694973382597622,6.371838753411831e-06,0.00868860154384421,24362.2122282759
2002-10-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.008264880368831115,3.249962645851038e-06,-0.008268130331476966,24160.782282409415
2002-10-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00816459796974372,2.5463937573918345e-06,-0.008167144363501112,23963.457685573856
2002-10-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.009489980581366422,2.7625361499511066e-06,-0.009492743117516373,23735.978737557234
2002-10-07,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00015029975596429464,1.9767614770400746e-06,-0.00015227651744133472,23732.364305377014
2002-10-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.000699448894863587,1.310174100437489e-06,-0.0007007590689640244,23715.733635862063
2002-10-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0012282364728988457,8.410554343535812e-07,0.001227395417464492,23744.842218648526
2002-10-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.009555095627063227,7.278707917254452e-06,0.009547816919145974,23971.55362492619
2002-10-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00977360764317048,6.687483023248768e-06,0.009766920160147232,24205.681875295533
2002-10-14,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.006789023486249712,1.60214861877727e-06,0.0067874213376309354,24369.976036947817
2002-10-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.009141150835989504,7.738965408564422e-06,0.00913341187058094,24592.557065369452
2002-10-16,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.015210490917953633,5.689413956827365e-06,-0.01521618033191046,24218.35228223999
2002-10-17,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005068607435525443,5.471054165075088e-06,0.005063136381360368,24340.973102776803
2002-10-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005247777936915539,1.6571370935964253e-06,0.005246120799821943,24468.66878805919
2002-10-21,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0013133558108296608,3.5677259907965983e-06,0.0013097880848388641,24500.71755888966
2002-10-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006305507690751658,2.0734458856123267e-06,-0.0063075811366372705,24346.17729498113
2002-10-23,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008673854412092149,3.491945300117379e-06,0.008670362466792031,24557.267476809404
2002-10-24,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0062772367673810175,3.413213082575514e-06,-0.006280649980463593,24403.031875310942
2002-10-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.009534829392167142,4.241359701504244e-06,0.009530588032465637,24635.607118857657
2002-10-28,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00011285478829357442,2.4098655078208036e-06,-0.00011526465380139522,24632.767504131913
2002-10-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0004950324584629762,2.8958324125671933e-06,0.000492136626050409,24644.89019122168
2002-10-30,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005448621521056046,3.6483974291797484e-06,0.005444973123626866,24779.08095594762
2002-10-31,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.006724238654890296,8.395236492611119e-07,0.006723399131241035,24945.680607319784
2002-11-01,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.01062831489083409,3.897748741156837e-06,0.010624417142092933,25210.713923985364
2002-11-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0031808716458801454,3.935360563901793e-06,0.0031769362853162437,25290.8067558292
2002-11-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0007875053688539496,1.0876314883530269e-06,-0.0007885930003423027,25270.862602648544
2002-11-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0033035076720876366,2.0334263176313046e-06,0.0033014742457700055,25354.29370469958
2002-11-07,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.004785531044702912,5.429646001222584e-06,-0.004790960690704135,25232.822280219796
2002-11-08,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0017491873700578786,2.4709395014066092e-06,-0.0017516583095592852,25188.62299739902
2002-11-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.011724857418327699,4.809935165950758e-06,-0.01172966735349365,24893.168828546968
2002-11-12,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00899888454547766,4.053793979404409e-06,0.008994830751498255,25117.078669028222
2002-11-13,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.002682386049981567,1.997992633040329e-06,0.0026803880573485267,25184.402186728166
2002-11-14,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.005527570992027182,6.486204400815272e-06,0.005521084787626367,25323.44740652678
2002-11-15,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.002391089094821379,7.359040464880937e-07,0.0023903531907748907,25383.97938983639
2002-11-18,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0024162041200312353,2.1624237635480445e-06,-0.0024183665437947834,25322.59162333163
2002-11-19,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0029935711368012223,2.6217724060222622e-06,-0.0029961929092072446,25246.720253867054
2002-11-20,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.010217694652620594,5.940920943691426e-06,0.010211753731676902,25504.533543632082
2002-11-21,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.011113691178193458,6.044295543286633e-06,0.011107646882650172,25787.82889614145
2002-11-22,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.00031845502810049116,4.814193841883759e-07,-0.00031893644748467954,25779.604217604974
2002-11-25,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0003031202063748144,1.4657337762590505e-06,0.00030165447259855534,25787.38075051903
2002-11-26,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.007117331179534786,4.949564641210481e-06,-0.007122280744175996,25603.715785156877
2002-11-27,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.006110969442972065,4.926750988326109e-06,0.006106042691983739,25760.053166814458
2002-11-29,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.00151511697902653,1.352793760553625e-06,0.0015137641852659763,25799.04781270893
2002-12-02,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-3.648136411562816e-05,1.2193127645868905e-06,-3.770067688021505e-05,25798.075171143526
2002-12-03,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.006082132731621028,3.96620503901465e-06,-0.006086098936660043,25641.065533276556
2002-12-04,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.0022537686966872055,2.564099604271463e-06,-0.002256332796291477,25583.210756181965
2002-12-05,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.001881752063845991,2.2113593789618304e-06,-0.001883963423224953,25535.012922868664
2002-12-06,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.008520449673791071,1.649664673797662e-06,0.008518800009117273,25752.540591188805
2002-12-09,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,-0.013321465609564338,6.620829652563921e-06,-0.013328086439216902,25409.30850416
2002-12-10,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.004941044605741124,2.431614647791361e-06,0.004938612991093333,25534.79524523334
2002-12-11,partial_riskoff_0.10,C: Partial TQQQ off,0,0.1,0.0040229618550049395,2.687521577599307e-07,0.0040226931028471795,25637.513889948954
