start,signal_window,entry_rule,alpha_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
2010-02-12,160,tqqq_open_drawdown_from_running_peak,62.0,0.4072230624034705,0.5332778206477283,-0.7809689206046833,248.65119561936964,0.11034652248709757,0.0833128532809044
2010-02-12,160,tqqq_open_drawdown_from_running_peak,62.5,0.4198980572691202,0.5332262592851028,-0.7726584208251355,287.38881279858066,0.10985500122880315,0.08380437453919883
2010-02-12,160,tqqq_open_drawdown_from_running_peak,63.0,0.4198980572691202,0.5332262592851028,-0.7726584208251355,287.38881279858066,0.10985500122880315,0.08380437453919883
2010-02-12,160,tqqq_open_drawdown_from_running_peak,63.5,0.42860599590482096,0.5332415899354088,-0.7726584208251351,317.20832838606316,0.10936347997050873,0.08429589579749325
2010-02-12,160,tqqq_open_drawdown_from_running_peak,64.0,0.4447474737183774,0.5316473936525866,-0.7274369964508125,380.3055079036828,0.10788891619562546,0.0857704595723765
2010-02-12,160,tqqq_open_drawdown_from_running_peak,64.5,0.4124750351756532,0.5299990733889622,-0.7274369964508127,264.06660224871393,0.10076185795035636,0.09289751781764562
2010-02-12,160,tqqq_open_drawdown_from_running_peak,65.0,0.4124750351756532,0.5299990733889622,-0.7274369964508127,264.06660224871393,0.10076185795035636,0.09289751781764562
2010-02-12,160,tqqq_open_drawdown_from_running_peak,65.5,0.4124750351756532,0.5299990733889622,-0.7274369964508127,264.06660224871393,0.10076185795035636,0.09289751781764562
2010-02-12,160,tqqq_open_drawdown_from_running_peak,66.0,0.40848083687960846,0.5282700602797511,-0.680407123711303,252.26412737972026,0.09928729417547309,0.09437208159252888
2010-02-12,160,tqqq_open_drawdown_from_running_peak,66.5,0.4067411974402264,0.5278647002036377,-0.6804071237113027,247.27995330722746,0.09904153354632587,0.09461784222167609
2010-02-12,160,tqqq_open_drawdown_from_running_peak,67.0,0.4067411974402264,0.5278647002036377,-0.6804071237113027,247.27995330722746,0.09904153354632587,0.09461784222167609
2010-02-12,160,tqqq_open_drawdown_from_running_peak,67.5,0.4093282635802724,0.5277970492854843,-0.6707835433732696,254.72604698826223,0.09830425165888425,0.09535512410911771
2010-02-12,160,tqqq_open_drawdown_from_running_peak,68.0,0.4093282635802724,0.5277970492854843,-0.6707835433732696,254.72604698826223,0.09830425165888425,0.09535512410911771
2010-02-12,160,tqqq_open_drawdown_from_running_peak,68.5,0.4093282635802724,0.5277970492854843,-0.6707835433732696,254.72604698826223,0.09830425165888425,0.09535512410911771
2010-02-12,160,tqqq_open_drawdown_from_running_peak,69.0,0.4093282635802724,0.5277970492854843,-0.6707835433732696,254.72604698826223,0.09830425165888425,0.09535512410911771
2010-02-12,160,tqqq_open_drawdown_from_running_peak,69.5,0.3576470925243489,0.5116824505893518,-0.667142365884813,139.34352429208178,0.08454165642664045,0.10911771934136151
2010-02-12,160,tqqq_open_drawdown_from_running_peak,70.0,0.36169538858767103,0.5119344542033417,-0.6507490925483803,146.2062074552726,0.08380437453919883,0.10985500122880315
2010-02-12,160,tqqq_open_drawdown_from_running_peak,70.5,0.3625207442164895,0.5119560025701883,-0.6473152485551228,147.64371068442884,0.08355861391005161,0.11010076185795035
2010-02-12,160,tqqq_open_drawdown_from_running_peak,71.0,0.36051905057032085,0.5059208435278653,-0.6555890079314239,144.1800833781089,0.07913492258540182,0.11452445318260014
2010-02-12,160,tqqq_open_drawdown_from_running_peak,71.5,0.35937168650141516,0.5060007634314644,-0.6382430639535854,142.22926233775235,0.0786434013271074,0.11501597444089456
2010-02-12,160,tqqq_open_drawdown_from_running_peak,72.0,0.35937168650141516,0.5060007634314644,-0.6382430639535854,142.22926233775235,0.0786434013271074,0.11501597444089456
2010-02-12,160,tqqq_open_drawdown_from_running_peak,72.5,0.35937168650141516,0.5060007634314644,-0.6382430639535854,142.22926233775235,0.0786434013271074,0.11501597444089456
2010-02-12,160,tqqq_open_drawdown_from_running_peak,73.0,0.35537670496584783,0.5058000668453188,-0.6338128818445574,135.62821245466904,0.07790611943966577,0.1157532563283362
2010-02-12,160,tqqq_open_drawdown_from_running_peak,73.5,0.35825817725413733,0.5055502091233077,-0.6338128818445574,140.3597016985504,0.07716883755222413,0.11649053821577783
2010-02-12,160,tqqq_open_drawdown_from_running_peak,74.0,0.35844807081930985,0.5048068444437005,-0.6338128818445574,140.6768901759598,0.07667731629392971,0.11698205947407225
2010-02-12,160,tqqq_open_drawdown_from_running_peak,74.5,0.36635740813370155,0.5043812100689964,-0.6338128818445574,154.50172664247648,0.0764315556647825,0.11722782010321947
2010-02-12,160,tqqq_open_drawdown_from_running_peak,75.0,0.3748200187556736,0.5041370576702378,-0.6338128818445574,170.69922830394273,0.07594003440648808,0.11771934136151388
2010-02-12,160,tqqq_open_drawdown_from_running_peak,75.5,0.33322942876467043,0.49907976137923443,-0.7215437044540823,103.94831952093672,0.06635536986974687,0.1273040058982551
2010-02-12,160,tqqq_open_drawdown_from_running_peak,76.0,0.34670864799859613,0.499398644740796,-0.7137413700698318,122.28101602980935,0.06586384861145245,0.12779552715654952
2010-02-12,160,tqqq_open_drawdown_from_running_peak,76.5,0.3426070072303371,0.4998382820983071,-0.721714691303361,116.40421361941954,0.0648808060948636,0.12877856967313836
2010-02-12,160,tqqq_open_drawdown_from_running_peak,77.0,0.32795569569849037,0.49786320185587585,-0.7593437231491534,97.50431933467748,0.06291472106168591,0.13074465470631605
2010-02-12,160,tqqq_open_drawdown_from_running_peak,77.5,0.3091565728729113,0.4967792701375608,-0.7650273816395655,77.45380988370391,0.06144015728680265,0.1322192184811993
2010-02-12,160,tqqq_open_drawdown_from_running_peak,78.0,0.31102679230396535,0.4968007280054868,-0.7595482681556531,79.25988506418835,0.06119439665765544,0.13246497911034652
2010-02-12,160,tqqq_open_drawdown_from_running_peak,78.5,0.3119312732571491,0.49515510517688355,-0.7568556577284172,80.14744778352646,0.05947407225362497,0.134185303514377
2010-02-12,160,tqqq_open_drawdown_from_running_peak,79.0,0.3050427358941452,0.49443004851966715,-0.7503751512674446,73.61602875570274,0.05873679036618334,0.13492258540181862
2010-02-12,160,tqqq_open_drawdown_from_running_peak,79.5,0.3057139778890219,0.4944283315768455,-0.7482939126076364,74.22979988388099,0.058491029737036127,0.13516834603096584
2010-02-12,160,tqqq_open_drawdown_from_running_peak,80.0,0.3141292251881824,0.49471833355442935,-0.7207818201696128,82.34329899396755,0.05750798722044728,0.13615138854755468
