Date,signal_open,signal_sma_open,signal_below_sma_open,trigger_reference_tqqq_open,target_regime_at_open,overnight_regime,strategy_return
2012-12-14,57.753530603150224,58.0927099591835,True,0.5013807755580988,wait_mix,above,-0.015244803359100612
2012-12-17,57.64668888075449,58.07977260613338,True,0.5013807755580988,wait_mix,wait_mix,-0.021191548206594746
2012-12-18,58.65272944417382,58.0812333132604,False,,above,wait_mix,0.026339908963226355
2012-12-19,59.41836235990237,58.086146907388546,False,,above,above,-0.014338120508573082
2012-12-20,59.097855206765836,58.081606582530085,False,,above,above,0.0007445166522177527
2012-12-21,58.084124229317844,58.07666398672986,False,,above,above,-0.03112040881128575
2012-12-24,58.21841567470941,58.08415304085329,False,,above,above,-0.008464352785795715
2012-12-26,58.29901432336891,58.09024691130603,False,,above,above,-0.02366581396104772
2012-12-27,57.797637061725005,58.090842932937356,True,0.5002888828142998,wait_mix,above,0.012219139069048257
2012-12-28,57.21573023319453,58.091483006149545,True,0.5002888828142998,wait_mix,wait_mix,0.007260561432629764
2012-12-31,57.036688749863515,58.091891640082466,True,0.5002888828142998,wait_mix,wait_mix,-0.021687887882820944
2013-01-02,59.740380067150426,58.11792648297127,False,,above,wait_mix,0.006835498072560897
2013-01-03,60.161135288270835,58.14459685442468,False,,above,above,-0.014486779122908966
2013-01-04,59.87465068990302,58.16605108810553,False,,above,above,-0.009859829008294407
2013-01-07,59.49863870539438,58.188095167751,False,,above,above,0.0010863405883270172
2013-01-08,59.65978213051795,58.220971010370796,False,,above,above,-0.005788506866336474
2013-01-09,59.64187462921868,58.25642889935498,False,,above,above,0.010188346361166056
2013-01-10,60.18799347078288,58.28739996815693,False,,above,above,0.017647593874212886
2013-01-11,60.10742974744742,58.31707995089805,False,,above,above,0.0037151142103226675
2013-01-14,59.91045897176762,58.34587181464899,False,,above,above,-0.012869744542829298
2013-01-15,59.65083694458007,58.37486312389374,False,,above,above,-0.01482427813435061
2013-01-16,59.73142049205268,58.40457698091194,False,,above,above,0.011240866931718996
2013-01-17,60.13428876917586,58.433442664029755,False,,above,above,0.015417355534296684
2013-01-18,59.999992356989985,58.46367566577031,False,,above,above,-0.00564927060607423
2013-01-22,60.107419419039616,58.49607482805693,False,,above,above,0.004084138434367057
2013-01-23,60.48342023966069,58.539902108080526,False,,above,above,0.01626840510686467
2013-01-24,59.67768859863281,58.57609112262726,False,,above,above,-0.03984678821988996
2013-01-25,59.865705488239236,58.61190341709873,False,,above,above,0.014859239825836479
2013-01-28,59.991043621909945,58.64147630069785,False,,above,above,0.007143450069635682
2013-01-29,60.044755373177644,58.67282467728963,False,,above,above,-1.1102230246251565e-16
2013-01-30,60.23274528555915,58.70174686384529,False,,above,above,-0.005496222744505674
2013-01-31,59.973122167013244,58.73295593589186,False,,above,above,-0.006418216380226993
2013-02-01,60.28647552380509,58.7627550325325,False,,above,above,0.032836461708468656
2013-02-04,60.223793509979075,58.797004702708236,False,,above,above,-0.05090225789851288
2013-02-05,59.77619633982146,58.820972853024145,False,,above,above,0.043931851755107276
2013-02-06,60.196956634521484,58.85156278610229,False,,above,above,-0.009293766033539264
2013-02-07,60.26855440437942,58.875465820450344,False,,above,above,0.002477393228720759
2013-02-08,60.55504363707797,58.897385486583666,False,,above,above,0.03036749365773228
2013-02-11,60.90420504518142,58.923280213531584,False,,above,above,-0.0003434129546436848
2013-02-12,60.80569095889833,58.95536668421577,False,,above,above,-0.011655653327982796
2013-02-13,60.8146795462435,58.98289602649142,False,,above,above,0.01161999565444094
2013-02-14,60.57296639963304,59.01697084197677,False,,above,above,-0.0020574197411186157
2013-02-15,60.82361546580463,59.05184697753591,False,,above,above,-0.00858929304161904
2013-02-19,60.76988231421738,59.08159308503576,False,,above,above,0.02183332719321407
2013-02-20,61.074302803986974,59.12020340047475,False,,above,above,-0.04561649476220375
2013-02-21,59.9283928552092,59.132999029556174,False,,above,above,-0.032514932237080796
2013-02-22,59.847793299713885,59.147370122117046,False,,above,above,0.029383284464691073
2013-02-25,60.49238020957603,59.167026198331335,False,,above,above,-0.03728837205414948
2013-02-26,59.44492804774986,59.17124081178067,False,,above,above,0.012046249674023457
2013-02-27,59.588182836445796,59.188790407216004,False,,above,above,0.0303978908955016
2013-02-28,60.20591823005775,59.21377642699481,False,,above,above,-0.003732881354484796
2013-03-01,59.86572088394846,59.23548761690621,False,,above,above,0.010346793660643172
2013-03-04,60.12532129564979,59.26445620598141,False,,above,above,0.012888018216954844
2013-03-05,60.94896286076383,59.30190222073012,False,,above,above,0.0439253546704208
2013-03-06,61.67411011688049,59.33905684763145,False,,above,above,-0.006344222188973125
2013-03-07,61.40552139644404,59.370048069976555,False,,above,above,0.008738430808493902
2013-03-08,61.700959049885654,59.4037405540746,False,,above,above,0.0011657560656432864
2013-03-11,61.48609141930725,59.429919551587645,False,,above,above,0.01031580066598159
2013-03-12,61.566658811013944,59.45512466925036,False,,above,above,-0.012186513085761352
2013-03-13,61.60247608143859,59.48342293476802,False,,above,above,-0.0031677484834136127
2013-03-14,61.65622085136064,59.515657528850056,False,,above,above,0.010202236644960339
2013-03-15,61.691220937503445,59.55183630994418,False,,above,above,-0.00943776142670738
2013-03-18,60.91055428925107,59.584176310148266,False,,above,above,-0.006853397738588507
2013-03-19,61.52970102861134,59.619818686162105,False,,above,above,-0.004038753353540869
2013-03-20,61.65532302856445,59.6433247089386,False,,above,above,0.019094473146047175
2013-03-21,61.08999892396624,59.665481583545784,False,,above,above,-0.032000908200090605
2013-03-22,61.20664865499344,59.68763720285928,False,,above,above,0.027578027943441663
2013-03-25,61.74505938865921,59.71718451615287,False,,above,above,-0.010168028157000464
2013-03-26,61.556616533804835,59.7420632525596,False,,above,above,0.015324668756953708
2013-03-27,61.23358012581574,59.76140660353904,False,,above,above,0.005307358707936416
2013-03-28,61.73607458592503,59.783640087515174,False,,above,above,0.005774989637619354
2013-04-01,61.93350305872626,59.80186853947227,False,,above,above,-0.019357496246578565
2013-04-02,61.76300491317379,59.81532817268273,False,,above,above,0.022583402797361707
2013-04-03,61.9873309112436,59.833173963413174,False,,above,above,-0.02650078170600645
2013-04-04,61.359214166182326,59.84193675132703,False,,above,above,0.0005031970065734193
2013-04-05,60.434958613568426,59.848073406000026,False,,above,above,-0.024520584286482405
2013-04-08,60.91952909992696,59.85965190020492,False,,above,above,0.015323546498221097
2013-04-09,61.377175105121914,59.87213778950589,False,,above,above,0.01967057039663689
2013-04-10,61.8437713509576,59.88282064430774,False,,above,above,0.05854051825887874
2013-04-11,62.678287887533784,59.90165341138815,False,,above,above,-0.0017286330994175092
2013-04-12,62.651351531773656,59.91437926044333,False,,above,above,-0.0011011707477251997
2013-04-15,62.525726010007766,59.927705834368886,False,,above,above,-0.06081586495229585
2013-04-16,61.87067039172129,59.92843029544753,False,,above,above,0.04177094146401861
2013-04-17,61.798917662927614,59.941011130138165,False,,above,above,-0.05845354581278728
2013-04-18,61.278461460233935,59.940830040002616,False,,above,above,-0.043271402148203575
2013-04-19,60.390105326838736,59.93246745516774,False,,above,above,0.04147391916549048
2013-04-22,61.31435746385914,59.94059326465144,False,,above,above,0.03072435764215342
2013-04-23,62.07704554378227,59.951635170627334,False,,above,above,0.029474762050592407
2013-04-24,62.16679043312295,59.966000964911,False,,above,above,-0.002425859487262483
2013-04-25,62.45392973666785,59.97893564598296,False,,above,above,0.016216333607283362
2013-04-26,62.47188246715613,59.992651204048876,False,,above,above,-0.008457466806033764
2013-04-29,62.62441769280142,60.00636235121874,False,,above,above,0.02655213316978755
2013-04-30,63.08207823576959,60.017191536832755,False,,above,above,0.021948214498562102
2013-05-01,63.4769163528742,60.03104342843075,False,,above,above,-0.012732633942094562
2013-05-02,63.270506321245094,60.04422515890781,False,,above,above,0.03620308230903402
2013-05-03,64.58063241504891,60.0724865508988,False,,above,above,0.034936500294574735
2013-05-06,64.83186840706782,60.09773150233512,False,,above,above,0.012894873915840988
2013-05-07,65.07412595570975,60.11933025537809,False,,above,above,-0.0024318153995503966
2013-05-08,64.8946947775439,60.134629103368866,False,,above,above,0.01563059767302133
2013-05-09,65.11901332877633,60.15424806189677,False,,above,above,-0.003530513072064312
2013-05-10,65.28947239202819,60.172636519688034,False,,above,above,0.017001943441504075
2013-05-13,65.44203250193226,60.192659239010496,False,,above,above,0.0039010555625140775
2013-05-14,65.64844988548239,60.21391180149984,False,,above,above,0.014710715161138754
2013-05-15,65.84584584809667,60.2371280292035,False,,above,above,0.007385030214959398
2013-05-16,66.15991856951449,60.264196054780165,False,,above,above,-0.0036664648675973632
2013-05-17,66.37524443299823,60.29565127078638,False,,above,above,0.028206322786626714
2013-05-20,66.5457665299315,60.333924303560785,False,,above,above,-0.00450607192714636
2013-05-21,66.53677251006778,60.36522802574346,False,,above,above,0.0037279245115275916
2013-05-22,66.72524605158101,60.401386187099114,False,,above,above,-0.024403889889689445
2013-05-23,65.47793263295073,60.42548203878717,False,,above,above,-0.010874822501864667
2013-05-24,65.46896341416773,60.45525090563878,False,,above,above,-0.0005501525775740701
2013-05-28,66.64447913986409,60.489750059596076,False,,above,above,0.020627005466397952
2013-05-29,66.0432630862026,60.51450167080092,False,,above,above,-0.01509081915220134
2013-05-30,66.01635530795275,60.54293838610287,False,,above,above,0.016279530243800577
2013-05-31,66.08811142393101,60.577684542682526,False,,above,above,-0.028536573436495183
2013-06-03,65.73815799884376,60.612046282063694,False,,above,above,0.005819792320277628
2013-06-04,65.98043437374832,60.652730607711604,False,,above,above,-0.0150158267305196
2013-06-05,65.28950605180633,60.686619645939935,False,,above,above,-0.03832205308262693
2013-06-06,64.74213708644322,60.71624512158367,False,,above,above,0.012216476836000467
2013-06-07,65.23566250340946,60.75161253240809,False,,above,above,0.041811118175486106
2013-06-10,65.98045089898636,60.78881638814124,False,,above,above,0.00041298085122254413
2013-06-11,65.22667694091797,60.8170450925827,False,,above,above,-0.0289497138849919
2013-06-12,65.60354133330311,60.85264188621706,False,,above,above,-0.03463973517556562
2013-06-13,64.38321799589148,60.88250392194546,False,,above,above,0.035882702487102236
2013-06-14,65.28953050306157,60.92886938295828,False,,above,above,-0.01760400391353567
2013-06-17,65.37028918128392,60.97088871209952,False,,above,above,0.027745655810039516
2013-06-18,65.57665846277733,61.01889871492544,False,,above,above,0.023622113737817196
2013-06-19,66.04327172483093,61.071900091720444,False,,above,above,-0.03145575577879578
2013-06-20,64.53571484980063,61.10690702041593,False,,above,above,-0.07374776195935673
2013-06-21,63.71372681635353,61.13872180467954,False,,above,above,-0.014087347421017915
2013-06-24,62.87657399295535,61.16320742637656,False,,above,above,-0.030905188861260258
2013-06-25,63.37164511600048,61.19597634165975,False,,above,above,0.021313808869186435
2013-06-26,63.767720406388136,61.22860291715174,False,,above,above,0.027302539447629393
2013-06-27,64.12780777718619,61.26388137440544,False,,above,above,0.011150078997347102
2013-06-28,63.866755287836156,61.30559021706997,False,,above,above,0.0027187911032533485
2013-07-01,64.58688788364678,61.35961413711001,False,,above,above,0.02139250852792407
2013-07-02,64.52388836486627,61.40971646765517,False,,above,above,0.0004433537028007972
2013-07-03,64.34381096992294,61.459311604092115,False,,above,above,0.013562913273997834
2013-07-05,65.20799226957608,61.519512985361,False,,above,above,0.02210831894327492
2013-07-08,65.67608283604237,61.584450866197855,False,,above,above,0.0032736147777101543
2013-07-09,65.70309088488563,61.64819438593215,False,,above,above,0.018298391670907632
2013-07-10,65.73008702083246,61.712910841274,False,,above,above,0.016854405397532357
2013-07-11,66.88231844790734,61.77878781526586,False,,above,above,0.062329059020401756
2013-07-12,67.53043377470067,61.84961681440914,False,,above,above,0.010444321014196012
2013-07-15,67.85446738024217,61.91955360166851,False,,above,above,0.007784330122921679
2013-07-16,67.98951243896173,61.98386799690245,False,,above,above,-0.00392530086963816
2013-07-17,68.05253272447898,62.04561171861949,False,,above,above,0.007118856352982039
2013-07-18,68.00751959841223,62.10897346061721,False,,above,above,-0.007320537435298813
2013-07-19,67.26038225968142,62.163761798073814,False,,above,above,-0.030391945418097865
2013-07-22,67.39543003463665,62.217505326533306,False,,above,above,0.0072129494240509295
2013-07-23,67.46741550121942,62.2727047960556,False,,above,above,-0.022265040108337186
2013-07-24,67.50342670031479,62.32530825826949,False,,above,above,0.009454059686100136
2013-07-25,67.37740549329773,62.37847188915337,False,,above,above,0.018074429883767396
2013-07-26,67.21536940784812,62.43811666484,False,,above,above,0.016587236954257456
2013-07-29,67.7104483265596,62.50178172030729,False,,above,above,-0.00458872748115613
2013-07-30,67.96251735730192,62.56531036258012,False,,above,above,0.014854154899506922
2013-07-31,68.21454709689927,62.63003211579727,False,,above,above,0.006308928563579563
2013-08-01,68.67365543065496,62.69210581133875,False,,above,above,0.03047081128199891
2013-08-02,68.90769859266138,62.75788418626487,False,,above,above,0.016670848166818297
2013-08-05,69.24973028605572,62.82965017071027,False,,above,above,0.002154276503750774
2013-08-06,69.24073189772614,62.90295308643812,False,,above,above,-0.017795384211936383
2013-08-07,68.71861165786879,62.9656757291422,False,,above,above,-0.005715140774201766
2013-08-08,69.16872916110343,63.028122671537595,False,,above,above,0.013329840131672377
2013-08-09,69.01569830358125,63.09055188217387,False,,above,above,-0.010741055178982606
2013-08-12,68.59264507181207,63.14954932569755,False,,above,above,0.006222160480774619
2013-08-13,69.10570708337188,63.21928795522841,False,,above,above,0.01661028762631034
2013-08-14,69.37576863240352,63.29065419417317,False,,above,above,-0.01109176484306773
2013-08-15,68.36757239274702,63.355589029725174,False,,above,above,-0.050168496807987295
2013-08-16,67.98049673182565,63.417651708966915,False,,above,above,-0.0035554035194262923
2013-08-19,67.9534914923196,63.48526511368185,False,,above,above,-0.003949961189134599
2013-08-20,67.95349333069467,63.54476212395863,False,,above,above,0.013688494777267968
2013-08-21,67.90851009159532,63.59425212072017,False,,above,above,-0.009969784214757027
2013-08-22,68.18753894336898,63.64626296064307,False,,above,above,0.02855301779704189
2013-08-23,69.04272806274975,63.70726897490696,False,,above,above,0.02106795190809696
2013-08-26,69.06971919658062,63.76585632488891,False,,above,above,0.0008493068902033496
2013-08-27,68.2325555888186,63.819995070750124,False,,above,above,-0.06293900551031117
2013-08-28,67.55743749745737,63.8649148677667,False,,above,above,0.01294211375162746
2013-08-29,67.88149989125017,63.91547291058282,False,,above,above,0.02069740781721663
2013-08-30,68.44857985826313,63.97002793594275,False,,above,above,-0.01865058727285529
2013-09-03,68.49358229871676,64.02024180026328,False,,above,above,0.016453392027396596
2013-09-04,68.5566250073297,64.07483405842594,False,,above,above,0.03262697094700795
2013-09-05,69.09672365021517,64.13545433341412,False,,above,above,0.004375035853471765
2013-09-06,69.40278239842743,64.19355268452294,False,,above,above,0.003629824466682363
2013-09-09,69.5467890529579,64.251983963716,False,,above,above,0.03520103067740865
2013-09-10,70.46498888032889,64.31970179188359,False,,above,above,0.015139311432248004
2013-09-11,69.93387272568754,64.37820544557101,False,,above,above,-0.005047079967217982
2013-09-12,70.28492751227074,64.4465822944111,False,,above,above,-0.004497301792044328
2013-09-13,70.29393349758527,64.51063751942613,False,,above,above,0.003243406203255139
2013-09-16,70.86103500970576,64.57762284664116,False,,above,above,-0.008427420285839649
2013-09-17,70.23093408919479,64.63588819470115,False,,above,above,0.020024868159735254
2013-09-18,70.65402271216236,64.70444512676852,False,,above,above,0.03675426878851695
2013-09-19,71.61719440002253,64.78250534078597,False,,above,above,0.006164957510287339
2013-09-20,71.73290753567309,64.85191744120196,False,,above,above,-0.010941605973248225
2013-09-23,71.61553753821468,64.92494038277668,False,,above,above,-0.0056426181487748694
2013-09-24,71.3266198598855,64.99050470439315,False,,above,above,0.000222179753778029
2013-09-25,71.227300084379,65.05848506339359,False,,above,above,-0.009454738342078772
2013-09-26,71.21827743042144,65.12517054364015,False,,above,above,0.02290829801526373
2013-09-27,71.06475267506197,65.19053431809547,False,,above,above,-0.0047205001706026595
2013-09-30,70.64944193124279,65.25358539356287,False,,above,above,-0.006286356683535055
2013-10-01,71.22730002878781,65.32333856436603,False,,above,above,0.029969928673597712
2013-10-02,71.453017768579,65.39406227803055,False,,above,above,-0.0018323749125804811
2013-10-03,71.82321237236677,65.46563160858491,False,,above,above,-0.034765946561264416
2013-10-04,71.07381611545664,65.52607484940935,False,,above,above,0.025726617804150642
2013-10-07,71.0557880996401,65.59218462742787,False,,above,above,-0.024753623351668086
2013-10-08,71.09189349066332,65.66078348939935,False,,above,above,-0.05658152682227091
2013-10-09,69.88203367860847,65.71704632846463,False,,above,above,-0.011022273121022441
2013-10-10,70.25221246598574,65.77808127366742,False,,above,above,0.06351838926417974
2013-10-11,70.79389672598931,65.85403025778145,False,,above,above,0.022537307422501263
2013-10-14,71.09184910157767,65.93055547930918,False,,above,above,0.02071933328329556
2013-10-15,71.98569633478938,66.01016019296615,False,,above,above,-0.010689173648493089
2013-10-16,72.09404399739353,66.08388955759173,False,,above,above,0.034158802328754234
2013-10-17,72.24750998836724,66.16141288896537,False,,above,above,0.01614657926758678
2013-10-18,73.65604221761954,66.24769753291835,False,,above,above,0.049433493597939915
2013-10-21,74.34219938583753,66.33126453198912,False,,above,above,0.00574019854263863
2013-10-22,74.62208326601215,66.41425918091979,False,,above,above,0.0034439635258272094
2013-10-23,74.08034360634562,66.49178863988737,False,,above,above,-0.01608221643504204
2013-10-24,74.03522980319109,66.56915281490153,False,,above,above,0.012457605301926744
2013-10-25,75.0103407544742,66.65380601326801,False,,above,above,0.019982723141295233
2013-10-28,74.85685151622904,66.73613373002698,False,,above,above,0.002027111383087865
2013-10-29,75.11869541603278,66.82167366245127,False,,above,above,0.0048152208317215894
2013-10-30,75.25407028512744,66.90592617990552,False,,above,above,-0.003163371027983808
2013-10-31,74.73043577864945,66.98667939559837,False,,above,above,-0.006442104849798347
2013-11-01,75.00128827313274,67.07216736586267,False,,above,above,-0.00048428244244824725
2013-11-04,74.99224834383251,67.15674791216483,False,,above,above,0.004842146985224449
2013-11-05,74.5859812972758,67.23683096125586,False,,above,above,0.004239176303946657
2013-11-06,75.2721742871498,67.32862438813044,False,,above,above,-0.001727076502631375
2013-11-07,74.94711288864482,67.41028325464919,False,,above,above,-0.05545915864489004
2013-11-08,73.80045345386584,67.47940597701573,False,,above,above,0.0394828805576124
2013-11-11,74.41442686342035,67.5636647347375,False,,above,above,-0.004797169204516116
2013-11-12,74.17966337778086,67.6413806838156,False,,above,above,0.004919189553684644
2013-11-13,74.03519549067536,67.71944108692902,False,,above,above,0.035825669525253456
2013-11-14,75.22702038045949,67.81413197590388,False,,above,above,0.007748489537178216
2013-11-15,75.67845427954478,67.9026344232239,False,,above,above,0.006939867733411154
2013-11-18,75.78678117004435,67.9934285393486,False,,above,above,-0.027659430951594843
2013-11-19,75.01936448277118,68.07400968749455,False,,above,above,-0.009864447115254693
2013-11-20,75.04642340061748,68.1613989738448,False,,above,above,-0.006964901978508853
2013-11-21,74.98320989558628,68.24507616936847,False,,above,above,0.030586296038278338
2013-11-22,75.55206020756766,68.3348639076007,False,,above,above,0.015784541591962187
2013-11-25,76.10281296932722,68.41956309802607,False,,above,above,0.006606401932966133
2013-11-26,76.03056399201776,68.50166538160141,False,,above,above,0.016547069253614266
2013-11-27,76.56327115138052,68.5903118885209,False,,above,above,0.020005869879816007
2013-11-29,77.24940785302294,68.69098622255856,False,,above,above,0.01640286084157494
2013-12-02,77.49321056677616,68.78667009331744,False,,above,above,-0.006227751914413826
2013-12-03,77.12302213807412,68.88473304546746,False,,above,above,-0.0029120791278096636
2013-12-04,76.78896843644621,68.98789862017163,False,,above,above,0.0025671538701674823
2013-12-05,77.24943832197145,69.09132179640471,False,,above,above,-0.0030903228214915757
2013-12-06,77.73696820198444,69.19036757450917,False,,above,above,0.020635803953904963
2013-12-09,77.96272277832031,69.28757455348969,False,,above,above,0.011975152254822374
2013-12-10,77.83630767113334,69.38472387881617,False,,above,above,-0.0018008334262039627
2013-12-11,77.89950328458816,69.48064456913555,False,,above,above,-0.03736763717433067
2013-12-12,76.93342740092,69.56510244351833,False,,above,above,-0.008120622419194978
2013-12-13,77.06887102210892,69.65161407292413,False,,above,above,-0.004768274585527421
2013-12-16,76.98760680285793,69.73329024786301,False,,above,above,0.01717530126244804
2013-12-17,77.03275848928754,69.82025931933917,False,,above,above,-0.006309793155101384
2013-12-18,76.96952664008514,69.90060054282041,False,,above,above,0.03452303001752721
2013-12-19,77.64671249928392,69.98644449237375,False,,above,above,-0.008991096237295548
2013-12-20,77.70312701729517,70.06548432180458,False,,above,above,0.030096612581546722
2013-12-23,78.98928159312399,70.15737054905767,False,,above,above,0.032351126873578995
2013-12-24,79.18854571942238,70.24565208265953,False,,above,above,0.0013948985890201993
2013-12-26,79.35158655998265,70.33449452655745,False,,above,above,0.009747736890020953
2013-12-27,79.56895239011702,70.42285076273333,False,,above,above,-0.0073017667960222354
2013-12-30,79.1523208618164,70.5054942369461,False,,above,above,-0.00522976140060305
2013-12-31,79.2972383358721,70.58878021827505,False,,above,above,0.019635219053303343
2014-01-02,79.29725987556918,70.67354607326558,False,,above,above,-0.02336679701397426
2014-01-03,79.04361100565532,70.75326927574794,False,,above,above,-0.0217803834540633
2014-01-06,78.49112813555111,70.82357648119844,False,,above,above,-0.010626798671201754
2014-01-07,78.54548744755736,70.896481782471,False,,above,above,0.025914583418020998
2014-01-08,78.92589093029252,70.97550515537334,False,,above,above,0.007478217683633881
2014-01-09,79.36969961259544,71.05964545095549,False,,above,above,-0.010309587803722375
2014-01-10,79.00741474795636,71.13805963353369,False,,above,above,0.010000275269075543
2014-01-13,78.96209945356786,71.22026423452272,False,,above,above,-0.04447207320421043
2014-01-14,78.16508182037002,71.28777595063971,False,,above,above,0.057249356187964784
2014-01-15,79.73199346598612,71.38130914438122,False,,above,above,0.02335754679637181
2014-01-16,79.97654229748359,71.46846603641585,False,,above,above,0.0020758365777666654
2014-01-17,79.80443753204612,71.55688923531534,False,,above,above,-0.01776035861477021
2014-01-21,80.10331798134446,71.64469650242094,False,,above,above,0.02237885514041449
2014-01-22,80.41130065917969,71.73848450183868,False,,above,above,0.009278729996873514
2014-01-23,80.16673550215289,71.83544906881991,False,,above,above,-0.012022405679855797
2014-01-24,79.75011839682787,71.92767706005615,False,,above,above,-0.059254368525408
2014-01-27,78.56360332968615,71.99969120576995,False,,above,above,-0.029083385641824333
2014-01-28,77.4404628167654,72.06717809878917,False,,above,above,-0.0003485120147737053
2014-01-29,77.08721952218906,72.14328777967512,False,,above,above,-0.03153281350806281
2014-01-30,77.86615984661053,72.22597664849351,False,,above,above,0.052707530133335956
2014-01-31,77.47673252100073,72.30514697003329,False,,above,above,-0.007006401915145455
2014-02-03,77.99296830398555,72.39136785705281,False,,above,above,-0.06625329413342973
2014-02-04,76.73399763588286,72.45135917845394,False,,above,above,0.019535341089233826
2014-02-05,76.65248399219388,72.51885451707004,False,,above,above,-0.009219204450335972
2014-02-06,76.93324169928151,72.59196745662729,False,,above,above,0.03831396464985137
2014-02-07,78.11978974857607,72.6865577736819,False,,above,above,0.05306674062404482
2014-02-10,79.04362782212279,72.79028267316347,False,,above,above,0.018354325978842123
2014-02-11,79.69575393706528,72.89907793331332,False,,above,above,0.03424566540087093
2014-02-12,80.5924562136641,73.0121935091418,False,,above,above,0.004752553327068032
2014-02-13,79.9946699235735,73.11338650590051,False,,above,above,0.025701662751296928
2014-02-14,81.15399628148006,73.22760971072226,False,,above,above,0.0029213185624907823
2014-02-18,81.48003432093707,73.3370811490304,False,,above,above,0.015634773977651673
2014-02-19,81.58876854720371,73.44520960192771,False,,above,above,-0.021884071173061015
2014-02-20,81.23550354253848,73.54677223779333,False,,above,above,0.014504163983902307
2014-02-21,81.8242445463666,73.6549685659972,False,,above,above,-0.005171259078682211
2014-02-24,81.64310439038157,73.75457944768219,False,,above,above,0.017581838821024043
2014-02-25,82.0054034798057,73.85991021370435,False,,above,above,-0.0036058667294683877
2014-02-26,82.01444478546958,73.95999156508068,False,,above,above,-0.0033177170491588415
2014-02-27,81.73644723315084,74.0554630571243,False,,above,above,0.019667729036533688
2014-02-28,82.23667893309575,74.15089845567316,False,,above,above,-0.005045018168196025
2014-03-03,81.3908100656564,74.23549572262411,False,,above,above,-0.021920623091651326
2014-03-04,82.4458309586463,74.32720856453952,False,,above,above,0.04024995556717825
2014-03-05,82.72778497052403,74.42113238485607,False,,above,above,0.008207789235556318
2014-03-06,83.00971948531799,74.51540827524089,False,,above,above,-0.0037798825629410393
2014-03-07,83.00972577090779,74.60853632813665,False,,above,above,-0.014299810323841089
2014-03-10,82.29124518859533,74.69900422522352,False,,above,above,0.0020722245887094815
2014-03-11,82.60954177403289,74.79516896531133,False,,above,above,-0.012409676824031157
2014-03-12,81.68187605801579,74.88442382138615,False,,above,above,0.011219254723952465
2014-03-13,82.67321561550841,74.98625501237659,False,,above,above,-0.042455373983599776
2014-03-14,80.93609629758681,75.06111302442156,False,,above,above,-0.020547067576278
2014-03-17,81.16345300870707,75.14253130496775,False,,above,above,0.026656779400509922
2014-03-18,81.4544879020417,75.22956898871881,False,,above,above,0.03594984820170488
2014-03-19,82.36395660149566,75.32436044309955,False,,above,above,-0.016461495105880797
2014-03-20,81.63639152314693,75.40534740017519,False,,above,above,0.007840501812401257
2014-03-21,82.5887689632416,75.4939230501914,False,,above,above,-0.03665476634613796
2014-03-24,81.42199060458753,75.56065870058653,False,,above,above,-0.02515936449887901
2014-03-25,80.83857528903253,75.62631558133526,False,,above,above,0.00924054572772226
2014-03-26,81.08470195040162,75.70139723081795,False,,above,above,-0.03804288882383189
2014-03-27,79.53501668710568,75.75954788719235,False,,above,above,-0.01772254120264638
2014-03-28,79.45298848143791,75.82194147616573,False,,above,above,0.0065152570309383595
2014-03-31,79.9725993978527,75.89080808392883,False,,above,above,0.01991716383319142
2014-04-01,80.30984351280053,75.96105445904303,False,,above,above,0.05419025033679792
2014-04-02,81.66810292729738,76.04403689321931,False,,above,above,0.00787280903443266
2014-04-03,81.61341972257603,76.12113042592418,False,,above,above,-0.023586819610176835
2014-04-04,81.42195702847128,76.20063790090731,False,,above,above,-0.07937272530631345
2014-04-07,78.24058414731219,76.24818128802092,False,,above,above,-0.02998760246640808
2014-04-08,78.07649966042358,76.31064247910933,False,,above,above,0.02792892082265941
2014-04-09,78.9972016251445,76.38252783829742,False,,above,above,0.05126468587265154
2014-04-10,80.10933867070693,76.4655044669269,False,,above,above,-0.0923282069985929
2014-04-11,76.88232707118142,76.50170156354304,False,,above,above,-0.0349210637748425
2014-04-14,77.34726555857281,76.55246333080736,False,,above,above,0.02245352889727381
2014-04-15,77.55691771100385,76.6051650675877,False,,above,above,0.009981621608305957
2014-04-16,78.20409442789085,76.67102947544348,False,,above,above,0.038813995693473435
2014-04-17,78.25879252652378,76.73799702902014,False,,above,above,0.0005190334425422272
2014-04-21,78.76018895247596,76.80488860542197,False,,above,above,0.022648895497467736
2014-04-22,79.43474616828661,76.87926578759048,False,,above,above,0.024513687184362087
2014-04-23,79.79026665822441,76.95316094548353,False,,above,above,-0.027227696769020704
2014-04-24,80.39189904255696,77.0196501727727,False,,above,above,0.029516273357812706
2014-04-25,79.37094837533907,77.07999558188689,False,,above,above,-0.048278430928976324
2014-04-28,78.94249990340398,77.13556157814688,False,,above,above,0.010734665009367594
2014-04-29,79.06100961318678,77.19107797870728,False,,above,above,0.022096412403816545
2014-04-30,79.08835293126597,77.24781768776927,False,,above,above,0.008882286156001618
2014-05-01,79.79025893251114,77.3109278115655,False,,above,above,0.008970494221196557
2014-05-02,80.17310831503622,77.37380646005003,False,,above,above,-0.004939266979675727
2014-05-05,79.2797703259567,77.42751593857592,False,,above,above,0.014228660809653348
2014-05-06,80.0454871420089,77.49539680913341,False,,above,above,-0.03866232323710328
2014-05-07,79.29798376552924,77.5443993724878,False,,above,above,-0.008993314048915346
