signal,start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
QQQ,2010-02-12,160,58.0,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,58.5,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,59.0,0.330358561017392,0.4896936021241467,-0.6934534646975606,100.3924594916426,0.01572868026542148,0.15925288768739249
QQQ,2010-02-12,160,59.5,0.3312651263803206,0.48684512952876835,-0.6934534646975606,101.50281335200988,0.013762595232243794,0.16121897272057018
QQQ,2010-02-12,160,60.0,0.3350998199755857,0.4870587879555026,-0.6934534646975606,106.3281852871009,0.013516834603096583,0.16146473334971737
QQQ,2010-02-12,160,60.5,0.3350998199755857,0.4870587879555026,-0.6934534646975606,106.3281852871009,0.013516834603096583,0.16146473334971737
QQQ,2010-02-12,160,61.0,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,61.5,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,62.0,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,62.5,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,63.0,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,63.5,0.33311732388221404,0.48310455408514696,-0.6934534646975606,103.80727776191813,0.010567707053330056,0.1644138608994839
QQQ,2010-02-12,160,64.0,0.3337620182509504,0.4828646971077469,-0.6934534646975606,104.62084185345685,0.010321946424182845,0.16465962152863112
