cagr,annualized_vol,max_drawdown,final_multiple,filter_name,uvix_entries,uvix_exits,skipped_uvix_entry_days,uvix_day_share,low_rsi_entries,low_rsi_exits,episode_count,episode_win_rate,episode_avg_return_pct,episode_median_return_pct,window,min_z,cagr_delta_vs_baseline,mdd_delta_vs_baseline,episode_win_rate_delta_vs_baseline
1.1074347445830677,0.6313924162818831,-0.6568036304375771,168889.05395785486,skip_gspc_bb50_z_lte_1p75,102,101,70,0.07004177930695503,11,11,81,0.7160493827160493,4.768213538150316,3.4140456517750106,50.0,1.75,0.04287683171027634,2.220446049250313e-16,0.04594628993254424
1.1051723884655127,0.6395717209014963,-0.6568036304375773,165985.24439302014,skip_gspc_bb50_z_lte_1p45,128,127,4,0.08773654460555419,11,11,97,0.6804123711340206,3.857927265983738,3.0941502907246177,50.0,1.45,0.040614475592721355,0.0,0.010309278350515538
1.1047920322146263,0.6345681495387944,-0.6568036304375771,165501.6677003092,skip_gspc_bb20_z_lte_1p45,105,104,35,0.07938068321454902,11,11,87,0.6896551724137931,4.072526418902432,3.4312482302532477,20.0,1.45,0.04023411934183496,2.220446049250313e-16,0.019552079630288044
1.101960895870854,0.6394038897456724,-0.6568036304375777,161943.531834579,skip_gspc_bb60_z_lte_1p50,128,127,5,0.08699926271811256,11,11,98,0.673469387755102,3.8741850482741693,3.0370105505238443,60.0,1.5,0.03740298299806266,-4.440892098500626e-16,0.003366294971596906
1.101442015839329,0.6390165720978626,-0.6568036304375768,161299.2419129274,skip_gspc_bb60_z_lte_1p55,123,122,14,0.08478741705578766,11,11,94,0.6702127659574468,4.133529151121824,3.422646941014129,60.0,1.55,0.03688410296653766,4.440892098500626e-16,0.00010967317394172671
1.1008963450124694,0.6392370858049886,-0.6568036304375772,160624.2805015554,skip_gspc_bb30_z_lte_1p35,122,121,15,0.08454165642664045,11,11,95,0.6736842105263158,3.8235084050714048,3.0941502907246177,30.0,1.35,0.03633843213967802,1.1102230246251565e-16,0.003581117742810669
1.098961664891656,0.6331894906178182,-0.6568036304375771,158252.48843032296,skip_gspc_bb10_z_lte_1p50,103,102,52,0.07471123126075203,11,11,86,0.7209302325581395,4.451416075851626,3.38201674573696,10.0,1.5,0.0344037520188647,2.220446049250313e-16,0.05082713977463438
1.0985893105671631,0.6412473138094272,-0.6568036304375774,157799.7929007246,skip_gspc_bb5_z_lte_0p50,124,123,5,0.08724502334725977,11,11,98,0.673469387755102,3.8263959023960696,3.0370105505238443,5.0,0.5,0.0340313976943718,-1.1102230246251565e-16,0.003366294971596906
1.0974169405470815,0.6305557408744248,-0.6568036304375772,156382.38666280327,skip_gspc_bb10_z_lte_1p60,94,93,73,0.06905873679036618,11,11,79,0.7468354430379747,4.712362493458934,3.323316802816323,10.0,1.6,0.032859027674290164,1.1102230246251565e-16,0.07673235025446956
1.0969950393578967,0.6370198599553827,-0.6568036304375768,155875.23310331814,skip_gspc_bb60_z_lte_1p60,116,115,26,0.08183828950602114,11,11,90,0.6777777777777778,4.1248429122650165,3.3686812272956668,60.0,1.6,0.03243712648510533,4.440892098500626e-16,0.007674684994272707
1.094858257234144,0.6320678321502483,-0.6568036304375773,153330.28586372698,skip_gspc_bb20_z_lte_1p50,100,99,48,0.07618579503563529,11,11,82,0.6951219512195121,4.406526203899198,3.6622979901351993,20.0,1.5,0.03030034436135276,0.0,0.02501885843600704
1.0946037714095733,0.6360680095419186,-0.6568036304375773,153029.79966476178,skip_gspc_bb50_z_lte_1p60,118,117,27,0.08134676824772671,11,11,89,0.6966292134831461,4.243260231036759,3.440716688657597,50.0,1.6,0.03004585853678199,0.0,0.026526120699640998
1.0925268544457727,0.6392530923518766,-0.6568036304375777,150598.0318829194,skip_gspc_bb5_z_lte_0p70,123,122,8,0.08650774145981814,11,11,98,0.673469387755102,3.5505355935105274,3.2087335467704703,5.0,0.7,0.027968941572981354,-4.440892098500626e-16,0.003366294971596906
1.091086493883429,0.640139593726837,-0.6568036304375775,148932.91748087088,skip_gspc_bb40_z_lte_1p45,128,127,3,0.0879823052347014,11,11,97,0.6701030927835051,3.770308788420773,3.323316802816323,40.0,1.45,0.02652858101063771,-2.220446049250313e-16,0.0
1.0897433462505344,0.6399121493290333,-0.6568036304375774,147395.76053782337,skip_gspc_bb10_z_lte_0p85,124,123,3,0.0879823052347014,11,11,97,0.6701030927835051,3.737820515974371,3.323316802816323,10.0,0.85,0.02518543337774304,-1.1102230246251565e-16,0.0
1.0897433462505344,0.6399121493290333,-0.6568036304375774,147395.76053782337,skip_gspc_bb10_z_lte_0p90,124,123,3,0.0879823052347014,11,11,97,0.6701030927835051,3.737820515974371,3.323316802816323,10.0,0.9,0.02518543337774304,-1.1102230246251565e-16,0.0
1.0897433462505344,0.6399121493290333,-0.6568036304375774,147395.76053782337,skip_gspc_bb15_z_lte_1p05,124,123,3,0.0879823052347014,11,11,97,0.6701030927835051,3.737820515974371,3.323316802816323,15.0,1.05,0.02518543337774304,-1.1102230246251565e-16,0.0
1.0897433462505344,0.6399121493290333,-0.6568036304375774,147395.76053782337,skip_gspc_bb15_z_lte_1p10,124,123,3,0.0879823052347014,11,11,97,0.6701030927835051,3.737820515974371,3.323316802816323,15.0,1.1,0.02518543337774304,-1.1102230246251565e-16,0.0
1.0891154867250883,0.6262128832048548,-0.6493805487564683,146682.3266205684,skip_gspc_bb5_z_lte_1p60,83,82,108,0.06045711477021381,11,11,77,0.7012987012987013,4.90024673767482,2.979870810323071,5.0,1.6,0.024557573852296954,0.007423081681108945,0.031195608515196205
1.0890724629119592,0.6371994953196098,-0.6568036304375775,146633.55764265006,skip_gspc_bb50_z_lte_1p55,121,120,19,0.08355861391005161,11,11,90,0.6888888888888889,4.088467460265006,3.643765260096621,50.0,1.55,0.024514550039167915,-2.220446049250313e-16,0.01878579610538378
1.0890620599212664,0.6400290534298616,-0.6568036304375773,146621.76777723536,skip_gspc_bb60_z_lte_1p45,128,127,1,0.0879823052347014,11,11,98,0.673469387755102,3.7896422919385615,3.2087335467704703,60.0,1.45,0.024504147048475033,0.0,0.003366294971596906
1.088177273199895,0.6337301936039303,-0.6568036304375773,145622.27337882805,skip_gspc_bb10_z_lte_1p45,103,102,44,0.07692307692307693,11,11,86,0.7093023255813954,4.416191324911769,3.4273811702163037,10.0,1.45,0.023619360327103767,0.0,0.03919923279789028
1.0875396723430413,0.6398025850398876,-0.6568036304375773,144905.9774514929,skip_gspc_bb15_z_lte_1p15,120,119,8,0.08675350208896535,11,11,93,0.6666666666666666,3.815993509756278,3.323316802816323,15.0,1.15,0.02298175947024994,0.0,-0.0034364261168384758
1.0875396723430413,0.6398025850398876,-0.6568036304375773,144905.9774514929,skip_gspc_bb15_z_lte_1p20,120,119,8,0.08675350208896535,11,11,93,0.6666666666666666,3.815993509756278,3.323316802816323,15.0,1.2,0.02298175947024994,0.0,-0.0034364261168384758
1.086986714454513,0.6397174046070168,-0.6568036304375775,144287.44889694735,skip_gspc_bb10_z_lte_1p10,119,118,13,0.08527893831408208,11,11,94,0.6702127659574468,3.9212136719210853,3.2087335467704703,10.0,1.1,0.022428801581721558,-2.220446049250313e-16,0.00010967317394172671
1.0868354375126201,0.6343228165175753,-0.6568036304375778,144118.66525268916,skip_gspc_bb10_z_lte_1p40,107,106,39,0.07815188006881298,11,11,89,0.6966292134831461,4.135159670417017,3.4140456517750106,10.0,1.4,0.022277524639828794,-5.551115123125783e-16,0.026526120699640998
1.0868090509006674,0.6386366937979029,-0.6568036304375772,144089.2439959562,skip_gspc_bb15_z_lte_1p25,117,116,12,0.0855246989432293,11,11,92,0.6630434782608695,3.638298692141216,3.2087335467704703,15.0,1.25,0.02225113802787604,1.1102230246251565e-16,-0.007059614522635593
1.0861650986201594,0.6391911160649728,-0.6568036304375775,143372.97686614105,skip_gspc_bb5_z_lte_0p55,123,122,6,0.08699926271811256,11,11,98,0.673469387755102,3.5579508820784116,3.0370105505238443,5.0,0.55,0.021607185747368085,-2.220446049250313e-16,0.003366294971596906
1.0861650986201594,0.6391911160649728,-0.6568036304375775,143372.97686614105,skip_gspc_bb5_z_lte_0p60,123,122,6,0.08699926271811256,11,11,98,0.673469387755102,3.5579508820784116,3.0370105505238443,5.0,0.6,0.021607185747368085,-2.220446049250313e-16,0.003366294971596906
1.086108207249561,0.6392459440316017,-0.656803630437577,143309.85752177204,skip_gspc_bb5_z_lte_0p65,122,121,7,0.08675350208896535,11,11,98,0.673469387755102,3.51679922085527,3.0370105505238443,5.0,0.65,0.021550294376769585,3.3306690738754696e-16,0.003366294971596906
1.0859926514501628,0.6398402901495021,-0.6568036304375773,143181.73191219533,skip_gspc_bb20_z_lte_1p15,126,125,3,0.0879823052347014,11,11,98,0.673469387755102,3.678446887117194,3.0370105505238443,20.0,1.15,0.021434738577371437,0.0,0.003366294971596906
1.0854118034839755,0.622292607780791,-0.6493805487564679,142539.32701426433,skip_gspc_bb5_z_lte_1p70,71,71,150,0.049397886458589335,11,11,65,0.7846153846153846,5.76848824408186,4.039056942957586,5.0,1.7,0.020853890611184145,0.007423081681109389,0.1145122918318795
1.0850440001543062,0.6400530109042603,-0.6568036304375774,142133.94387505788,skip_gspc_bb10_z_lte_1p15,117,116,16,0.08454165642664045,11,11,94,0.6702127659574468,3.9596535440948113,3.2087335467704703,10.0,1.15,0.02048608728151491,-1.1102230246251565e-16,0.00010967317394172671
1.0846722648700808,0.6401324517078952,-0.6568036304375774,141725.32613891692,skip_gspc_bb40_z_lte_1p40,127,126,2,0.08822806586384861,11,11,97,0.6701030927835051,3.7362246181092766,3.0941502907246177,40.0,1.4,0.020114351997289504,-1.1102230246251565e-16,0.0
1.0842431916867534,0.6351822569713134,-0.656803630437577,141255.05171793295,skip_gspc_bb40_z_lte_1p60,107,106,54,0.07471123126075203,11,11,85,0.7176470588235294,4.519378752801356,3.0941502907246177,40.0,1.6,0.019685278813962093,3.3306690738754696e-16,0.04754396604002431
1.0839149027075612,0.6375170797200591,-0.6568036304375773,140896.22806688992,skip_gspc_bb20_z_lte_1p40,110,109,26,0.08208405013516834,11,11,89,0.6741573033707865,3.832769820446988,3.323316802816323,20.0,1.4,0.019356989834769855,0.0,0.004054210587281393
1.0837409912868705,0.6398570306713546,-0.6568036304375773,140706.48750990827,skip_gspc_bb15_z_lte_0p90,125,124,2,0.08822806586384861,11,11,97,0.6701030927835051,3.691493823597386,3.0941502907246177,15.0,0.9,0.01918307841407918,0.0,0.0
1.0837409912868705,0.6398570306713546,-0.6568036304375773,140706.48750990827,skip_gspc_bb15_z_lte_0p95,125,124,2,0.08822806586384861,11,11,97,0.6701030927835051,3.691493823597386,3.0941502907246177,15.0,0.95,0.01918307841407918,0.0,0.0
1.0837409912868705,0.6398570306713546,-0.6568036304375773,140706.48750990827,skip_gspc_bb15_z_lte_1p00,125,124,2,0.08822806586384861,11,11,97,0.6701030927835051,3.691493823597386,3.0941502907246177,15.0,1.0,0.01918307841407918,0.0,0.0
