Date,gspc_open_implied_rsi14,TQQQ_OPEN,selected_leg,base_target_regime_at_open,effective_state,action,strategy_return,strategy_equity
2017-05-01,62.10381105227667,3.820970453234707,above,above,base,,0.025175566675537553,144.80061757481943
2017-05-02,63.026982435317635,3.900400224506087,above,above,base,,0.005934886341431911,145.65999278229512
2017-05-03,60.194126277226665,3.8805428746419848,above,above,base,,-0.00986692818567525,144.22277609398623
2017-05-04,61.84392832310178,3.8678342669340617,above,above,base,,0.0010273496537491766,144.37094331306912
2017-05-05,62.933005454443546,3.897620108545339,above,above,base,,0.010878495953101641,145.9414820356458
2017-05-08,65.79495739751462,3.917874928386692,above,above,base,,0.005989846150301847,146.81564905998636
2017-05-09,66.45724143290346,3.9540157937601137,above,above,base,,0.01100045334900579,148.43068775837475
2017-05-10,63.62866421841456,3.9830073931872567,above,above,base,,0.001596752466993312,148.66769482523046
2017-05-11,61.132399629144,3.952823607270344,above,above,base,,-0.002391789002772149,148.31211306767997
2017-05-12,59.29349944513544,3.9806238642781127,above,above,base,,0.006493469886873937,149.2751733077436
2017-05-15,59.81573168722024,4.005247624695056,above,above,base,,0.009330040391921202,150.66791670421588
2017-05-16,64.69523416749183,4.067202139120168,above,above,base,,0.012587293361778773,152.5644179719799
2017-05-17,50.58558830810862,3.993332624213061,above,above,base,,-0.07565318693096756,141.02243354013143
2017-05-18,38.78329686832642,3.774503617108404,above,above,base,,0.025320388555266415,144.5931763523768
2017-05-19,46.70547485118129,3.913505921546858,above,above,base,,0.012091646863430228,146.3415459796914
2017-05-22,53.22588723005949,3.950043675564265,above,above,base,,0.02591853213551909,150.13450404192758
2017-05-23,56.75192938101599,4.05727518824528,above,above,base,,0.002467537514864393,150.5049665629266
2017-05-24,58.29950740647167,4.067997462848242,above,above,base,,0.013781951306632623,152.57921868350323
2017-05-25,61.07961771566809,4.134718918391211,above,above,base,,0.026316034927773124,156.59449873163064
2017-05-26,62.502622399829285,4.194290772922743,above,above,base,,0.004257657882608568,157.2612245335285
2017-05-30,60.71534762835613,4.205013577842974,above,above,base,,0.002072689256336302,157.58717818405742
2017-05-31,62.3895609590635,4.26260017340994,above,above,base,,-0.0012222119496362316,157.39457325177142
2017-06-01,62.2451735636442,4.243933492247988,above,above,base,,0.011955081669794199,159.27623822937875
2017-06-02,67.35776296123046,4.311448647215855,above,above,base,,0.034139362841943965,164.7138275183914
2017-06-05,68.76297478138852,4.411530021255258,above,above,base,,-0.0008095781650634404,164.58047880014848
2017-06-06,65.03115184340678,4.395645511911131,above,above,base,,-0.011343061403013,162.71363232338112
2017-06-07,64.43587295766167,4.392467557662661,above,above,base,,0.010926995021704577,164.49160337374218
2017-06-08,65.2133532880783,4.436551892679505,above,above,base,,0.0027023838144211165,164.93612282030756
2017-06-09,66.01112532556866,4.43694915861478,above,above,base,,-0.07231396735787476,153.00893741854543
2017-06-12,59.58719200978164,3.987375741556735,above,above,base,,-0.018108001585830813,150.23825133712413
2017-06-13,64.00713543711854,4.0898396996207165,above,above,base,,0.023372668262798157,153.74972014600962
2017-06-14,67.65422362469835,4.169667126850812,above,above,base,,-0.013394945996742624,151.69025094763953
2017-06-15,55.39073418978591,3.941704166419635,above,above,base,,-0.013479234651359806,149.64558246079264
2017-06-16,59.71282592336666,4.003260973884367,above,above,base,,-0.011980237048899944,147.85279290959164
2017-06-19,65.18212917357724,4.073556862466467,above,above,base,,0.04840178912507942,155.00913261355572
2017-06-20,67.01054916005648,4.145043056982918,above,above,base,,-0.022653647031172452,151.49761043672004
2017-06-21,59.38687562007702,4.085869264479758,above,above,base,,0.029046831026889652,155.898135928053
2017-06-22,58.42401095562542,4.197466838645149,above,above,base,,-0.0011407435909197572,155.72029612865674
2017-06-23,57.02294010323532,4.159340987063007,above,above,base,,0.011227285734930259,157.4686123880211
2017-06-26,61.039181479334445,4.290399297086513,above,above,base,,-0.013266923215268456,155.37948839865436
2017-06-27,57.1482736605319,4.116449110509472,above,above,base,,-0.05502015186571474,146.83048535014333
2017-06-28,52.21742297531699,3.977049590674793,above,above,base,,0.04197752384263964,152.99406554975533
2017-06-29,57.938503059558315,4.050521900095821,above,above,base,,-0.05093930072948316,145.2006548348901
2017-06-30,51.66704064861326,3.9258177017936062,above,above,base,,-0.0034692074074282875,144.69692364757344
2017-07-03,52.71206016785106,3.9476613047121054,above,above,base,,-0.02723747367890461,140.75574499830418
2017-07-05,52.52529591674726,3.8019073971384,above,above,base,,0.028526390622284792,144.7709983624565
2017-07-06,49.017737731843056,3.79078695098269,above,above,base,,-0.02640467141753755,140.94836771990697
2017-07-07,45.49953372807981,3.8154109281946753,above,above,base,,0.029959096087781578,145.17105341184364
2017-07-10,49.968119964584496,3.9059611602798214,above,above,base,,0.02092266782671559,148.20841914043405
2017-07-11,51.08518409913804,3.955206026274975,above,above,base,,0.008197264393764447,149.42332273751003
2017-07-12,54.49396680234245,4.105726083799654,above,above,base,,0.035597605126904686,154.74243517706995
2017-07-13,57.75769798117463,4.164106843706576,above,above,base,,0.006606568217288666,155.76475163117664
2017-07-14,59.194141495178535,4.22447325224166,above,above,base,,0.02349463527302853,159.424387659145
2017-07-17,62.52165205270463,4.287223273029887,above,above,base,,0.0005575885661426305,159.51328087486803
2017-07-18,60.57488359748396,4.266969564299779,above,above,base,,0.019877655378138126,162.68403090033482
2017-07-19,64.01055390859216,4.398425476783516,above,above,base,,0.018306096167310715,165.6621404148821
2017-07-20,67.62076156138727,4.47308861723909,above,above,base,,0.003756046608996977,166.2843751356266
2017-07-21,63.07086526770638,4.4019998241031475,above,above,base,,-0.0015143201408643892,166.03256735724767
2017-07-24,65.91648727188542,4.449260160120425,above,above,base,,0.013028439966511263,168.1957126935473
2017-07-25,67.35956597966707,4.4667353511730195,above,above,base,,-0.006694855308458925,167.0696667335609
2017-07-26,68.11159315925997,4.5068455415463315,above,above,base,,0.008956965994940447,168.56610405727943
2017-07-27,69.16202106159395,4.609310895667611,above,above,base,,-0.017843022140966336,165.55837533036896
2017-07-28,60.744133980738816,4.3595042008973275,above,above,base,,-0.003221793351784741,165.0249804573973
2017-07-31,64.64259065969497,4.459585750356578,above,above,base,,-0.013018299525452748,162.87663583262093
2017-08-01,64.72069468131176,4.4095452523578595,above,above,base,,0.0065496793968635725,163.9434255785643
2017-08-02,66.22058253590131,4.477457413786739,above,above,base,,0.0073202257505449175,165.14352846411705
2017-08-03,63.570335920371306,4.443302499294164,above,above,base,,-0.010407508193747361,163.4247958384824
2017-08-04,62.8161896101808,4.406368472564786,above,above,base,,0.0038986872518282922,164.06193800665054
2017-08-07,62.95652278055415,4.4234448150905585,above,above,base,,0.017700735744263785,166.96595501699804
2017-08-08,62.512606355052775,4.455614352503391,above,above,base,,-0.0037269292372483775,166.34368471762008
2017-08-09,52.36812679873795,4.34957561664828,above,above,base,,-0.003919252364753545,165.69174183792873
2017-08-10,51.94854148286604,4.366653777742412,above,above,base,,-0.0649199628735525,154.93504010935615
2017-08-11,39.76083698498511,4.173241194957182,above,above,base,,0.02285553737477808,158.47616370923828
2017-08-14,47.85916320131838,4.346795350070308,above,above,base,,0.038892846406724635,164.63975280350863
2017-08-15,54.04474438547691,4.437743139901278,above,above,base,,0.0018001121342361426,164.93612282030787
2017-08-16,54.070535084197346,4.452039911053671,above,above,base,,0.005210082057767851,165.79545355449176
2017-08-17,51.0875215850156,4.390084089248648,above,above,base,,-0.0614836246351238,155.60174812193728
2017-08-18,37.79973552666864,4.177213443161297,above,above,base,,-0.003522839636941888,155.05358811607587
2017-08-21,37.17086293072949,4.1633130918423475,above,above,base,,-0.0018157188754106546,154.77205438943335
2017-08-22,41.40641292788386,4.209779565993014,above,above,base,,0.04451465418185929,161.6616788675949
2017-08-23,46.60371201374803,4.262202303799896,above,above,base,,-0.011181425707705528,159.85407081555394
2017-08-24,47.90797789161091,4.316214345876807,above,above,base,,-0.0083417919000075,158.52060142244153
2017-08-25,47.02425965990542,4.292385749145181,above,above,base,,-0.00672954774997192,157.45382946581495
2017-08-28,48.22103718515224,4.257437675965956,above,above,base,,0.008751407886514517,158.83177215076398
2017-08-29,42.154691011954554,4.146633974292276,above,above,base,,0.012313613541905966,160.78756521120457
2017-08-30,47.7289518174442,4.317405983798369,above,above,base,,0.034647484287654295,166.35844985050997
2017-08-31,55.060311729440514,4.495328679783869,above,above,base,,0.02841120224115845,171.08489341373843
2017-09-01,59.39426826665843,4.620828944364389,above,above,base,,-0.000692607257163913,170.96639877496895
2017-09-05,56.89744588530525,4.539013684268184,above,above,base,,-0.026779224071032948,166.38805127355647
2017-09-06,53.66751594481595,4.496123619683415,above,above,base,,0.008637953602686377,167.82530354049885
2017-09-07,55.25529410392106,4.524718199037358,above,above,base,,0.006179954526422948,168.86245628476226
2017-09-08,52.71792528443566,4.5092288758726005,above,above,base,,-0.024655638560390436,164.69904459618544
2017-09-11,57.62030120765786,4.514391468814667,above,above,base,,0.03184586995988048,169.94402895291213
2017-09-12,63.14952324004141,4.598986130958634,above,above,base,,0.008457104886126166,171.38126343053779
2017-09-13,63.0832451958225,4.567213609246755,above,above,base,,0.004149495175547413,172.09240915632202
2017-09-14,62.88156176434423,4.562050693047665,above,above,base,,-0.01687454691320034,169.188427724608
2017-09-15,63.46738753410907,4.5302781779546395,above,above,base,,0.00805652510925614,170.5514985407669
2017-09-18,65.68008528441808,4.591439937812033,above,above,base,,-0.002432176153054244,170.13668725314838
2017-09-19,66.90064930000835,4.58190747689864,above,above,base,,0.00426694699623531,170.86265147977264
2017-09-20,67.08015817298426,4.577539561357839,above,above,base,,-0.008324492258550031,169.44030666025392
2017-09-21,66.75832712686613,4.528292549147878,above,above,base,,-0.019237603591033214,166.18068120838086
2017-09-22,60.131141647653145,4.41033907343799,above,above,base,,-0.0024963603665325573,165.76583434212887
2017-09-25,60.98400868424494,4.38889298761305,above,above,base,,-0.03137284992509315,160.5652876986054
2017-09-26,61.16518225600832,4.366255606359098,above,above,base,,0.006828320022991496,161.66167886759519
2017-09-27,62.319707799929816,4.402396496874031,above,above,base,,0.027128481307051144,166.04731470082123
2017-09-28,61.22429081883066,4.418679165913845,above,above,base,,-0.0016951816366286288,165.7658343421289
2017-09-29,65.0684689145755,4.470309029182571,above,above,base,,0.021183415823521123,169.27732094033112
2017-10-02,69.4436709167376,4.560859642394729,above,above,base,,0.0028009579564158837,169.7514595992597
2017-10-03,72.43726853032456,4.567213093459928,UVIX,above,base,,0.024091753494512425,173.84106991925876
2017-10-04,72.77131092363655,4.5521204337749275,UVIX,above,base,,0.001575644726074188,174.11498168425214
2017-10-05,75.5795210700835,4.64426114954788,UVIX,above,base,,-0.06791505000357223,162.2899539967951
2017-10-06,74.56237749059721,4.678414647188621,UVIX,above,base,,0.010791209157802184,164.04125883458462
2017-10-09,76.65176884314792,4.761815556167742,UVIX,above,base,,0.04201195775496025,170.9329532708137
2017-10-10,73.85307956810291,4.772936395992101,UVIX,above,base,,-0.05381684103215478,161.73388169748156
2017-10-11,74.02491790595295,4.732029481434472,UVIX,above,base,,-0.0425102162805594,154.85853940662722
2017-10-12,73.28202044456128,4.759037517357754,UVIX,above,base,,-0.007500420428394161,153.69703525415048
2017-10-13,73.20732504482947,4.808282623139156,UVIX,above,base,,-0.03616252399112063,148.13896252940816
2017-10-16,73.23733405006854,4.842833948480586,UVIX,above,base,,-0.03779690342272357,142.53976846954166
2017-10-17,73.46315924590994,4.850381030933857,UVIX,above,base,,0.008226482656839007,143.7123694027662
2017-10-18,75.70829472894428,4.886917468918341,UVIX,above,base,,-0.0069299204083711485,142.7164541211066
2017-10-19,67.35644275671784,4.771347547848927,above,above,base,,0.09758192746983352,156.64300079590424
2017-10-20,77.41104455411616,4.858721316673595,UVIX,above,base,,0.016087124346974235,159.16293622779114
2017-10-23,80.44548912703603,4.866663960288442,UVIX,above,base,,0.05747818755073464,168.31133332741774
2017-10-24,71.07769227537476,4.768567961597977,UVIX,above,base,,0.028325691001952924,173.07886814737688
2017-10-25,68.82742314303923,4.737987346224901,UVIX,above,base,,0.08635737368995677,188.02550464181465
2017-10-26,62.710607624908185,4.705421194614763,above,above,base,,-0.06498786241305188,175.80612901600776
2017-10-27,67.0540420104395,4.890492559987062,above,above,base,,0.08617619303892154,190.9564319275168
2017-10-30,68.19985220934261,5.0580896858952835,above,above,base,,0.007127171277890865,192.31741112447912
2017-10-31,65.98538040291314,5.152610280049524,above,above,base,,0.010576165788595437,194.3513919485651
2017-11-01,68.56782987046489,5.225685893909023,above,above,base,,-0.001308289083103653,194.09712414419278
2017-11-02,67.28983478854697,5.13871058386517,above,above,base,,-0.005085420333317936,193.11005868243137
2017-11-03,68.2663249492402,5.182396512430325,above,above,base,,0.027881099484506677,198.49417944001516
2017-11-06,70.08603146477324,5.261828192176725,UVIX,above,base,,-0.017058907636229304,195.10808556661883
2017-11-07,71.90348864637544,5.312662551593674,UVIX,above,base,,0.0264388851747277,200.2665258375756
2017-11-08,69.29175695041863,5.328150329748559,UVIX,above,base,,-0.012568095454288275,197.74955702455028
2017-11-09,63.34430298300197,5.268578832208022,above,above,base,,0.11096545726426221,219.6929270435848
2017-11-10,60.289100849979384,5.277713569165598,above,above,base,,-0.0002987492824048088,219.62729393928112
2017-11-13,57.35839107951784,5.255870324376972,above,above,base,,0.002990450272240208,220.28407844023323
2017-11-14,57.37426889758429,5.274137687492547,above,above,base,,-0.010063539174913427,218.06724098724024
2017-11-15,51.33449612772297,5.2066230982612565,above,above,base,,-0.014683654673235846,214.8652169250383
2017-11-16,53.35386519941138,5.278507224416688,above,above,base,,0.0374474629195225,222.91137416853385
2017-11-17,57.62236413912011,5.396857181207659,above,above,base,,-0.01119696539127013,220.4154432266483
2017-11-20,55.55361922619628,5.339270643032295,above,above,base,,-0.0024585478949925577,219.87354130267957
2017-11-21,59.96861183177916,5.392091957224046,above,above,base,,0.03151623470134002,226.8031274349896
2017-11-22,64.18182276641764,5.5048823835585114,above,above,base,,0.003982001713874084,227.70625787714772
2017-11-24,63.77406975377509,5.528314346820669,above,above,base,,0.011249769471937121,230.2679007855831
2017-11-27,64.60642337515611,5.562071241351761,above,above,base,,-0.001640395564878494,229.89017034240055
2017-11-28,65.63000966087162,5.597815480248621,above,above,base,,0.007357246241769477,231.58152893417193
2017-11-29,72.36779008980326,5.5870922065061706,UVIX,above,base,,0.04164608107973744,241.22599206473402
2017-11-30,73.63040367087993,5.379780874719561,UVIX,above,base,,0.0014527049544545978,241.57642225854968
2017-12-01,74.98157810057289,5.339667250943368,UVIX,above,base,,0.06094871358622456,256.3001944279709
2017-12-04,76.40947002244425,5.477478719195048,UVIX,above,base,,-0.02943605534382765,248.75572772015536
2017-12-05,71.34785385507575,5.177631130521443,UVIX,above,base,,0.01717087684501739,253.02708168533084
2017-12-06,62.93571413698633,5.136725717750537,above,above,base,,0.05252486338948037,266.31729458469175
2017-12-07,64.17752728618623,5.266195771067499,above,above,base,,0.009885163547877385,268.94988459728967
2017-12-08,70.21201859223864,5.432998515895043,UVIX,above,base,,-0.012436095332650998,265.6051981927323
2017-12-11,71.81495201447112,5.393679922184608,UVIX,above,base,,-0.07097921718094369,246.75274914582278
2017-12-12,74.21131223463783,5.500910155576446,UVIX,above,base,,0.0025459094509203695,247.38095930191372
2017-12-13,75.62503904903853,5.550553610849802,UVIX,above,base,,-0.006485120301455871,245.77666402055124
2017-12-14,74.6631178262947,5.547774496544974,UVIX,above,base,,-0.009484438897019443,243.44561026833503
2017-12-15,68.97762681154909,5.571999483496002,UVIX,above,base,,-0.07071841938906853,226.22952150295117
2017-12-18,75.0883903308291,5.79877175029826,UVIX,above,base,,-0.027064176563594944,220.1068057890977
2017-12-19,76.42847012443717,5.801552542734875,UVIX,above,base,,0.009921349698776671,222.29056238041207
2017-12-20,72.29339124817344,5.792814803631743,UVIX,above,base,,-0.008860960047803235,220.32085458815553
2017-12-21,70.40643948281446,5.734434859625878,UVIX,above,base,,-0.011023449390161422,217.89215879800588
2017-12-22,70.57157236031847,5.6871741418329265,UVIX,above,base,,0.012020535212226902,220.51133916530546
2017-12-26,67.19744137524921,5.601390254119139,above,above,base,,0.023263723851599805,225.6412540657936
2017-12-27,68.62056106080529,5.600595331878391,above,above,base,,-1.1102230246251565e-16,225.64125406579356
2017-12-28,69.92113640907336,5.649841091179209,UVIX,above,base,,-0.019414892164451136,221.26045345025466
2017-12-29,70.88745418908607,5.636337981055238,UVIX,above,base,,0.024620071854359882,226.7079017127282
2018-01-02,64.64950211461093,5.595829406322749,above,above,base,,0.03176871837741646,233.91012119617486
2018-01-03,68.82004912640394,5.815453258996124,above,above,base,,0.029278538525582265,240.7586676911407
2018-01-04,73.91348687759634,6.031502119637399,UVIX,above,base,,0.028264601695714653,247.5636155382217
2018-01-05,76.30446977056795,6.0803504046304635,UVIX,above,base,,0.0024073230182282135,248.15958112838268
2018-01-08,78.0253507753047,6.176857857483143,UVIX,above,base,,-0.023954651969007257,242.21500472967764
2018-01-09,79.6170388803782,6.284485154644,UVIX,above,base,,0.02129476195345581,247.37291559695132
2018-01-10,75.96882683839021,6.1641485936580755,UVIX,above,base,,-0.011981747521725872,244.40895577855545
2018-01-11,78.53852334372729,6.238018934565405,UVIX,above,base,,-0.011012730329623799,241.71734585842128
2018-01-12,81.30020853476675,6.309506475273144,UVIX,above,base,,0.0011626338845751594,241.99837463520586
2018-01-16,84.88112154570427,6.595850993155299,UVIX,above,base,,0.10248697056725686,266.8000549337682
2018-01-17,78.99709229072614,6.500534481746304,UVIX,above,base,,-0.03465782695691266,257.5533447977789
2018-01-18,81.25195776798802,6.5883040205937,UVIX,above,base,,0.014807029474716682,261.36694476551145
2018-01-19,79.56358454760752,6.680442734097889,UVIX,above,base,,-0.007839929685704572,259.3178462963824
2018-01-22,79.95241037425313,6.671309165738739,UVIX,above,base,,-0.04395647217846188,247.91914860027683
2018-01-23,83.50420770584407,6.962418804443373,UVIX,above,base,,0.023246637142259496,253.68243508840538
2018-01-24,84.5877051500895,7.109363342377208,UVIX,above,base,,0.04402740690799045,264.8514148834525
2018-01-25,84.03729686016952,7.072031310429278,UVIX,above,base,,0.043726662903764035,276.43248342164617
2018-01-26,84.2383825776694,7.029535890022534,UVIX,above,base,,-0.013685350174819755,272.6494080863259
2018-01-29,83.58084554308698,7.184822226907882,UVIX,above,base,,0.14172365573023482,311.29027893300463
2018-01-30,67.99335286268376,6.933427970899173,above,above,base,,0.0876312415279028,338.56903255147097
2018-01-31,66.21490717290666,7.071237263111536,above,above,base,,0.012343394469157554,342.74812367529483
2018-02-01,61.824862858489254,6.879812066115718,above,above,base,,-0.025006952117716974,334.1770377581094
2018-02-02,58.90969335563324,6.782907430224316,above,above,base,,-0.061081647866759514,313.76495361261175
2018-02-05,41.67962105532987,6.265026377547787,above,above,base,,-0.1154342540520209,277.545730244673
2018-02-06,26.30647150785269,5.4337915878626495,above,above,base,,0.07709993766157952,298.94448874477484
2018-02-07,38.57494898066061,6.078762798038335,above,above,base,,-0.03954439144309174,287.12291086209655
2018-02-08,38.160062870625985,5.954455865118812,above,above,base,,-0.12392173018640906,251.54214297190742
2018-02-09,31.90192606545382,5.369453465201957,above,above,base,,0.047072969474880155,263.38297858966996
2018-02-12,37.6276907985435,5.59106362124198,above,above,base,,0.05597620041956186,278.1261569863065
2018-02-13,39.50065910785289,5.608934151041116,above,above,base,,0.012173721593021103,281.5119873891947
2018-02-14,40.2457692179707,5.6919395890489435,above,above,base,,0.05855686208753497,297.99644601073163
2018-02-15,48.71359297881648,6.274952495509288,above,above,base,,0.052265727515880656,313.57144705862936
2018-02-16,50.403312978041726,6.389729101301106,above,above,base,,-0.011168047436346473,310.0694662631948
2018-02-20,49.772846671427295,6.2916340091341665,above,above,base,,0.004992074324392304,311.61735608450533
2018-02-21,49.49425965208845,6.488222429530906,above,above,base,,-0.009002868635631711,308.81190596309364
2018-02-22,48.24064863862963,6.431032946951452,above,above,base,,0.00018798487064053404,308.8699579292884
2018-02-23,49.17855280059429,6.483854186596417,above,above,base,,0.05957158034500587,327.26982944423156
2018-02-26,55.07905729539404,6.823416648249624,above,above,base,,0.04014176977842365,340.40701959320586
2018-02-27,57.95266453240736,6.999751246535134,above,above,base,,-0.03580756774492322,328.2178721782747
2018-02-28,53.611754546497046,6.849628782216218,above,above,base,,-0.020101416915162762,321.6202278906116
2018-03-01,48.28162460752701,6.616501845002321,above,above,base,,-0.04812614179380825,306.1418871993911
2018-03-02,41.36637347822266,6.063670738527796,above,above,base,,0.02749166551898008,314.55823756362605
2018-03-05,44.303969544928904,6.365901220351308,above,above,base,,0.03136927443039794,324.42570124210175
2018-03-06,51.24332319828236,6.758681137263234,above,above,base,,0.012642992576129108,328.5274129744111
2018-03-07,48.32066261565532,6.596248134710721,above,above,base,,0.007479531836658504,330.98464421896824
2018-03-08,51.69393334870895,6.8698829658756,above,above,base,,0.014906120511307464,335.9183412130884
2018-03-09,54.76972132711006,7.051776957832488,above,above,base,,0.058230595351153935,355.47906621129863
2018-03-12,59.70631112082896,7.367113890085141,above,above,base,,0.01496758641411966,360.7997298532268
2018-03-13,59.80019136265976,7.367114502620539,above,above,base,,-0.036304042809306436,347.70124101504905
2018-03-14,56.57228220587139,7.227318286005921,above,above,base,,-0.003394305223702321,346.5210368763839
2018-03-15,53.23794451183679,7.134384342053225,above,above,base,,-0.004466943292284586,344.9731470550734
2018-03-16,52.64109159825488,7.121674646995503,above,above,base,,-0.006618192156524372,342.690048479022
2018-03-19,50.76978521264967,6.850422639898099,above,above,base,,-0.06278207621652843,321.1752557367662
2018-03-20,46.26907906364957,6.594261167822357,above,above,base,,0.0073492843398403895,323.53566401409665
2018-03-21,46.284800237006955,6.592673384000078,above,above,base,,-0.01447192830616606,318.8534790799968
2018-03-22,42.17724692011753,6.290839842069876,above,above,base,,-0.07305829152486931,295.5585886516516
2018-03-23,36.38637881459,6.044608168531878,above,above,base,,-0.08078031932314611,271.68327148167276
2018-03-26,36.17714013897901,5.917519333747598,wait_mix,wait_mix,base,,0.05750607877055258,287.30671109213927
2018-03-27,43.980884017307766,6.350015333101272,above,above,base,,-0.11882533540095674,253.16739478367003
2018-03-28,37.665934914632984,5.511236143744661,wait_mix,wait_mix,base,,-0.023198146936215025,247.2943803600197
2018-03-29,38.65943497024104,5.498129925662152,wait_mix,wait_mix,base,,0.008551471654236753,249.40911124392045
2018-04-02,41.91990691491073,5.580738933390034,above,above,base,,-0.06666770677674161,232.78157774806303
2018-04-03,38.44514069506032,5.351582561761814,wait_mix,wait_mix,base,,0.020458956626682623,237.5440459507014
2018-04-04,38.6890936483722,5.068813047786444,wait_mix,wait_mix,base,,-0.0025330301418651224,236.94233972228767
2018-04-05,47.45207538037137,5.805524032738863,above,above,base,,-0.024834013918315967,231.05811035978604
2018-04-06,46.11026369736671,5.547774474757737,above,above,base,,-0.07462896244722894,213.8144833186179
2018-04-09,43.55587447613021,5.438558261992135,wait_mix,wait_mix,base,,0.03598320624558182,221.50821397016423
2018-04-10,46.474459505112655,5.6573870672418645,above,above,base,,0.018474547617174153,225.60047801675123
2018-04-11,47.22894470976004,5.663345453529506,above,above,base,,-0.01681813423241474,221.80629889456858
2018-04-12,48.57823281824744,5.77851728277313,above,above,base,,0.03505321111790494,229.58132191700102
2018-04-13,51.49611958735997,5.957632464428701,above,above,base,,-0.014833291370732749,226.17587527572815
2018-04-16,50.74914373891002,5.894485980987639,above,above,base,,0.02206952069065027,231.16746843485177
2018-04-17,53.68974689603524,6.08114450477155,above,above,base,,0.0639711927841431,245.95552712352
2018-04-18,55.79940788760603,6.290839167220815,above,above,base,,0.006954545071550466,247.66603592249749
2018-04-19,54.3956075565185,6.2340486631485055,above,above,base,,-0.027186410503671654,240.9328854020914
2018-04-20,53.048195240263375,6.106166074443528,above,above,base,,-0.04795404267664993,229.3791795333111
2018-04-23,50.425755575785125,5.939760015932468,above,above,base,,-0.007863933080017205,227.57535701551188
2018-04-24,51.34957760329849,5.88892492550885,above,above,base,,-0.06375115655453634,213.0671648024615
2018-04-25,44.40228885263596,5.4679476240646485,wait_mix,wait_mix,base,,0.0029491617383032853,213.69553433258568
2018-04-26,47.39125168413247,5.670890340224447,above,above,base,,0.030120386880011285,220.1321265012139
2018-04-27,51.296595287233515,6.055727540271971,above,above,base,,0.0023274168122517924,220.64446571334955
2018-04-30,52.53818808303781,5.854373309195876,above,above,base,,-0.021307103067378597,215.9431713411485
2018-05-01,45.89984650763927,5.641899204238651,wait_mix,wait_mix,base,,-0.015198134941418195,212.66123788342796
2018-05-02,47.89088491270237,5.915533534815509,above,above,base,,-0.01989733157291007,208.4298467205559
2018-05-03,43.52115265629511,5.6971017172280565,wait_mix,wait_mix,base,,-0.015118457940582086,205.27870884934921
2018-05-04,42.38932781691367,5.701470956251936,wait_mix,wait_mix,base,,0.0038186238602067046,206.06259102495378
2018-05-07,53.41401368045778,6.189964503369811,above,above,base,,0.007524208587202708,207.61304894184497
2018-05-08,51.62062490295428,6.211014074718422,above,above,base,,-0.0033071923434475625,206.92643265598468
2018-05-09,53.18313815813559,6.267010892863467,above,above,base,,0.03350122727480653,213.85872210555777
2018-05-10,57.93771801033643,6.493385806817143,above,above,base,,0.031118771475274976,220.51374280675498
2018-05-11,60.66930596440517,6.598630709772831,above,above,base,,-0.00299393448414631,219.85353910793765
2018-05-14,63.15211581606876,6.6542311226815185,above,above,base,,0.004444355026606006,220.83064628958914
2018-05-15,58.804043845861926,6.48385466796698,above,above,base,,-0.032348510971015876,213.68710370535385
2018-05-16,57.281280363526555,6.44175582790062,above,above,base,,0.01841410688484091,217.62196087289632
2018-05-17,58.33831371239347,6.478690722446244,above,above,base,,-0.011285653091197334,215.1659549174587
2018-05-18,57.66444461127737,6.397672189624341,above,above,base,,-0.016017250468894684,211.71958792516685
2018-05-21,60.933474788205814,6.514038063469168,above,above,base,,0.01746305455975561,215.416858640473
2018-05-22,61.52488236350994,6.562091848760227,above,above,base,,-0.00521040054738009,214.29445052229778
2018-05-23,55.06383540041162,6.302754620481205,above,above,base,,0.025140280630804535,219.6818731460524
2018-05-24,59.118198865403784,6.605381791487559,above,above,base,,-0.0008414731669287301,219.49701674453937
2018-05-25,56.839649445756685,6.60419107969265,above,above,base,,0.0025266899776243967,220.05161765686626
2018-05-29,51.34778009584471,6.527937858958298,above,above,base,,-0.01278136492052262,217.23905763024254
2018-05-30,50.778099526955366,6.600615731718863,above,above,base,,0.021334687045523326,221.87378493884816
2018-05-31,54.71513976521393,6.663762970001346,above,above,base,,-0.00214235063210122,221.39845349543774
2018-06-01,53.86828752878273,6.749547188269632,above,above,base,,0.04651997439871858,231.69790388396137
2018-06-04,58.244126149711086,7.017622414567965,above,above,base,,0.025645359214712782,237.63987985836155
2018-06-05,59.461555608325085,7.204680157472205,above,above,base,,0.010335124157986542,240.09591752158673
2018-06-06,60.38510543081003,7.243996970158562,above,above,base,,0.016498828898316553,244.0572189839597
2018-06-07,64.12098650459168,7.350036288487393,above,above,base,,-0.02321044032960551,238.39254346572304
2018-06-08,61.70319835214099,7.056939409922202,above,above,base,,-0.0006648336136999555,238.2340520895716
2018-06-11,64.86072688001975,7.147490755988253,above,above,base,,0.007815278360438604,240.09591752158684
2018-06-12,65.86481791550767,7.2511461956766095,above,above,base,,0.015838910078764368,243.89877516948968
2018-06-13,66.30592081043741,7.363142254712614,above,above,base,,-0.00113688394735445,243.62149056722006
2018-06-14,63.678619452638706,7.432246714490344,above,above,base,,0.030406530603320325,251.02917487577875
2018-06-15,61.77135458192381,7.463222684242523,above,above,base,,-0.00994176234263755,248.53350247809536
2018-06-18,57.365024818282606,7.327397739105979,above,above,base,,-0.0022314935684606407,247.9789015657685
2018-06-19,52.584392237901184,7.171319656454758,above,above,base,,-0.008945425615448643,245.76062474761125
