execution_timing,start,rsi_entry,rsi_exit,rsi_tolerance_equiv,rsi_center_equiv,cagr,annualized_vol,max_drawdown,final_multiple,trade_count,uvix_days,uvix_day_share,days,base_strategy,uvix_return,uvix_signal,rule
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.2,4.149999999999999,65.35,0.7666523325766637,0.6640297564511964,-0.6633672578814802,9788.260424557293,111,560,0.13762595232243793,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.3,4.100000000000001,65.4,0.7666523325766637,0.6640297564511964,-0.6633672578814802,9788.260424557293,111,560,0.13762595232243793,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.0,4.25,65.25,0.7627804638463878,0.664724861636023,-0.6633672578814801,9447.563351986068,111,568,0.13959203735561562,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.1,4.199999999999999,65.3,0.7627804638463878,0.664724861636023,-0.6633672578814801,9447.563351986068,111,568,0.13959203735561562,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.7,4.399999999999999,65.1,0.7583463096075003,0.6672155170603522,-0.66336725788148,9071.062960358937,109,579,0.14229540427623494,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.8,4.350000000000001,65.15,0.7583463096075003,0.6672155170603522,-0.66336725788148,9071.062960358937,109,579,0.14229540427623494,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.1,4.699999999999999,64.8,0.7582639936740938,0.6753293876239979,-0.66336725788148,9064.20853813243,107,611,0.1501597444089457,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.9,3.8000000000000007,65.7,0.7533763284417332,0.6553792270775257,-0.66336725788148,8665.81251254408,111,539,0.13246497911034652,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.5,4.0,65.5,0.7524088584673958,0.6592432199705087,-0.6633672578814805,8588.92693425705,111,550,0.13516834603096584,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.6,3.9499999999999993,65.55,0.7524088584673958,0.6592432199705087,-0.6633672578814805,8588.92693425705,111,550,0.13516834603096584,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.7,3.8999999999999986,65.6,0.7524088584673958,0.6592432199705087,-0.6633672578814805,8588.92693425705,111,550,0.13516834603096584,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,61.8,3.8500000000000014,65.65,0.7524088584673958,0.6592432199705087,-0.6633672578814805,8588.92693425705,111,550,0.13516834603096584,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.2,4.649999999999999,64.85,0.7500955831792593,0.6751849361355788,-0.66336725788148,8407.675484898153,107,610,0.14991398377979848,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.8,4.850000000000001,64.65,0.7494279285156673,0.6753930442605993,-0.6633672578814798,8356.033981482748,107,614,0.15089702629638732,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.9,4.800000000000001,64.7,0.7494279285156673,0.6753930442605993,-0.6633672578814798,8356.033981482748,107,614,0.15089702629638732,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.0,4.75,64.75,0.7494279285156673,0.6753930442605993,-0.6633672578814798,8356.033981482748,107,614,0.15089702629638732,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.3,4.600000000000001,64.9,0.7485389676199155,0.6742274423933552,-0.66336725788148,8287.736701699132,107,600,0.14745637748832638,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.4,4.550000000000001,64.95,0.7277764344673467,0.6727144961926321,-0.6633672578814807,6833.920834230876,107,598,0.14696485623003194,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.5,4.5,65.0,0.7224209774593291,0.6726651364946172,-0.6633672578814807,6499.802276424479,107,597,0.14671909560088472,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,60.6,4.449999999999999,65.05,0.7082377400850521,0.6720207748169876,-0.66336725788148,5687.442229149415,107,594,0.1459818137134431,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.6,4.949999999999999,64.55,0.707738567413988,0.6991433946958828,-0.66336725788148,5660.666224521088,103,632,0.1553207176210371,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.2,5.149999999999999,64.35,0.6793299975221778,0.6988510580545918,-0.6633672578814808,4317.500747914876,101,636,0.15630376013762595,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.3,5.100000000000001,64.4,0.6793299975221778,0.6988510580545918,-0.6633672578814808,4317.500747914876,101,636,0.15630376013762595,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.4,5.050000000000001,64.45,0.6793299975221778,0.6988510580545918,-0.6633672578814808,4317.500747914876,101,636,0.15630376013762595,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.5,5.0,64.5,0.6793299975221778,0.6988510580545918,-0.6633672578814808,4317.500747914876,101,636,0.15630376013762595,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.9,5.300000000000001,64.2,0.6773182213177162,0.7023139372901106,-0.6633672578814805,4234.739435150739,97,651,0.1599901695748341,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.9,6.300000000000001,63.2,0.6509981004594625,0.7174309187920107,-0.652788913109088,3280.3176786700933,93,717,0.17621037109855,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.0,6.25,63.25,0.6509981004594625,0.7174309187920107,-0.652788913109088,3280.3176786700933,93,717,0.17621037109855,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.8,6.350000000000001,63.15,0.6477946383448243,0.7178319708610541,-0.6527889131090882,3179.0418707926833,93,720,0.17694765298599163,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.0,5.25,64.25,0.6449521227865147,0.6997450697038181,-0.6633672578814804,3091.6404584946563,97,649,0.1594986483165397,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,59.1,5.199999999999999,64.3,0.6380421471744644,0.6996351046364884,-0.6633672578814807,2888.4810101107914,97,647,0.15900712705824527,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.4,5.550000000000001,63.95,0.6378867834798794,0.7082238858282067,-0.6633672578814804,2884.060532447451,95,672,0.16515114278692553,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.9,5.800000000000001,63.7,0.6319514307119056,0.7107494872432392,-0.6633672578814804,2719.85964376665,95,676,0.16613418530351437,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.0,5.75,63.75,0.630904280690608,0.7105983304756751,-0.6633672578814804,2691.8165376560605,95,675,0.16588842467436718,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.1,5.699999999999999,63.8,0.630904280690608,0.7105983304756751,-0.6633672578814804,2691.8165376560605,95,675,0.16588842467436718,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.2,5.649999999999999,63.85,0.630904280690608,0.7105983304756751,-0.6633672578814804,2691.8165376560605,95,675,0.16588842467436718,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.3,5.600000000000001,63.9,0.6299379034218604,0.7105107707492048,-0.6633672578814804,2666.1774249164637,95,674,0.16564266404521996,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.5,6.5,63.0,0.6272988058189799,0.720540929366873,-0.6527889131090878,2597.3212148954153,93,738,0.18137134431064145,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.6,6.449999999999999,63.05,0.6272988058189799,0.720540929366873,-0.6527889131090878,2597.3212148954153,93,738,0.18137134431064145,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.7,6.399999999999999,63.1,0.6272988058189799,0.720540929366873,-0.6527889131090878,2597.3212148954153,93,738,0.18137134431064145,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.3,6.600000000000001,62.9,0.6247305749346497,0.7312912875187351,-0.7111345745480134,2531.9184220393754,93,739,0.18161710493978864,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.4,6.550000000000001,62.95,0.6247305749346497,0.7312912875187351,-0.7111345745480134,2531.9184220393754,93,739,0.18161710493978864,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.5,5.5,64.0,0.6238744689199436,0.7069724802895931,-0.6633672578814804,2510.4623209102365,95,671,0.16490538215777834,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.7,5.899999999999999,63.6,0.6235253642886012,0.7096920080687569,-0.6633672578814804,2501.7619642313757,95,680,0.16711722782010321,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.4,6.050000000000001,63.45,0.6235017235806208,0.7097208577333174,-0.6633672578814804,2501.1738162077377,95,682,0.16760874907839765,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.5,6.0,63.5,0.6235017235806208,0.7097208577333174,-0.6633672578814804,2501.1738162077377,95,682,0.16760874907839765,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.6,5.949999999999999,63.55,0.6235017235806208,0.7097208577333174,-0.6633672578814804,2501.1738162077377,95,682,0.16760874907839765,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.8,5.850000000000001,63.65,0.6226326013411834,0.7098016888603108,-0.6633672578814801,2479.641079405088,95,677,0.1663799459326616,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,57.1,6.199999999999999,63.3,0.6192620477539743,0.7158187108232863,-0.6633672578814801,2397.7685737295233,93,715,0.1757188498402556,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.0,8.25,61.25,0.6133689971315541,0.7470446144020572,-0.8202322511094812,2260.684199622892,89,854,0.20987957729171786,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.7,6.899999999999999,62.6,0.6130957251598783,0.7327606795322262,-0.7111345745480135,2254.509278513382,91,773,0.1899729663307938,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.8,6.850000000000001,62.65,0.6130957251598783,0.7327606795322262,-0.7111345745480135,2254.509278513382,91,773,0.1899729663307938,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.6,5.449999999999999,64.05,0.6110853220401415,0.7050764154115439,-0.66336725788148,2209.5656906426034,95,667,0.1639223396411895,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.7,5.399999999999999,64.1,0.610445799459038,0.7048280365480242,-0.6633672578814799,2195.445964231811,95,662,0.16269353649545343,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,58.8,5.350000000000001,64.15,0.610445799459038,0.7048280365480242,-0.6633672578814799,2195.445964231811,95,662,0.16269353649545343,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.6,6.949999999999999,62.55,0.6073011143762208,0.7327657598867171,-0.7111345745480131,2127.238785999349,91,774,0.19021872695994102,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.9,6.800000000000001,62.7,0.6036764177843734,0.7331089397395119,-0.7111345745480133,2051.0877163778437,91,771,0.1894814450724994,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,56.0,6.75,62.75,0.6036764177843734,0.7331089397395119,-0.7111345745480133,2051.0877163778437,91,771,0.1894814450724994,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.6,7.449999999999999,62.05,0.6029233269617194,0.7400886477949284,-0.7111345745480137,2035.5903427736475,91,801,0.19685426394691571,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.7,7.399999999999999,62.1,0.6029233269617194,0.7400886477949284,-0.7111345745480137,2035.5903427736475,91,801,0.19685426394691571,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.1,8.2,61.3,0.6027667506418433,0.7466229101854309,-0.8202322511094812,2032.3820823932062,89,852,0.20938805603342345,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,54.8,7.350000000000001,62.15,0.6027312103100786,0.7392110931997278,-0.7111345745480137,2031.6545191876792,91,800,0.1966085033177685,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.3,7.100000000000001,62.4,0.6019277021592342,0.7358803669376411,-0.7111345745480132,2015.2705762798762,91,783,0.1924305726222659,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.4,7.050000000000001,62.45,0.6003598883160934,0.7355013882506699,-0.7111345745480133,1983.658284806327,91,782,0.1921848119931187,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.2,8.149999999999999,61.35,0.5999003108868013,0.7464363518955744,-0.8202322511094814,1974.480227546221,89,848,0.2084050135168346,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,53.3,8.100000000000001,61.4,0.5999003108868013,0.7464363518955744,-0.8202322511094814,1974.480227546221,89,848,0.2084050135168346,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.0,7.25,62.25,0.5998346975338944,0.7358917466365134,-0.7111345745480132,1973.173140944079,91,784,0.19267633325141312,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.1,7.199999999999999,62.3,0.5998346975338944,0.7358917466365134,-0.7111345745480132,1973.173140944079,91,784,0.19267633325141312,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
prev_close_sma_same_open_base_uvix_open_implied_rsi_uvix_ohlc_fixed_entry_tolerance,2010-02-12,69.5,55.2,7.149999999999999,62.35,0.5998346975338944,0.7358917466365134,-0.7111345745480132,1973.173140944079,91,784,0.19267633325141312,4069,prev_close_sma_same_open_n13p0,uvix_ohlc_series_cto_otc,gspc_open_implied_rsi14,entry fixed at 69.5; optimize exit with exit<=68.5
