Date,gspc_open_implied_rsi14,GSPC_BB20_Z,GSPC_OPEN,TQQQ_OPEN,base_target_regime_at_open,selected_leg,action,skip_reason,strategy_return,strategy_equity
2013-12-23,64.29089670865534,2.059996426757298,1822.9200439453125,1.200951983603626,above,TQQQ,,,0.032351126873578995,49.70672692683749
2013-12-24,65.780122429171,2.10425670984941,1828.02001953125,1.2098840537252302,above,TQQQ,,,0.0013948985890201993,49.77606277009255
2013-12-26,67.78391962841883,2.1920219019104477,1834.9599609375,1.2172277086130967,above,UVIX,enter_uvix_high_rsi_bb20z,,0.040618220501923874,51.79787786340577
2013-12-27,69.95152356813948,2.2311506899393034,1842.969970703125,1.2274495760802464,above,UVIX,,,0.03053200197685957,53.37937077272841
2013-12-30,69.32572723432922,1.8625599293704522,1841.469970703125,1.2079985378308469,above,UVIX,,,0.03822531803874174,55.419814197223864
2013-12-31,69.57124271341809,1.6993673034632997,1842.6099853515625,1.2150449324326766,above,UVIX,,,-0.007823030188821911,54.98626331770008
2014-01-02,69.45501993028765,1.6026386751604795,1845.8599853515625,1.214845879973787,above,UVIX,,,0.040813373096580285,57.23043819767218
2014-01-03,61.33999953542556,0.9727596502706969,1833.2099609375,1.2027383962176,above,TQQQ,exit_uvix_rsi_and_gspc_profit,,-0.04603262555114829,54.5959708659906
2014-01-06,60.907950301793136,0.8510985918047926,1832.31005859375,1.1777286500141906,above,TQQQ,,,-0.010626798671201865,54.01579047533892
2014-01-07,58.65123140734741,0.630358987289278,1828.7099609375,1.1793169714581142,above,TQQQ,,,0.025914583418020998,55.41558718350243
2014-01-08,62.23700140358416,0.9348010600998303,1837.9000244140625,1.1961882530783865,above,TQQQ,,,0.007478217683633881,55.829997007527055
2014-01-09,62.59928596981003,0.9047255942604288,1839.0,1.2160364112001585,above,TQQQ,,,-0.010309587803722486,55.25441275129639
2014-01-10,63.07782830964049,0.8688867145222045,1840.06005859375,1.20065376858909,above,TQQQ,,,0.010000275269075543,55.80697208864047
2014-01-13,63.18622038301645,0.8292693742207247,1841.260009765625,1.1979746608836932,above,TQQQ,,,-0.04447207320421043,53.325120340609125
2014-01-14,51.192965112161936,-0.12833542213788124,1821.3599853515625,1.1614532775485409,above,TQQQ,,,0.057249356187964784,56.377949148754745
2014-01-15,58.999595797396104,0.7459942751846732,1840.52001953125,1.2295339766608258,above,TQQQ,,,0.02335754679637181,57.69479973428025
2014-01-16,61.47356920708883,1.122507980047152,1847.989990234375,1.2418408240212824,above,TQQQ,,,0.0020758365777666654,57.814564709915594
2014-01-17,59.405158779387726,0.9431344624086311,1844.22998046875,1.2342979611404448,above,TQQQ,,,-0.01776035861477021,56.78775730751065
2014-01-21,57.447902198524794,0.6055542178054245,1841.050048828125,1.24729888725097,above,TQQQ,,,0.02237885514041449,58.05860230204445
2014-01-22,58.879811822938805,0.9606383219655266,1844.7099609375,1.2610937143220664,above,TQQQ,,,0.009278729996873514,58.59731239680098
2014-01-23,57.39846581587038,0.580026036561864,1842.2900390625,1.249878797672809,above,TQQQ,,,-0.012022405679855908,57.89283173541739
2014-01-24,49.60310775654578,-1.4987269342425154,1826.9599609375,1.2292360013840191,above,TQQQ,,,-0.05925436852540811,54.46242854878752
2014-01-27,37.17024602826962,-3.5162442481339107,1791.030029296875,1.1752477377610315,above,TQQQ,,,-0.029083385641824333,52.878476736312834
2014-01-28,35.24908439830321,-2.882428651858388,1783.0,1.1220524608624711,above,TQQQ,,,-0.0003485120147738163,52.86004795184729
2014-01-29,38.89497525232077,-2.090263701152338,1790.1500244140625,1.1091513401699464,above,TQQQ,,,-0.03153281350806303,51.19322191775442
2014-01-30,36.119417592475585,-2.2050610839598535,1777.1700439453125,1.1430927329960492,above,TQQQ,,,0.052707530133335956,53.89149020460702
2014-01-31,42.00891394259747,-1.4458278911554046,1790.8800048828125,1.1238386613559277,above,TQQQ,,,-0.007006401915145566,53.51390476442741
2014-02-03,39.86087895498165,-1.581936061418209,1782.6800537109375,1.1470620017876154,above,TQQQ,,,-0.06625329413342973,49.96843229184145
2014-02-04,31.984899366767507,-2.4402054118198784,1743.8199462890625,1.0902947154158054,above,TQQQ,,,0.019535341089233826,50.94458266035686
2014-02-05,35.71860252781538,-1.8345466995219437,1753.3800048828125,1.0867218402285468,above,TQQQ,,,-0.009219204450335972,50.47491413717399
2014-02-06,35.89241469722651,-1.6107380660825914,1752.989990234375,1.0990282974185002,above,TQQQ,,,0.03831396464985137,52.40880821312996
2014-02-07,43.707844292408744,-0.8579838081868336,1776.010009765625,1.1494437804618234,above,TQQQ,,,0.05306674062404482,55.18997284499144
2014-02-10,49.46450441802799,-0.2328001525520563,1796.199951171875,1.1901345161199888,above,TQQQ,,,0.018354325978842123,56.20294759735186
2014-02-11,50.6197604169678,-0.05007537523738616,1800.449951171875,1.2183193834769788,above,TQQQ,,,0.03424566540087093,58.12765493531345
2014-02-12,55.64591613414797,0.5365590883222111,1820.1199951171875,1.2603989170392038,above,TQQQ,,,0.004752553327068032,58.40390971517094
2014-02-13,53.96802543932547,0.4177127573425336,1814.8199462890625,1.2318168978399249,above,TQQQ,,,0.025701662751296928,59.90498730602746
2014-02-14,57.579494885095535,0.8939246142799785,1828.4599609375,1.2893778196559071,above,TQQQ,,,0.0029213185624907823,60.07998885743033
2014-02-18,60.2817234377208,1.259834820297328,1839.030029296875,1.3014864884184256,above,TQQQ,,,0.015634773977651673,61.01932590379609
2014-02-19,59.967112296976616,1.2470534816173602,1838.9000244140625,1.3074409605934836,above,TQQQ,,,-0.021884071173061126,59.6839746327852
2014-02-20,56.39024287892521,0.9900685738921932,1829.239990234375,1.2893775882181258,above,TQQQ,,,0.014504163983902307,60.549640788070185
2014-02-21,59.55353479945786,1.4056648827507394,1841.0699462890625,1.317364799715541,above,TQQQ,,,-0.005171259078682322,60.236522908433926
2014-02-24,58.014771373034854,1.2317648456400059,1836.780029296875,1.3062500399471833,above,TQQQ,,,0.017581838821024043,61.295591745348936
2014-02-25,60.95726837372432,1.4178123952637827,1847.6600341796875,1.3264956922741804,above,TQQQ,,,-0.0036058667294684987,61.0745680104113
2014-02-26,60.10521011630289,1.2246901902425633,1845.7900390625,1.327884814129992,above,TQQQ,,,-0.0033177170491588415,60.87193987485315
2014-02-27,59.79775856080784,1.086442201442478,1844.9000244140625,1.3133954837576756,above,TQQQ,,,0.019667729036533688,62.06915269423993
2014-02-28,62.86379596804107,1.2515164276542454,1855.1199951171875,1.3380076558742486,above,TQQQ,,,-0.005045018168196025,61.75601269121296
