series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,26.5
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,27.0
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,27.5
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,28.0
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,28.5
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,29.0
strategy,0.9727151957137434,0.5251715352555311,-0.7264517909846673,2267740.1434551766,1.8521856772767633,215,0.026340025787437833,0.23779701602505066,29.5
strategy,0.9913817707038501,0.5238025974050826,-0.7224175715648833,2777752.49921877,1.8926629528283252,215,0.026155829802910296,0.2379812120095782,30.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,30.5
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,31.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,31.5
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,32.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,32.5
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,33.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,33.5
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,34.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,34.5
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,35.0
strategy,0.9903936077657938,0.523809430548437,-0.7224175715648828,2748213.5401810566,1.8907517696442302,215,0.02597163381838276,0.23816540799410574,35.5
strategy,1.0018594540162749,0.5230850344899355,-0.7224175715648831,3110166.885161033,1.915289843826628,215,0.02578743783385522,0.23834960397863328,36.0
strategy,0.99868119380503,0.5103067731365075,-0.6578237638030132,3005523.1507636304,1.9570212397276605,215,0.024313869957634925,0.23982317185485355,36.5
strategy,1.0094165038493998,0.5097391886192155,-0.6578237638030131,3373112.5422938275,1.9802607419368974,215,0.02394547798857985,0.24019156382390863,37.0
strategy,1.0094165038493998,0.5097391886192155,-0.6578237638030131,3373112.5422938275,1.9802607419368974,215,0.02394547798857985,0.24019156382390863,37.5
strategy,1.0177012391644609,0.5093510777313724,-0.6578237638030131,3685700.146545728,1.998034918660147,215,0.023761282004052312,0.24037575980843617,38.0
strategy,1.0177012391644609,0.5093510777313724,-0.6578237638030131,3685700.146545728,1.998034918660147,215,0.023761282004052312,0.24037575980843617,38.5
strategy,1.0177012391644609,0.5093510777313724,-0.6578237638030131,3685700.146545728,1.998034918660147,215,0.023761282004052312,0.24037575980843617,39.0
strategy,1.0177012391644609,0.5093510777313724,-0.6578237638030131,3685700.146545728,1.998034918660147,215,0.023761282004052312,0.24037575980843617,39.5
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,40.0
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,40.5
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,41.0
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,41.5
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,42.0
strategy,1.0378358203759963,0.4970444819507077,-0.49021465311537116,4564636.971340588,2.0880139666834068,215,0.02062995026708418,0.24350709154540431,42.5
