series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,1.086963749032055,0.5712076354142389,-0.8440949088447426,34697499.88730012,1.9029223029271842,232,0.06977135171486214,0.18073301950235374,47.5
strategy,1.1025633869547011,0.5705228915684891,-0.8440949088447425,41364002.14510961,1.9325489007522891,232,0.06943510423671823,0.18106926698049763,48.0
strategy,1.1025633869547011,0.5705228915684891,-0.8440949088447425,41364002.14510961,1.9325489007522891,232,0.06943510423671823,0.18106926698049763,48.5
strategy,1.1181217847851683,0.5689490087798246,-0.8440949088447425,49224712.08411182,1.965240764164625,232,0.06792199058507062,0.18258238063214527,49.0
strategy,1.11114324024904,0.5688148312766521,-0.8440949088447425,45536556.96099508,1.9534357740904578,232,0.0675857431069267,0.18291862811028917,49.5
strategy,1.1107523536271597,0.5657916976215726,-0.8404313431423126,45338001.270471066,1.9631824897686672,232,0.06422326832548755,0.1862811028917283,50.0
strategy,1.1138049234531846,0.563215677883154,-0.8404313431423126,46910900.834078684,1.9775815326011879,232,0.061701412239408206,0.18880295897780766,50.5
strategy,1.0787856534951938,0.559160756095909,-0.8431855590634628,31626923.48866651,1.9292942892261151,231,0.05379959650302623,0.19670477471418965,51.0
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,51.5
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,52.0
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,52.5
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,53.0
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,53.5
strategy,1.0740200722396676,0.5546063657707534,-0.8431855590634627,29959482.174312767,1.9365447974025127,230,0.05094149293880296,0.1995628782784129,54.0
strategy,1.109514134930098,0.5498146568404857,-0.8431855590634627,44714490.88958999,2.017978460788823,230,0.050268997982515135,0.20023537323470075,54.5
strategy,1.1160203140656173,0.549636956555416,-0.8431855590634629,48085009.01873452,2.0304681130972986,230,0.05010087424344317,0.2004034969737727,55.0
strategy,1.1160203140656173,0.549636956555416,-0.8431855590634629,48085009.01873452,2.0304681130972986,230,0.05010087424344317,0.2004034969737727,55.5
strategy,1.1160203140656173,0.549636956555416,-0.8431855590634629,48085009.01873452,2.0304681130972986,230,0.05010087424344317,0.2004034969737727,56.0
strategy,1.0147600890825754,0.5205505478935731,-0.8431855590634628,15115738.093719395,1.9493977927577626,228,0.03211163416274378,0.2183927370544721,56.5
strategy,1.0147600890825754,0.5205505478935731,-0.8431855590634628,15115738.093719395,1.9493977927577626,228,0.03211163416274378,0.2183927370544721,57.0
strategy,1.0158254828817075,0.5198868393113483,-0.8431855590634628,15305500.722988639,1.9539357530713581,228,0.03160726294552791,0.21889710827168796,57.5
strategy,1.0158254828817075,0.5198868393113483,-0.8431855590634628,15305500.722988639,1.9539357530713581,228,0.03160726294552791,0.21889710827168796,58.0
strategy,1.0158254828817075,0.5198868393113483,-0.8431855590634628,15305500.722988639,1.9539357530713581,228,0.03160726294552791,0.21889710827168796,58.5
strategy,1.0158254828817075,0.5198868393113483,-0.8431855590634628,15305500.722988639,1.9539357530713581,228,0.03160726294552791,0.21889710827168796,59.0
strategy,0.9869935681296831,0.5161772874960424,-0.8431855590634628,10894312.356171383,1.9121212653845225,227,0.025050437121721586,0.22545393409549427,59.5
strategy,0.9869935681296831,0.5161772874960424,-0.8431855590634628,10894312.356171383,1.9121212653845225,227,0.025050437121721586,0.22545393409549427,60.0
