uvix_entry_rsi,uvix_exit_rsi_gap,uvix_exit_rsi,bb_window,uvix_bb_min_z,calmar_like,cagr,annualized_vol,max_drawdown,final_multiple,uvix_entries,uvix_exits,uvix_day_share,low_rsi_entries,low_rsi_exits,low_rsi_day_share,episode_count,episode_win_rate,episode_avg_return_pct,episode_median_return_pct
69.5,1.5,68.0,27,1.5,1.75924241683202,1.1554768061950487,0.6386867705011233,-0.6568036304375775,243033.58867103717,114,113,0.07987220447284345,11,11,0.005898255099533055,91,0.6813186813186813,4.147274833989511,3.323316802816323
70.0,1.0,69.0,26,1.35,1.7591462621998826,1.1554136514835767,0.6348222889139412,-0.6568036304375771,242918.6358897225,117,116,0.07569427377734086,11,11,0.005898255099533055,91,0.6813186813186813,4.5718206673265405,3.323316802816323
69.5,2.0,67.5,22,1.6,1.7588926015503004,1.1552470462480322,0.6318299002015316,-0.6568036304375772,242615.62950301392,97,96,0.0717621037109855,11,11,0.005898255099533055,82,0.6829268292682927,4.515187117848331,4.1515093646945616
69.5,1.0,68.5,22,1.65,1.758693953420244,1.1551165734350324,0.6293557601527965,-0.6568036304375777,242378.5850538448,94,93,0.06684689112804129,11,11,0.005898255099533055,80,0.7,4.530294825650097,3.762289873500757
69.5,1.0,68.5,23,1.6,1.7578352246275637,1.1545525572464381,0.6304852554211874,-0.6568036304375774,241356.37154058914,101,100,0.07004177930695503,11,11,0.005898255099533055,84,0.6785714285714286,4.466077946153019,3.6622979901351993
69.5,1.5,68.0,25,1.5,1.7564209266248487,1.1536236411837346,0.6376513796049439,-0.6568036304375775,239681.629959306,112,111,0.07839764069796018,11,11,0.005898255099533055,88,0.6818181818181818,4.300393460019861,3.3686812272956668
69.5,1.0,68.5,29,1.55,1.7558833562106595,1.153270562984079,0.6363363572090304,-0.6568036304375773,239047.92976480394,110,109,0.07667731629392971,11,11,0.005898255099533055,89,0.7191011235955056,4.512176216391308,3.4312482302532477
69.5,2.5,67.0,20,1.6,1.755248520459004,1.1528536005576604,0.632501479548788,-0.6568036304375775,238301.59501309652,97,96,0.07667731629392971,11,11,0.005898255099533055,85,0.6823529411764706,4.436748105961748,3.4312482302532477
69.5,1.0,68.5,25,1.55,1.7541623255701217,1.1521401838112801,0.6334837831932654,-0.6568036304375777,237029.69406708423,109,108,0.07495699188989924,11,11,0.005898255099533055,86,0.6976744186046512,4.283113386242611,3.4359824594554222
69.5,3.0,66.5,20,1.6,1.7527714133770624,1.1512266276332586,0.633106320720529,-0.6568036304375775,235410.2759979734,97,96,0.07741459818137135,11,11,0.005898255099533055,85,0.6705882352941176,4.260673137119986,3.4312482302532477
69.5,1.5,68.0,25,1.45,1.7524927580858352,1.1510436058263398,0.6389511288156606,-0.6568036304375775,235087.09230998612,114,113,0.08060948636028509,11,11,0.005898255099533055,91,0.6703296703296703,4.105427321953098,3.0941502907246177
69.5,1.0,68.5,19,1.55,1.7520058752178571,1.150723819391053,0.6315548542620033,-0.656803630437577,234523.40553028148,100,99,0.07348242811501597,11,11,0.005898255099533055,83,0.6987951807228916,4.532894024339744,3.4312482302532477
69.5,2.5,67.0,21,1.55,1.7512046785725643,1.1501975905257305,0.6336584769381223,-0.6568036304375771,233598.58217953623,103,102,0.07938068321454902,11,11,0.005898255099533055,84,0.6785714285714286,4.690898839004358,3.3686812272956668
69.5,2.0,67.5,21,1.6,1.7506398164373544,1.1498265870246271,0.6312798820242587,-0.6568036304375766,232948.61778402218,97,96,0.0715163430818383,11,11,0.005898255099533055,84,0.6785714285714286,4.293045128267654,3.762289873500757
69.5,1.5,68.0,28,1.5,1.7502114432312204,1.1495452299476572,0.6387466072663271,-0.6568036304375773,232456.83729370296,115,114,0.08036372573113787,11,11,0.005898255099533055,93,0.6881720430107527,4.034161800835587,3.323316802816323
69.5,1.0,68.5,30,1.45,1.7496464589350416,1.149174146210787,0.6392293591256488,-0.6568036304375774,231809.71391384842,122,121,0.08208405013516834,11,11,0.005898255099533055,96,0.6875,4.1367501351488025,3.3686812272956668
69.5,1.5,68.0,22,1.65,1.7496439803383599,1.1491725182594883,0.6300324022258835,-0.6568036304375775,231806.8786982493,94,93,0.06733841238633571,11,11,0.005898255099533055,80,0.6875,4.377387545158632,3.762289873500757
70.0,1.0,69.0,20,1.6,1.7490431664802888,1.1487779015362891,0.6274350459397686,-0.6568036304375771,231120.57892136887,92,91,0.06365200294912755,11,11,0.005898255099533055,78,0.717948717948718,5.133212371226001,4.037027634611878
69.5,1.5,68.0,23,1.6,1.7487876200167802,1.1486100576913119,0.631160693520697,-0.6568036304375774,230829.2505640706,101,100,0.07053330056524945,11,11,0.005898255099533055,84,0.6666666666666666,4.320451964732576,3.6575637609330247
