series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,n_pct
strategy,1.0383847336096936,0.6009658440616975,-0.8948607014835461,19902510.627962835,1.7278598174426183,237,0.10911230665770007,0.1413920645595158,31.5
strategy,1.0354211687796786,0.6000110244093899,-0.8948607014835461,19230749.393097363,1.725670240474126,237,0.10843981170141224,0.14206455951580363,32.0
strategy,1.0111705170544338,0.5990499895381582,-0.8948607014835461,14492825.441773474,1.6879568228254254,236,0.10709482178883659,0.14340954942837927,32.5
strategy,1.0162378918799249,0.5989644730987471,-0.8948607014835461,15379567.668381386,1.6966580448793742,236,0.10675857431069267,0.1437457969065232,33.0
strategy,1.0263207442888764,0.5982165406953696,-0.8948607014835461,17300947.041017763,1.7156341800510508,236,0.10659045057162071,0.14391392064559516,33.5
strategy,1.0263207442888764,0.5982165406953696,-0.8948607014835461,17300947.041017763,1.7156341800510508,236,0.10659045057162071,0.14391392064559516,34.0
strategy,1.0530566546311753,0.5973658318772287,-0.8827405112185467,23572959.240210496,1.7628337585394416,236,0.10608607935440484,0.14441829186281102,34.5
strategy,1.0530566546311753,0.5973658318772287,-0.8827405112185467,23572959.240210496,1.7628337585394416,236,0.10608607935440484,0.14441829186281102,35.0
strategy,1.0681669043074757,0.5949957548909794,-0.8810772778600772,28026529.29132602,1.7952513031008013,236,0.10457296570275723,0.14593140551445863,35.5
strategy,1.064183497830372,0.5902651238268334,-0.8793419479563324,26779972.15221954,1.8028906924586865,235,0.09801613987895091,0.15248823133826497,36.0
strategy,1.064183497830372,0.5902651238268334,-0.8793419479563324,26779972.15221954,1.8028906924586865,235,0.09801613987895091,0.15248823133826497,36.5
strategy,1.0642073879825076,0.5902643599959269,-0.8793419479563324,26787287.499185767,1.8029334991356265,235,0.09784801613987895,0.1526563550773369,37.0
strategy,1.0715497677982304,0.590219274049682,-0.8793419479563324,29128608.45560385,1.815511310645596,235,0.09767989240080699,0.15282447881640887,37.5
strategy,1.0933258223964057,0.5888615783434175,-0.8793419479563322,37281602.64971629,1.8566771251609668,235,0.09717552118359113,0.15332885003362476,38.0
strategy,1.0669973973517073,0.587941580257659,-0.8793419479563321,27654898.77825952,1.8148017306143025,234,0.09314055144586415,0.15736381977135172,38.5
strategy,1.066827369309077,0.5876315726563288,-0.8793419479563324,27601264.001625713,1.8154697925548695,234,0.09196368527236046,0.1585406859448554,39.0
strategy,1.0419412907577663,0.5843732783073725,-0.8793419479563324,20738372.123150587,1.7830063923794257,233,0.08389374579690652,0.16661062542030936,39.5
strategy,1.0571391181687546,0.5824196615288765,-0.8793419479563324,24704372.001438454,1.8150814404062516,233,0.082044384667115,0.1684599865501009,40.0
strategy,1.0537023677689228,0.5821029308725048,-0.884010270481012,23748547.053836588,1.8101650273252279,233,0.08137188971082716,0.1691324815063887,40.5
strategy,1.026806451628425,0.5755037078370299,-0.8840102704810118,17399079.001632333,1.784187378197039,232,0.07683254875588433,0.17367182246133153,41.0
strategy,1.026806451628425,0.5755037078370299,-0.8840102704810118,17399079.001632333,1.784187378197039,232,0.07683254875588433,0.17367182246133153,41.5
strategy,1.026806451628425,0.5755037078370299,-0.8840102704810118,17399079.001632333,1.784187378197039,232,0.07683254875588433,0.17367182246133153,42.0
strategy,1.045181779343777,0.5748896975183027,-0.8674849027259844,21529134.915876877,1.8180562007905903,232,0.07632817753866845,0.17417619367854742,42.5
strategy,1.045181779343777,0.5748896975183027,-0.8674849027259844,21529134.915876877,1.8180562007905903,232,0.07632817753866845,0.17417619367854742,43.0
strategy,1.0545196708523341,0.5743105293330989,-0.8674849027259844,23972591.52899616,1.8361489420660002,232,0.07599193006052454,0.17451244115669132,43.5
strategy,1.0528638636709062,0.5737808506316755,-0.8674849027259846,23520775.346548043,1.8349581769970331,232,0.07330195023537324,0.17720242098184263,44.0
strategy,1.0701762684451728,0.5731404159154392,-0.8674849027259843,28676232.153329123,1.8672148023898318,232,0.07279757901815737,0.1777067921990585,44.5
strategy,1.072409863823799,0.5677378467039751,-0.8674849027259843,29415361.15991491,1.8889173410751419,232,0.07246133154001345,0.17804303967720242,45.0
