series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,below_entry_drawdown_pct
strategy,0.9479196916082702,0.7090655598911241,-0.9321500880223759,6817841.687536267,1.33685761264984,237,0.1148285137861466,0.13567585743106927,29.5
strategy,0.9479196916082702,0.7090655598911241,-0.9321500880223759,6817841.687536267,1.33685761264984,237,0.1148285137861466,0.13567585743106927,30.0
strategy,0.8838186720852403,0.7060224321496058,-0.9321500880223756,3095311.845609208,1.2518280324242723,236,0.11197041022192333,0.13853396099529253,30.5
strategy,0.8874363337960818,0.7059501135699832,-0.9321500880223756,3238676.6931576906,1.2570808003816651,236,0.11180228648285138,0.1387020847343645,31.0
strategy,0.9011000426197293,0.7048957691008944,-0.9321500880223756,3839687.6489145793,1.2783450860672587,236,0.11146603900470746,0.13903833221250841,31.5
strategy,0.9011000426197293,0.7048957691008944,-0.9321500880223756,3839687.6489145793,1.2783450860672587,236,0.11146603900470746,0.13903833221250841,32.0
strategy,0.9065111140013815,0.7048223917390939,-0.9321500880223758,4106067.1109066214,1.2861553841452689,236,0.11129791526563551,0.13920645595158038,32.5
strategy,0.8986045378476859,0.7027327910543958,-0.9321500880223758,3722490.2033417225,1.2787286281310424,235,0.10944855413584398,0.14105581708137188,33.0
strategy,0.8986045378476859,0.7027327910543958,-0.9321500880223758,3722490.2033417225,1.2787286281310424,235,0.10944855413584398,0.14105581708137188,33.5
strategy,0.9025473456123476,0.7027011147545488,-0.9321500880223758,3909268.2451117164,1.2843972019705767,235,0.10928043039677203,0.14122394082044384,34.0
strategy,0.9115621027356726,0.6993210752144535,-0.9321500880223758,4370621.494190577,1.303495826228508,235,0.10642232683254875,0.14408204438466712,34.5
strategy,0.9115621027356726,0.6993210752144535,-0.9321500880223758,4370621.494190577,1.303495826228508,235,0.10642232683254875,0.14408204438466712,35.0
strategy,0.9239657502020313,0.6983608033812124,-0.9321500880223758,5091334.02364508,1.323049268699676,235,0.10591795561533289,0.14458641560188298,35.5
strategy,0.9221502267379627,0.6962549679393832,-0.9081969609176062,4979155.546473755,1.3244432990792623,235,0.10121049092131809,0.14929388029589777,36.0
strategy,0.8931902046955424,0.6901616557776121,-0.9081969609176062,3479880.0614394057,1.2941753532933904,234,0.09465366509751177,0.1558507061197041,36.5
strategy,0.9116910637973186,0.6892460109500235,-0.9081969609176062,4377585.223574156,1.3227368012484941,234,0.09448554135843981,0.15601882985877605,37.0
strategy,0.9116910637973186,0.6892460109500235,-0.9081969609176062,4377585.223574156,1.3227368012484941,234,0.09448554135843981,0.15601882985877605,37.5
strategy,0.9402647484366893,0.6858318840613717,-0.9081969609176062,6212851.608867085,1.3709843043000747,234,0.0929724277067922,0.15753194351042368,38.0
strategy,0.9402647484366893,0.6858318840613717,-0.9081969609176062,6212851.608867085,1.3709843043000747,234,0.0929724277067922,0.15753194351042368,38.5
strategy,0.9402647484366893,0.6858318840613717,-0.9081969609176062,6212851.608867085,1.3709843043000747,234,0.0929724277067922,0.15753194351042368,39.0
strategy,0.9469785171664014,0.6839746294537378,-0.9081969609176062,6740524.849974149,1.3845228702747556,234,0.09095494283792871,0.15954942837928715,39.5
strategy,0.9481959067250374,0.6839700190310212,-0.9081969609176062,6840693.293225325,1.386312090211709,234,0.09078681909885676,0.1597175521183591,40.0
strategy,0.953549417702203,0.6834968228529225,-0.9020550591498662,7298356.42344605,1.395104389398737,234,0.09028244788164089,0.16022192333557497,40.5
strategy,0.9586926139532348,0.680714181407868,-0.9020550591498662,7765557.180450426,1.4083629225564918,234,0.08910558170813719,0.16139878950907868,41.0
strategy,0.9678717554352081,0.6803493756359373,-0.8985394242269442,8671434.940183025,1.4226098973494572,234,0.08893745796906523,0.16156691324815065,41.5
strategy,0.9432997926515438,0.6745920423851022,-0.8985394242269442,6446298.061440224,1.398326297055614,233,0.0808675184936113,0.16963685272360457,42.0
strategy,0.9519956804769267,0.6728525715079345,-0.8985394242269442,7162594.671981366,1.4148651885856698,233,0.08002689979825152,0.17047747141896435,42.5
