condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct
GSPC_SMA50_RATIO <= 4.648%,97,0.6701030927835051,3.6372703711577916,58,19,39,0.3275862068965517,3.1727525087999275,0.59375,0.6,39,0.6666666666666666,4.328091807484872,3.440716688657597,-0.0034364261168384758,0.6908214363270808
GSPC_SMA50_RATIO >= 4.648%,97,0.6701030927835051,3.6372703711577916,39,13,26,0.3333333333333333,4.328091807484872,0.40625,0.4,58,0.6724137931034483,3.1727525087999275,2.3480943562938172,0.002310700319943182,-0.4645178623578641
GSPC_SMA50_RATIO <= 4.760%,97,0.6701030927835051,3.6372703711577916,63,21,42,0.3333333333333333,2.667913580388982,0.65625,0.6461538461538462,34,0.6764705882352942,5.433431483464705,4.055387808983591,0.006367495451789051,1.7961611123069137
GSPC_SMA50_RATIO >= 4.760%,97,0.6701030927835051,3.6372703711577916,34,11,23,0.3235294117647059,5.433431483464705,0.34375,0.35384615384615387,63,0.6666666666666666,2.667913580388982,2.418645380786444,-0.0034364261168384758,-0.9693567907688094
GSPC_SMA50_RATIO <= 4.963%,97,0.6701030927835051,3.6372703711577916,68,24,44,0.35294117647058826,2.2454977304429273,0.75,0.676923076923077,29,0.7241379310344828,6.900737252834025,4.723273300064967,0.05403483825097766,3.2634668816762336
GSPC_SMA50_RATIO >= 4.963%,97,0.6701030927835051,3.6372703711577916,29,8,21,0.27586206896551724,6.900737252834025,0.25,0.3230769230769231,68,0.6470588235294118,2.2454977304429273,2.345037528471494,-0.023044269254093308,-1.3917726407148643
GSPC_SMA50_RATIO <= 5.114%,97,0.6701030927835051,3.6372703711577916,73,25,48,0.3424657534246575,2.2573860952578735,0.78125,0.7384615384615385,24,0.7083333333333334,7.834418377020046,4.676556681193878,0.038230240549828265,4.197148005862254
GSPC_SMA50_RATIO >= 5.114%,97,0.6701030927835051,3.6372703711577916,25,8,17,0.32,7.144520747216564,0.25,0.26153846153846155,72,0.6666666666666666,2.419475101692941,2.415588552964121,-0.0034364261168384758,-1.2177952694648506
GSPC_SMA50_RATIO <= 5.254%,97,0.6701030927835051,3.6372703711577916,77,26,51,0.33766233766233766,2.2618871609455535,0.8125,0.7846153846153846,20,0.7,8.932495730474908,4.676556681193878,0.02989690721649485,5.295225359317117
GSPC_SMA50_RATIO >= 5.254%,97,0.6701030927835051,3.6372703711577916,20,6,14,0.3,8.932495730474908,0.1875,0.2153846153846154,77,0.6623376623376623,2.2618871609455535,2.418645380786444,-0.007765430445842769,-1.375383210212238
GSPC_SMA50_RATIO <= 5.388%,97,0.6701030927835051,3.6372703711577916,82,28,54,0.34146341463414637,2.254252377416898,0.875,0.8307692307692308,15,0.7333333333333333,11.197768736941345,7.619941304462752,0.06323024054982818,7.560498365783554
GSPC_SMA50_RATIO >= 5.388%,97,0.6701030927835051,3.6372703711577916,15,4,11,0.26666666666666666,11.197768736941345,0.125,0.16923076923076924,82,0.6585365853658537,2.254252377416898,2.4596654327291745,-0.011566507417651417,-1.3830179937408937
GSPC_SMA50_RATIO <= 5.898%,97,0.6701030927835051,3.6372703711577916,87,30,57,0.3448275862068966,2.285535661582855,0.9375,0.8769230769230769,10,0.8,15.39736234445974,11.08716007135375,0.12989690721649494,11.760091973301948
GSPC_SMA50_RATIO >= 5.898%,97,0.6701030927835051,3.6372703711577916,10,2,8,0.2,15.39736234445974,0.0625,0.12307692307692308,87,0.6551724137931034,2.285535661582855,2.500685484671905,-0.01493067899040168,-1.3517347095749366
GSPC_SMA50_RATIO <= 6.303%,97,0.6701030927835051,3.6372703711577916,92,31,61,0.33695652173913043,3.484485048750931,0.96875,0.9384615384615385,5,0.8,6.4485203034440275,9.769735124712886,0.12989690721649494,2.811249932286236
GSPC_SMA20_RATIO >= 1.407%,97,0.6701030927835051,3.6372703711577916,92,30,62,0.32608695652173914,3.8163368977962047,0.9375,0.9538461538461539,5,0.6,0.3424462810109981,0.4727183649775313,-0.07010309278350513,-3.2948240901467933
GSPC_SMA20_RATIO <= 1.488%,97,0.6701030927835051,3.6372703711577916,10,3,7,0.3,3.4831627689383344,0.09375,0.1076923076923077,87,0.6666666666666666,3.654983888654281,3.323316802816323,-0.0034364261168384758,0.017713517496489306
GSPC_SMA20_RATIO >= 1.488%,97,0.6701030927835051,3.6372703711577916,87,29,58,0.3333333333333333,3.654983888654281,0.90625,0.8923076923076924,10,0.7,3.4831627689383344,1.6147911997797415,0.02989690721649485,-0.15410760221945718
GSPC_SMA20_RATIO <= 1.535%,97,0.6701030927835051,3.6372703711577916,15,3,12,0.2,4.682281926819157,0.09375,0.18461538461538463,82,0.6463414634146342,3.4461097207319327,3.0370105505238443,-0.02376162936887094,-0.19116065042585895
GSPC_SMA20_RATIO >= 1.535%,97,0.6701030927835051,3.6372703711577916,82,29,53,0.35365853658536583,3.4461097207319327,0.90625,0.8153846153846154,15,0.8,4.682281926819157,6.518609535058095,0.12989690721649494,1.0450115556613655
GSPC_SMA20_RATIO <= 1.591%,97,0.6701030927835051,3.6372703711577916,20,6,14,0.3,1.8318767650793357,0.1875,0.2153846153846154,77,0.6623376623376623,4.106203775334014,3.323316802816323,-0.007765430445842769,0.4689334041762221
GSPC_SMA20_RATIO >= 1.591%,97,0.6701030927835051,3.6372703711577916,77,26,51,0.33766233766233766,4.106203775334014,0.8125,0.7846153846153846,20,0.7,1.8318767650793357,2.3078914886343616,0.02989690721649485,-1.805393606078456
GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,25,8,17,0.32,1.3525818101337581,0.25,0.26153846153846155,72,0.6666666666666666,4.4305650104022485,3.4226469410141402,-0.0034364261168384758,0.7932946392444569
GSPC_SMA20_RATIO >= 1.711%,97,0.6701030927835051,3.6372703711577916,73,24,49,0.3287671232876712,4.401071562750179,0.75,0.7538461538461538,24,0.6666666666666666,1.3140417467309482,2.3078914886343616,-0.0034364261168384758,-2.3232286244268434
GSPC_SMA20_RATIO <= 1.842%,97,0.6701030927835051,3.6372703711577916,29,9,20,0.3103448275862069,2.903924839314509,0.28125,0.3076923076923077,68,0.6617647058823529,3.9500206715027217,3.368681227295678,-0.008338386901152184,0.3127503003449301
GSPC_SMA20_RATIO >= 1.842%,97,0.6701030927835051,3.6372703711577916,68,23,45,0.3382352941176471,3.9500206715027217,0.71875,0.6923076923076923,29,0.6896551724137931,2.903924839314509,2.500685484671905,0.019552079630288044,-0.7333455318432827
GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,34,12,22,0.35294117647058826,2.83555427595438,0.375,0.3384615384615385,63,0.6825396825396826,4.069942549521539,3.414045651775033,0.012436589756177452,0.43267217836374705
GSPC_SMA20_RATIO >= 1.899%,97,0.6701030927835051,3.6372703711577916,63,20,43,0.31746031746031744,4.069942549521539,0.625,0.6615384615384615,34,0.6470588235294118,2.83555427595438,2.389114408236548,-0.023044269254093308,-0.8017160952034117
GSPC_SMA20_RATIO <= 1.956%,97,0.6701030927835051,3.6372703711577916,39,14,25,0.358974358974359,2.9566117757830925,0.4375,0.38461538461538464,58,0.6896551724137931,4.0949545990821585,3.368681227295678,0.019552079630288044,0.4576842279243669
