condition,total_episodes,baseline_win_rate,baseline_avg_return_pct,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,loss_recall,win_cost_rate,kept_n,kept_win_rate,kept_avg_return_pct,kept_median_return_pct,win_rate_improvement,avg_return_improvement_pct,rule_size,loss_capture_efficiency
pre20_tqqq_open_return >= 15.976% AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,19,7,12,0.3684210526315789,8.345754232264312,0.21875,0.18461538461538463,78,0.6794871794871795,2.490331994734409,3.0370105505238443,0.00938408670367441,-1.1469383764233827,2,1.1848958333333333
entry_rsi <= 70.302 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,0.15365029367836658,0.1875,0.15384615384615385,81,0.6790123456790124,4.325392855598173,3.4312482302532477,0.008909252895507258,0.688122484440381,2,1.21875
GSPC_SMA160_RATIO <= 6.666% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,1.7173544749293028,0.1875,0.15384615384615385,81,0.6790123456790124,4.016513017326382,3.323316802816323,0.008909252895507258,0.37924264616859027,2,1.21875
days_since_previous_exit <= 3.000 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,1.8803471905720421,0.1875,0.15384615384615385,81,0.6790123456790124,3.98431692534757,3.4312482302532477,0.008909252895507258,0.34704655418977826,2,1.21875
pre20_tqqq_open_return >= 17.767% AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,8.303603661885852,0.1875,0.15384615384615385,81,0.6790123456790124,2.7155255236065705,3.0941502907246177,0.008909252895507258,-0.9217448475512211,2,1.21875
GSPC_CLOSE_RET_20D >= 4.929% AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,16,6,10,0.375,8.303603661885852,0.1875,0.15384615384615385,81,0.6790123456790124,2.7155255236065705,3.0941502907246177,0.008909252895507258,-0.9217448475512211,2,1.21875
GSPC_CLOSE_RET_10D >= 3.284% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,0.8319208026171812,0.15625,0.12307692307692308,84,0.6785714285714286,4.071431613908125,3.2087335467704703,0.008468335787923498,0.4341612427503332,2,1.26953125
days_since_previous_exit <= 3.000 AND GSPC_BB20_Z <= 1.396,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,1.046901368438133,0.15625,0.12307692307692308,84,0.6785714285714286,4.0381608120548815,3.368681227295678,0.008468335787923498,0.4008904408970899,2,1.26953125
days_since_previous_exit <= 4.250 AND GSPC_BB20_Z <= 1.396,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,1.046901368438133,0.15625,0.12307692307692308,84,0.6785714285714286,4.0381608120548815,3.368681227295678,0.008468335787923498,0.4008904408970899,2,1.26953125
days_since_previous_exit <= 4.250 AND pre10_tqqq_open_return <= 2.417%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,1.3362127640966763,0.15625,0.12307692307692308,84,0.6785714285714286,3.9933864293934405,3.368681227295678,0.008468335787923498,0.35611605823564885,2,1.26953125
GSPC_SMA20_RATIO <= 1.899% AND GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,2.300819088801066,0.15625,0.12307692307692308,84,0.6785714285714286,3.844102117236809,3.2087335467704703,0.008468335787923498,0.20683174607901744,2,1.26953125
pre10_tqqq_open_return >= 8.575% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,3.115379111676615,0.15625,0.12307692307692308,84,0.6785714285714286,3.7180392565536886,3.0274147136878815,0.008468335787923498,0.080768885395897,2,1.26953125
GSPC_CLOSE_RET_20D >= 4.623% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,3.434267446210389,0.15625,0.12307692307692308,84,0.6785714285714286,3.6686874904948903,3.2087335467704703,0.008468335787923498,0.031417119337098676,2,1.26953125
pre20_tqqq_open_return >= 17.767% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,5.042124355840575,0.15625,0.12307692307692308,84,0.6785714285714286,3.4198524925759326,2.970274973487108,0.008468335787923498,-0.21741787858185901,2,1.26953125
pre20_tqqq_open_return >= 15.976% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,5.042124355840575,0.15625,0.12307692307692308,84,0.6785714285714286,3.4198524925759326,2.970274973487108,0.008468335787923498,-0.21741787858185901,2,1.26953125
pre10_tqqq_open_return >= 8.575% AND GSPC_SMA50_RATIO >= 5.114%,97,0.6701030927835051,3.6372703711577916,13,5,8,0.38461538461538464,11.304191817921183,0.15625,0.12307692307692308,84,0.6785714285714286,2.45072300439679,3.0274147136878815,0.008468335787923498,-1.1865473667610016,2,1.26953125
entry_rsi <= 70.302 AND days_since_previous_exit <= 3.000,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-1.9079239583871987,0.125,0.09230769230769231,87,0.6781609195402298,4.274649029726182,3.414045651775033,0.008057826756724729,0.63737865856839,2,1.3541666666666665
entry_rsi <= 70.302 AND days_since_previous_exit <= 4.250,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-1.9079239583871987,0.125,0.09230769230769231,87,0.6781609195402298,4.274649029726182,3.414045651775033,0.008057826756724729,0.63737865856839,2,1.3541666666666665
entry_rsi <= 70.175 AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.856100002403663,0.125,0.09230769230769231,87,0.6781609195402298,4.1537497244407176,3.0941502907246177,0.008057826756724729,0.5164793532829259,2,1.3541666666666665
GSPC_SMA50_RATIO <= 3.142%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.6541322485284138,0.125,0.09230769230769231,87,0.6781609195402298,4.13053504008724,3.323316802816323,0.008057826756724729,0.49326466892944865,1,1.3541666666666665
entry_rsi <= 70.302 AND GSPC_BB20_Z <= 1.569,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.45664417624260095,0.125,0.09230769230769231,87,0.6781609195402298,4.107835261663584,3.323316802816323,0.008057826756724729,0.4705648905057922,2,1.3541666666666665
entry_rsi <= 70.302 AND GSPC_CLOSE_RET_5D >= 1.675%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.44636484180255886,0.125,0.09230769230769231,87,0.6781609195402298,4.106653728969326,3.0941502907246177,0.008057826756724729,0.46938335781153473,2,1.3541666666666665
GSPC_SMA50_RATIO <= 3.577% AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.28197528243058406,0.125,0.09230769230769231,87,0.6781609195402298,4.087758377317376,3.323316802816323,0.008057826756724729,0.45048800615958395,2,1.3541666666666665
GSPC_SMA20_RATIO <= 1.711% AND GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.28197528243058406,0.125,0.09230769230769231,87,0.6781609195402298,4.087758377317376,3.323316802816323,0.008057826756724729,0.45048800615958395,2,1.3541666666666665
GSPC_CLOSE_RET_20D >= 5.278% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,-0.0167843881021847,0.125,0.09230769230769231,87,0.6781609195402298,4.057276665325605,3.414045651775033,0.008057826756724729,0.42000629416781354,2,1.3541666666666665
entry_rsi <= 69.705,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.05093450265651338,0.125,0.09230769230769231,87,0.6781609195402298,4.049492884778628,3.323316802816323,0.008057826756724729,0.4122225136208364,1,1.3541666666666665
days_since_previous_exit >= 121.500,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.05540899479379089,0.125,0.09230769230769231,87,0.6781609195402298,4.0489785753375624,3.414045651775033,0.008057826756724729,0.41170820417977083,1,1.3541666666666665
entry_rsi <= 70.302 AND pre20_tqqq_open_return >= 15.976%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.23952652802213467,0.125,0.09230769230769231,87,0.6781609195402298,4.0278156404837295,3.323316802816323,0.008057826756724729,0.3905452693259379,2,1.3541666666666665
pre5_tqqq_open_return >= 4.259% AND GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.28135555723678796,0.125,0.09230769230769231,87,0.6781609195402298,4.02300770609124,2.979870810323071,0.008057826756724729,0.38573733493344875,2,1.3541666666666665
entry_rsi <= 70.302 AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.5607425319654701,0.125,0.09230769230769231,87,0.6781609195402298,3.9908942607201285,3.0941502907246177,0.008057826756724729,0.3536238895623369,2,1.3541666666666665
pre10_tqqq_open_return <= 0.924%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.6678994814009691,0.125,0.09230769230769231,87,0.6781609195402298,3.9785773699804152,3.414045651775033,0.008057826756724729,0.3413069988226236,1,1.3541666666666665
GSPC_BB20_Z <= 1.607 AND GSPC_SMA160_SLOPE_20D >= 1.678%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.8626271982988765,0.125,0.09230769230769231,87,0.6781609195402298,3.956194873785253,3.414045651775033,0.008057826756724729,0.3189245026274614,2,1.3541666666666665
GSPC_BB20_Z <= 1.607 AND GSPC_SMA160_SLOPE_20D >= 1.785%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,0.8626271982988765,0.125,0.09230769230769231,87,0.6781609195402298,3.956194873785253,3.414045651775033,0.008057826756724729,0.3189245026274614,2,1.3541666666666665
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.0848859798381827,0.125,0.09230769230769231,87,0.6781609195402298,3.9306478874014252,3.323316802816323,0.008057826756724729,0.2933775162436336,2,1.3541666666666665
GSPC_BB20_Z <= 1.569 AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.0848859798381827,0.125,0.09230769230769231,87,0.6781609195402298,3.9306478874014252,3.323316802816323,0.008057826756724729,0.2933775162436336,2,1.3541666666666665
pre20_tqqq_open_return >= 15.976% AND GSPC_BB20_Z <= 1.474,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.6095522446947306,0.125,0.09230769230769231,87,0.6781609195402298,3.8703414201765343,3.414045651775033,0.008057826756724729,0.23307104901874265,2,1.3541666666666665
entry_rsi <= 70.175 AND pre10_tqqq_open_return >= 8.575%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.6356520472888072,0.125,0.09230769230769231,87,0.6781609195402298,3.867341442866871,3.0941502907246177,0.008057826756724729,0.23007107170907926,2,1.3541666666666665
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_Z >= 2.209,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,1.7145236822905248,0.125,0.09230769230769231,87,0.6781609195402298,3.8582757376942585,3.323316802816323,0.008057826756724729,0.22100536653646685,2,1.3541666666666665
GSPC_SMA160_RATIO <= 4.933%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.0903261793411922,0.125,0.09230769230769231,87,0.6781609195402298,3.815080048378091,2.979870810323071,0.008057826756724729,0.17780967722029928,1,1.3541666666666665
GSPC_SMA20_RATIO <= 1.899% AND GSPC_BB20_Z <= 1.474,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.122714408216253,0.125,0.09230769230769231,87,0.6781609195402298,3.811357263449922,3.323316802816323,0.008057826756724729,0.17408689229213037,2,1.3541666666666665
GSPC_CLOSE_RET_20D >= 4.623% AND GSPC_SMA160_RATIO <= 5.756%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.5539569979838226,0.125,0.09230769230769231,87,0.6781609195402298,3.7617891496835356,3.0941502907246177,0.008057826756724729,0.124518778525744,2,1.3541666666666665
GSPC_SMA160_RATIO <= 5.756% AND GSPC_CLOSE_RET_20D >= 4.929%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.5539569979838226,0.125,0.09230769230769231,87,0.6781609195402298,3.7617891496835356,3.0941502907246177,0.008057826756724729,0.124518778525744,2,1.3541666666666665
GSPC_CLOSE_RET_5D >= 1.548% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.7354155478720417,0.125,0.09230769230769231,87,0.6781609195402298,3.740931845098683,3.0941502907246177,0.008057826756724729,0.1036614739408912,2,1.3541666666666665
GSPC_CLOSE_RET_20D >= 4.929% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,2.7597694057281292,0.125,0.09230769230769231,87,0.6781609195402298,3.7381325510922356,3.323316802816323,0.008057826756724729,0.10086217993444402,2,1.3541666666666665
GSPC_SMA160_Z >= 2.209 AND GSPC_SMA50_RATIO <= 3.691%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.1289561053299204,0.125,0.09230769230769231,87,0.6781609195402298,3.695697298264444,2.979870810323071,0.008057826756724729,0.058426927106652204,2,1.3541666666666665
GSPC_SMA20_RATIO <= 1.899% AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.1486007405103305,0.125,0.09230769230769231,87,0.6781609195402298,3.693439294220718,3.323316802816323,0.008057826756724729,0.056168923062926535,2,1.3541666666666665
GSPC_SMA160_RATIO <= 6.025% AND GSPC_SMA160_SLOPE_20D <= 0.494%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922,2,1.3541666666666665
GSPC_SMA160_RATIO <= 6.025% AND GSPC_SMA160_SLOPE_20D <= 0.562%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922,2,1.3541666666666665
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_SLOPE_20D <= 0.494%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922,2,1.3541666666666665
GSPC_SMA160_RATIO <= 6.322% AND GSPC_SMA160_SLOPE_20D <= 0.562%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.4890836803655234,0.125,0.09230769230769231,87,0.6781609195402298,3.6543033241224205,3.0941502907246177,0.008057826756724729,0.017032952964628922,2,1.3541666666666665
pre10_tqqq_open_return >= 9.019% AND GSPC_CLOSE_RET_5D >= 1.675%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.6036932995929716,0.125,0.09230769230769231,87,0.6781609195402298,3.64112980467099,3.0941502907246177,0.008057826756724729,0.003859433513198507,2,1.3541666666666665
pre20_tqqq_open_return >= 17.767% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.6066517962804996,0.125,0.09230769230769231,87,0.6781609195402298,3.640789747580469,3.0941502907246177,0.008057826756724729,0.0035193764226773006,2,1.3541666666666665
pre20_tqqq_open_return >= 15.976% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.6066517962804996,0.125,0.09230769230769231,87,0.6781609195402298,3.640789747580469,3.0941502907246177,0.008057826756724729,0.0035193764226773006,2,1.3541666666666665
GSPC_SMA20_RATIO <= 1.899% AND pre5_tqqq_open_return >= 3.805%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.851732330753088,0.125,0.09230769230769231,87,0.6781609195402298,3.612619571204309,2.979870810323071,0.008057826756724729,-0.024650799953482405,2,1.3541666666666665
GSPC_SMA160_SLOPE_20D >= 1.474% AND GSPC_CLOSE_RET_10D >= 3.009%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,3.959303357261722,0.125,0.09230769230769231,87,0.6781609195402298,3.6002550853987203,3.0941502907246177,0.008057826756724729,-0.037015285759071315,2,1.3541666666666665
GSPC_SMA160_SLOPE_20D >= 1.474% AND GSPC_SMA160_Z >= 2.236,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,4.1088727483823195,0.125,0.09230769230769231,87,0.6781609195402298,3.5830632013618695,2.979870810323071,0.008057826756724729,-0.054207169795922105,2,1.3541666666666665
GSPC_SMA160_Z >= 2.334,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,4.274770722105051,0.125,0.09230769230769231,87,0.6781609195402298,3.5639944687500607,3.323316802816323,0.008057826756724729,-0.07327590240773096,1,1.3541666666666665
GSPC_SMA160_SLOPE_20D >= 2.272%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,4.337269761118408,0.125,0.09230769230769231,87,0.6781609195402298,3.556810671162318,3.323316802816323,0.008057826756724729,-0.08045969999547342,1,1.3541666666666665
GSPC_CLOSE_RET_20D >= 4.929% AND GSPC_CLOSE_RET_5D >= 1.675%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,4.384718855448474,0.125,0.09230769230769231,87,0.6781609195402298,3.551356752273806,3.323316802816323,0.008057826756724729,-0.08591361888398552,2,1.3541666666666665
pre10_tqqq_open_return >= 9.019% AND pre20_tqqq_open_return >= 20.413%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,5.050314047881994,0.125,0.09230769230769231,87,0.6781609195402298,3.4748515577412165,2.979870810323071,0.008057826756724729,-0.16241881341657516,2,1.3541666666666665
pre20_tqqq_open_return >= 20.413% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,5.050314047881994,0.125,0.09230769230769231,87,0.6781609195402298,3.4748515577412165,2.979870810323071,0.008057826756724729,-0.16241881341657516,2,1.3541666666666665
GSPC_SMA160_SLOPE_20D >= 1.608% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,6.125411937344703,0.125,0.09230769230769231,87,0.6781609195402298,3.351277087688032,2.979870810323071,0.008057826756724729,-0.2859932834697596,2,1.3541666666666665
GSPC_SMA160_SLOPE_20D >= 1.474% AND pre10_tqqq_open_return >= 9.517%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,6.125411937344703,0.125,0.09230769230769231,87,0.6781609195402298,3.351277087688032,2.979870810323071,0.008057826756724729,-0.2859932834697596,2,1.3541666666666665
GSPC_SMA160_RATIO >= 11.631%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,9.01459976798369,0.125,0.09230769230769231,87,0.6781609195402298,3.0191865324421716,3.0941502907246177,0.008057826756724729,-0.61808383871562,1,1.3541666666666665
pre20_tqqq_open_return >= 23.140%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,10.364808142700843,0.125,0.09230769230769231,87,0.6781609195402298,2.8639901675321537,2.979870810323071,0.008057826756724729,-0.7732802036256379,1,1.3541666666666665
pre10_tqqq_open_return >= 8.575% AND pre5_tqqq_open_return >= 6.277%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,13.034456738941904,0.125,0.09230769230769231,87,0.6781609195402298,2.557134007044675,3.0941502907246177,0.008057826756724729,-1.0801363641131165,2,1.3541666666666665
GSPC_CLOSE_RET_20D >= 4.472% AND pre5_tqqq_open_return >= 5.566%,97,0.6701030927835051,3.6372703711577916,10,4,6,0.4,13.039136279072986,0.125,0.09230769230769231,87,0.6781609195402298,2.5565961288686894,3.0941502907246177,0.008057826756724729,-1.0806742422891022,2,1.3541666666666665
GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,29,10,19,0.3448275862068966,1.7173658517997523,0.3125,0.2923076923076923,68,0.6764705882352942,4.456053180884015,3.2087335467704703,0.006367495451789051,0.8187828097262235,1,1.069078947368421
GSPC_SMA160_Z >= 2.209,97,0.6701030927835051,3.6372703711577916,29,10,19,0.3448275862068966,3.26304594063229,0.3125,0.2923076923076923,68,0.6764705882352942,3.796866084176021,3.2626992604889327,0.006367495451789051,0.15959571301822928,1,1.069078947368421
pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,29,10,19,0.3448275862068966,5.1516215889105,0.3125,0.2923076923076923,68,0.6764705882352942,2.9914441165279593,2.7306823106615252,0.006367495451789051,-0.6458262546298323,1,1.069078947368421
GSPC_BB20_Z <= 1.474,97,0.6701030927835051,3.6372703711577916,20,7,13,0.35,1.916573900328561,0.21875,0.2,77,0.6753246753246753,4.084204519425124,3.414045651775033,0.005221582541170222,0.44693414826733235,1,1.09375
GSPC_SMA160_SLOPE_20D <= 0.494%,97,0.6701030927835051,3.6372703711577916,20,7,13,0.35,3.153463345924286,0.21875,0.2,77,0.6753246753246753,3.762934533556105,3.0941502907246177,0.005221582541170222,0.12566416239831346,1,1.09375
pre5_tqqq_open_return <= 1.456% AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,17,6,11,0.35294117647058826,1.3357748065467727,0.1875,0.16923076923076924,80,0.675,4.126338178637633,3.4359824594554222,0.004896907216494939,0.4890678074798416,2,1.1079545454545454
days_since_previous_exit <= 4.250 AND GSPC_SMA20_RATIO <= 1.899%,97,0.6701030927835051,3.6372703711577916,17,6,11,0.35294117647058826,2.4727487704754045,0.1875,0.16923076923076924,80,0.675,3.8847312113027987,3.4226469410141402,0.004896907216494939,0.24746084014500713,2,1.1079545454545454
pre10_tqqq_open_return >= 8.575% AND pre5_tqqq_open_return >= 4.259%,97,0.6701030927835051,3.6372703711577916,17,6,11,0.35294117647058826,8.99675601716004,0.1875,0.16923076923076924,80,0.675,2.498379671382314,3.141997969733734,0.004896907216494939,-1.1388906997754775,2,1.1079545454545454
pre5_tqqq_open_return <= 1.456% AND pre10_tqqq_open_return <= 2.417%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,0.05207802305163651,0.15625,0.13846153846153847,83,0.6746987951807228,4.242001610597384,3.414045651775033,0.004595702397217738,0.6047312394395927,2,1.128472222222222
GSPC_SMA160_RATIO <= 6.025% AND days_since_previous_exit >= 51.500,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,1.4059136438518223,0.15625,0.13846153846153847,83,0.6746987951807228,4.013643795040727,3.323316802816323,0.004595702397217738,0.37637342388293504,2,1.128472222222222
pre5_tqqq_open_return <= 1.456% AND GSPC_SMA160_SLOPE_20D >= 1.474%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.0910410452350243,0.15625,0.13846153846153847,83,0.6746987951807228,3.8980801369760902,3.323316802816323,0.004595702397217738,0.2608097658182986,2,1.128472222222222
pre5_tqqq_open_return <= 1.456% AND GSPC_BB20_Z <= 1.474,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.1112826783046885,0.15625,0.13846153846153847,83,0.6746987951807228,3.894665885614941,3.323316802816323,0.004595702397217738,0.2573955144571496,2,1.128472222222222
GSPC_SMA160_RATIO <= 6.322% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.164008644608664,0.15625,0.13846153846153847,83,0.6746987951807228,3.885772349129934,3.323316802816323,0.004595702397217738,0.24850197797214246,2,1.128472222222222
GSPC_SMA160_RATIO <= 6.666% AND days_since_previous_exit >= 83.000,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.164008644608664,0.15625,0.13846153846153847,83,0.6746987951807228,3.885772349129934,3.323316802816323,0.004595702397217738,0.24850197797214246,2,1.128472222222222
pre5_tqqq_open_return >= 3.805% AND GSPC_CLOSE_RET_5D >= 1.675%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.3598455806085914,0.15625,0.13846153846153847,83,0.6746987951807228,3.852739612937176,3.0941502907246177,0.004595702397217738,0.2154692417793842,2,1.128472222222222
pre5_tqqq_open_return >= 4.942% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,2.684094852574414,0.15625,0.13846153846153847,83,0.6746987951807228,3.7980469646537838,3.0941502907246177,0.004595702397217738,0.16077659349599216,2,1.128472222222222
GSPC_CLOSE_RET_20D >= 4.472% AND GSPC_SMA160_RATIO <= 6.666%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,3.150225134782057,0.15625,0.13846153846153847,83,0.6746987951807228,3.719422579703096,3.0941502907246177,0.004595702397217738,0.08215220854530436,2,1.128472222222222
GSPC_CLOSE_RET_20D >= 4.472% AND GSPC_CLOSE_RET_5D >= 1.548%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,3.565256357888853,0.15625,0.13846153846153847,83,0.6746987951807228,3.6494173131549625,3.0941502907246177,0.004595702397217738,0.012146941997170924,2,1.128472222222222
pre20_tqqq_open_return >= 18.372% AND GSPC_CLOSE_RET_20D >= 5.278%,97,0.6701030927835051,3.6372703711577916,14,5,9,0.35714285714285715,7.445540709981927,0.15625,0.13846153846153847,83,0.6746987951807228,2.99491151882601,3.0941502907246177,0.004595702397217738,-0.6423588523317818,2,1.128472222222222
entry_rsi <= 70.302 AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,-1.9364679805740876,0.125,0.1076923076923077,86,0.6744186046511628,4.350190392890939,3.4359824594554222,0.004315511867657662,0.7129200217331473,2,1.1607142857142856
days_since_previous_exit <= 3.000 AND GSPC_SMA20_RATIO <= 1.711%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,-1.4975268871323157,0.125,0.1076923076923077,86,0.6744186046511628,4.294046764660014,3.4359824594554222,0.004315511867657662,0.6567763935022226,2,1.1607142857142856
GSPC_SMA20_RATIO <= 1.711% AND pre10_tqqq_open_return <= 2.417%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,0.15717709290727244,0.125,0.1076923076923077,86,0.6744186046511628,4.082398581166579,3.368681227295678,0.004315511867657662,0.44512821000878766,2,1.1607142857142856
GSPC_CLOSE_RET_20D >= 4.929% AND GSPC_BB20_Z <= 1.548,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,1.1044344720861219,0.125,0.1076923076923077,86,0.6744186046511628,3.961237753597191,3.368681227295678,0.004315511867657662,0.3239673824393994,2,1.1607142857142856
GSPC_BB20_Z <= 1.607 AND GSPC_SMA160_SLOPE_20D >= 1.608%,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,1.2135950257321575,0.125,0.1076923076923077,86,0.6744186046511628,3.947275357200605,3.368681227295678,0.004315511867657662,0.31000498604281335,2,1.1607142857142856
GSPC_SMA160_RATIO <= 6.322% AND days_since_previous_exit >= 100.500,97,0.6701030927835051,3.6372703711577916,11,4,7,0.36363636363636365,1.4031165237071852,0.125,0.1076923076923077,86,0.6744186046511628,3.9230342353665897,3.2087335467704703,0.004315511867657662,0.28576386420879807,2,1.1607142857142856
