series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.5
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.6
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.7
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.8
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.9
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.0
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.1
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.2
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.3
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.4
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.5
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.6
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.7
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.8
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,59.9
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,60.0
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.0
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.1
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.2
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.3
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.4
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.5
strategy,7.65634863070377,0.47941072955014125,-0.5063676722225288,4.767528214552367e+22,15.970332240765998,1105,0.0014758937356510332,0.3891439816333224,10,58.6
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,58.7
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,58.8
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,58.9
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.0
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.1
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.2
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.3
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.4
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.5
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.6
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.7
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.8
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,59.9
strategy,7.665458410879387,0.47312327991549324,-0.49364431407359555,4.890411108450326e+22,16.20182040555804,1105,0.0011479173499508036,0.3894719580190226,10,60.0
